,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12
0,0.08869236707687378,0.22608917951583862,0.15459999442100525,0.0,0.1714717000722885,0.3099125623703003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0913403257727623,0.22608917951583862,0.0,0.0,0.24170652031898499,0.3338243067264557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.10212187469005585,0.2442365139722824,0.0,0.0,0.24693480134010315,0.3633962571620941,0.0045122369192540646,0.0,0.0,0.0,0.0,0.0,0.0
3,0.17957369983196259,0.2442365139722824,0.0,0.0,0.24716657400131226,0.3990382254123688,0.08756446838378906,0.0,0.0,0.0,0.0,0.0,0.0
4,0.19634419679641724,0.2887347340583801,0.0,0.0,0.2599238455295563,0.40217188000679016,0.11166396737098694,0.0,0.0,0.0,0.0,0.0,0.0
5,0.2005157619714737,0.2887347340583801,0.2972,0.2064,0.2716737985610962,0.40740638971328735,0.13998642563819885,0.0,0.0,0.0,0.0,0.0,0.0
6,0.20785285532474518,0.2975711524486542,0.155,0.1838,0.32354360818862915,0.41210609674453735,0.14554363489151,0.0,0.0,0.0,0.0,0.0,0.0
7,0.33449381589889526,0.2975711524486542,0.0,0.2689,0.33687612414360046,0.41854506731033325,0.2210198938846588,0.0,0.0,0.0,0.0,0.0,0.0
8,0.35148119926452637,0.3937646746635437,0.1923,0.109,0.37550464272499084,0.4257330894470215,0.24603533744812012,0.0,0.0,0.0,0.0,0.0,0.0
9,0.3571864664554596,0.3937646746635437,0.0,0.0322,0.3766842484474182,0.45336392521858215,0.28819984197616577,0.0,0.0,0.0,0.0,0.0,0.0
