,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12
0,0.47770413756370544,0.6031844019889832,0.2667999863624573,0.0,0.4805128574371338,0.5625240802764893,0.24027206003665924,0.033147625625133514,0.2873276472091675,0.0,0.19831286370754242,0.0,0.0
1,0.4865884482860565,0.6031844019889832,0.42820000648498535,0.1379,0.5002084970474243,0.5652957558631897,0.24310345947742462,0.054062213748693466,0.28974825143814087,0.0,0.2554486393928528,0.0,0.0
2,0.4893297851085663,0.6171097755432129,0.42010000348091125,0.0,0.5088528990745544,0.5665725469589233,0.28290581703186035,0.07461268454790115,0.2910395860671997,0.0,0.27454596757888794,0.0,0.0
3,0.4894362986087799,0.6171097755432129,0.4433000087738037,0.0422,0.5207106471061707,0.5675528645515442,0.28879353404045105,0.11054069548845291,0.29936012625694275,0.0,0.30896344780921936,0.0,0.0
4,0.5273776650428772,0.6188793182373047,0.4196000099182129,0.0,0.5236971378326416,0.5696115493774414,0.3009395897388458,0.12422310560941696,0.30889448523521423,0.0,0.3176928460597992,0.0,0.0
5,0.5282943248748779,0.6188793182373047,0.4261,0.3907,0.530192494392395,0.5715294480323792,0.31687870621681213,0.13674595952033997,0.31305745244026184,0.0,0.34178626537323,0.0,0.0
6,0.5326480269432068,0.6224414110183716,0.6943,0.4012,0.5358676910400391,0.5886039137840271,0.3336852192878723,0.17139872908592224,0.3200705349445343,0.0,0.35852673649787903,0.0,0.0
7,0.546471893787384,0.6224414110183716,0.5133,0.3459,0.5414975881576538,0.588952362537384,0.3593652844429016,0.2000342160463333,0.32563358545303345,0.0,0.3629264831542969,0.0,0.0
8,0.5610044598579407,0.6242614388465881,0.4003,0.4015,0.5445820093154907,0.5931429862976074,0.3694378733634949,0.2131238579750061,0.3292292654514313,0.0,0.3868509531021118,0.0,0.0
9,0.5699896812438965,0.6242614388465881,0.5068,0.3264,0.5470623970031738,0.610393226146698,0.5288814306259155,0.2247065156698227,0.335781455039978,0.0,0.4504612684249878,0.0,0.0
