,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12
0,0.95694899559021,0.9808468818664551,0.9832000136375427,0.6554,0.9654394388198853,0.9675964117050171,0.7242241501808167,0.9663716554641724,0.9774655699729919,0.8911034464836121,0.9418789148330688,0.9897388815879822,0.9757988452911377
1,0.9573886394500732,0.983758807182312,0.9839000105857849,0.0,0.9675713181495667,0.9702895879745483,0.7523241639137268,0.973479151725769,0.9799963235855103,0.8911267518997192,0.9418789148330688,0.9897388815879822,0.9758104085922241
2,0.9758565425872803,0.9859099984169006,0.9839000105857849,0.0117,0.9697374105453491,0.9706579446792603,0.7610328197479248,0.9749710559844971,0.9811256527900696,0.8911454081535339,0.9418789148330688,0.9897388815879822,0.9758225679397583
3,0.9764314889907837,0.9870567917823792,0.9839000105857849,0.4965,0.9751607775688171,0.9722598195075989,0.7758943438529968,0.975287139415741,0.981457531452179,0.8911918997764587,0.9418789148330688,0.9897388815879822,0.9763692021369934
4,0.9811417460441589,0.9887993335723877,0.9839000105857849,0.0,0.9756547212600708,0.9723007678985596,0.7834449410438538,0.9757845401763916,0.9818447232246399,0.8911918997764587,0.9418789148330688,0.9897388815879822,0.976378321647644
5,0.9836313724517822,0.9891668558120728,0.9848,0.5914,0.9756564497947693,0.9738950133323669,0.81318598985672,0.9784536957740784,0.9856134057044983,0.9785394668579102,0.9418789148330688,0.9897388815879822,0.9767225384712219
6,0.983700692653656,0.9905734062194824,0.9836,0.6246,0.9760840535163879,0.9755688309669495,0.8224437236785889,0.9822679162025452,0.9872183203697205,0.9785396456718445,0.9418789148330688,0.9897388815879822,0.976735532283783
7,0.9860811829566956,0.9908170104026794,0.9976,0.3365,0.9764984250068665,0.9817804098129272,0.8330656290054321,0.9829803705215454,0.9904986619949341,0.9798071384429932,0.9418789148330688,0.9897388815879822,0.9779460430145264
8,0.9876412153244019,0.9913100600242615,0.9932,0.6776,0.9845516085624695,0.9824410676956177,0.8338287472724915,0.9833032488822937,0.99247807264328,0.9798245429992676,0.9446545243263245,0.9897388815879822,0.9780310988426208
9,0.9903885126113892,0.9918696284294128,0.9865,0.5691,0.9873618483543396,0.9929935336112976,0.968191921710968,0.9833307862281799,0.9936255812644958,0.9799561500549316,0.9453015327453613,0.9897388815879822,0.9780406355857849
