,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12
0,0.9938544631004333,0.9985578060150146,0.995199978351593,0.8494,0.986129105091095,0.992397665977478,0.7441642880439758,0.7357630133628845,0.9914458394050598,0.4082914888858795,0.8568641543388367,0.0,0.9919295907020569
1,0.9938720464706421,0.9986477494239807,0.9976000189781189,0.8161,0.9878881573677063,0.9925175309181213,0.7592139840126038,0.7649223208427429,0.9916528463363647,0.8433692455291748,0.9737564325332642,0.0,0.992033839225769
2,0.9941086769104004,0.9986980557441711,0.9900000095367432,0.1485,0.9911522269248962,0.9940807223320007,0.9165062308311462,0.831790566444397,0.9931368231773376,0.8433955907821655,0.9840168952941895,0.0,0.9940297603607178
3,0.994821310043335,0.9988752007484436,0.9085999727249146,0.7758,0.9919383525848389,0.9942026734352112,0.9300481081008911,0.8323268890380859,0.9952417612075806,0.8440769910812378,0.9846263527870178,0.0,0.9943745136260986
4,0.9950590133666992,0.999158501625061,0.9333999752998352,0.8716,0.9940497875213623,0.9950456619262695,0.9847368001937866,0.8340284824371338,0.9952578544616699,0.8442959785461426,0.9848686456680298,0.0,0.9952452182769775
5,0.9953250885009766,0.9992378354072571,0.9913,0.6624,0.9943177700042725,0.9953218102455139,0.9957683682441711,0.8416505455970764,0.9954754114151001,0.8443330526351929,0.9850308299064636,0.0,0.9958602786064148
6,0.9961084723472595,0.999324381351471,0.9743,0.4745,0.9945079684257507,0.995559573173523,0.9976492524147034,0.8447518944740295,0.9955203533172607,0.9807586669921875,0.9855891466140747,0.0,0.9960446357727051
7,0.9968574643135071,0.9993575215339661,0.9489,0.2584,0.9947124123573303,0.9964891672134399,0.9985467791557312,0.9769020676612854,0.9958721399307251,0.9980674386024475,0.9928514957427979,0.0,0.9962180852890015
8,0.9985259771347046,0.9993817210197449,0.9205,0.4581,0.994771420955658,0.9974278211593628,0.9990235567092896,0.9785450100898743,0.9963723421096802,0.9989117383956909,0.9960182905197144,0.0,0.9983341097831726
9,0.9988548755645752,0.9994162321090698,0.9444,0.4802,0.9969350695610046,0.9977298378944397,0.9995951652526855,0.9843513369560242,0.9967352747917175,0.9995433688163757,0.9960805177688599,0.0,0.9991531372070312
