,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12
0,0.6194892525672913,0.6667060256004333,0.3001999855041504,0.6628,0.4381723701953888,0.8423555493354797,0.3141835927963257,0.0,0.0,0.5991866588592529,0.0,0.0,0.7699440121650696
1,0.680656909942627,0.6880011558532715,0.0,0.7677,0.4833328425884247,0.8638534545898438,0.5431389808654785,0.0,0.0,0.5995088219642639,0.0,0.0,0.771423876285553
2,0.6891300082206726,0.7618129253387451,0.0,0.35,0.562555193901062,0.9783912301063538,0.6913707852363586,0.0,0.0,0.5999189019203186,0.0,0.0,0.7925224304199219
3,0.7634620666503906,0.7710146307945251,0.0,0.0,0.5832262635231018,0.9825289845466614,0.7170935869216919,0.0,0.7650066018104553,0.599920928478241,0.0,0.0,0.7974628806114197
4,0.7724301218986511,0.8007845878601074,0.13500000536441803,0.6288,0.6226823925971985,0.9871066212654114,0.7710286378860474,0.0,0.7712911367416382,0.613762617111206,0.36184772849082947,0.0,0.7985644936561584
5,0.8003748059272766,0.9780430793762207,0.0,0.3589,0.6734277606010437,0.9916297197341919,0.7749552726745605,0.0,0.842370867729187,0.6187122464179993,0.6327489614486694,0.0,0.7992933392524719
6,0.8095394968986511,0.9781268239021301,0.8445,0.1726,0.7423849105834961,0.9919711947441101,0.7895680069923401,0.0,0.8449270725250244,0.6192824840545654,0.6367706656455994,0.0,0.8091380000114441
7,0.8250389099121094,0.9791299104690552,0.7585,0.0,0.7745963931083679,0.9924079775810242,0.7989988327026367,0.0,0.8455412983894348,0.7696970105171204,0.7417340278625488,0.0,0.8227103352546692
8,0.8468517065048218,0.9862483739852905,0.0,0.3,0.814951479434967,0.9935786724090576,0.8514046669006348,0.6436245441436768,0.8460391163825989,0.8003937005996704,0.8430643081665039,0.0,0.845156192779541
9,0.8741856217384338,0.9927328824996948,0.8453,0.3303,0.847981870174408,0.995753288269043,0.9774932861328125,0.9845326542854309,0.8461061716079712,0.8114168643951416,0.8452301621437073,0.0,0.845679759979248
