,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12
0,0.6958432197570801,0.9956744909286499,0.0,0.0,0.9539940357208252,0.0,0.7746654748916626,0.0,0.6966363787651062,0.9679656624794006,0.0,0.7510002255439758,0.9966514706611633
1,0.8428926467895508,0.9961991310119629,0.9927,0.695961,0.9632113575935364,0.0,0.8498736619949341,0.0,0.7020673155784607,0.974468469619751,0.0,0.7541880011558533,0.9971873164176941
2,0.9599054455757141,0.9963887929916382,0.9954,0.0,0.9676157832145691,0.0,0.9403749704360962,0.0,0.7023128867149353,0.9951990246772766,0.0,0.7680281400680542,0.9977465271949768
3,0.9637017250061035,0.996705949306488,0.945,0.687847,0.9739710092544556,0.0,0.9675561785697937,0.0,0.7060179114341736,0.9962226152420044,0.0,0.7682689428329468,0.9978204965591431
4,0.9837810397148132,0.9972276091575623,0.9944,0.0,0.9758105278015137,0.0,0.9726353287696838,0.0025534394662827253,0.7079470157623291,0.9971600770950317,0.6770849823951721,0.7686614394187927,0.9979265928268433
5,0.9840543866157532,0.9973117113113403,0.9969,0.0,0.9761620759963989,0.0,0.9789904952049255,0.0026245631743222475,0.9605610370635986,0.9974187016487122,0.6824535727500916,0.7689425349235535,0.9979454278945923
6,0.991730272769928,0.997643768787384,0.9858,0.0,0.9843307733535767,0.0,0.9799879789352417,0.6714423298835754,0.9712343811988831,0.9974377751350403,0.6845173835754395,0.7690539360046387,0.9979990720748901
7,0.993471086025238,0.9978224635124207,0.9831,0.716074,0.987094521522522,0.0,0.9817212224006653,0.6937724351882935,0.9760589599609375,0.9974445104598999,0.6898830533027649,0.7692323327064514,0.9980165362358093
8,0.9939054250717163,0.9978243708610535,0.9956,0.0,0.9889110922813416,0.0,0.9828783273696899,0.6983625292778015,0.9764039516448975,0.9974563121795654,0.7544238567352295,0.7692575454711914,0.998090922832489
9,0.9939171075820923,0.9979183673858643,0.9847,0.0,0.9889882206916809,0.8327744603157043,0.9830418825149536,0.7019044160842896,0.9768539667129517,0.9974878430366516,0.7787150740623474,0.7700769901275635,0.9981289505958557
10,0.9939635396003723,0.997935950756073,0.9939,0.0,0.9890756607055664,0.9440598487854004,0.9835732579231262,0.7296320796012878,0.9770268201828003,0.9974898099899292,0.7880639433860779,0.7708650827407837,0.9981701970100403
11,0.9944700002670288,0.998120129108429,0.9979,0.101594,0.9925372004508972,0.9521042704582214,0.9839571714401245,0.7581919431686401,0.977182149887085,0.9975271821022034,0.947319746017456,0.7710291743278503,0.9982009530067444
12,0.9954921007156372,0.9981853365898132,0.9969,0.0,0.9944557547569275,0.9534099698066711,0.995326042175293,0.7610065937042236,0.9781310558319092,0.9975553154945374,0.9498631954193115,0.7711982131004333,0.9982512593269348
13,0.9956175088882446,0.9982201457023621,0.9961,0.0,0.9947245121002197,0.9650525450706482,0.9961895942687988,0.7727320790290833,0.9785997867584229,0.9975626468658447,0.9528145790100098,0.7712973356246948,0.9982529282569885
14,0.9956262111663818,0.9982883334159851,0.9944,0.434577,0.9949376583099365,0.9786475300788879,0.9972260594367981,0.7856754660606384,0.9810836911201477,0.9975847005844116,0.9576162695884705,0.7718716263771057,0.9984090924263
15,0.9959479570388794,0.998308002948761,0.9957,0.354275,0.9955259561538696,0.980889081954956,0.9972718954086304,0.9274266362190247,0.9917914867401123,0.9976199269294739,0.9590376019477844,0.7720022201538086,0.9985703825950623
16,0.9972376823425293,0.9983416199684143,0.9946,0.0,0.9964587688446045,0.9932286143302917,0.9974164962768555,0.96718829870224,0.9943005442619324,0.9976286888122559,0.9668936133384705,0.772083580493927,0.9987325668334961
17,0.9972561001777649,0.9983841180801392,0.997,0.0,0.996776819229126,0.9940853714942932,0.997502863407135,0.9717337489128113,0.9973724484443665,0.9977930784225464,0.9773803353309631,0.7723155617713928,0.9987649321556091
18,0.9972848892211914,0.9984518885612488,0.9556,0.491469,0.9974015951156616,0.9947541356086731,0.9976928234100342,0.9722132682800293,0.9980181455612183,0.9979396462440491,0.9795350432395935,0.7727037072181702,0.9987708330154419
19,0.9973565936088562,0.9984630346298218,0.9639,0.0,0.9979215860366821,0.994912326335907,0.9980572462081909,0.9800814986228943,0.9985324740409851,0.9982418417930603,0.9852871298789978,0.772861897945404,0.9987716674804688
