,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12
0,0.4647688865661621,0.6652858257293701,0.5220999717712402,0.0,0.49565303325653076,0.5778506398200989,0.23442618548870087,0.297800213098526,0.3821171224117279,0.0,0.45973533391952515,0.0,0.0
1,0.474698930978775,0.6652858257293701,0.6301000118255615,0.2101,0.5142561793327332,0.5851941704750061,0.23465745151042938,0.3001038134098053,0.38801079988479614,0.0,0.5013350248336792,0.0,0.0
2,0.4812352657318115,0.6725503206253052,0.6301000118255615,0.0808,0.5169649124145508,0.588965892791748,0.26468217372894287,0.3261604309082031,0.39348432421684265,0.0,0.5198739767074585,0.0,0.0
3,0.48334044218063354,0.6725503206253052,0.43459999561309814,0.1339,0.5174316167831421,0.5981255173683167,0.28264734148979187,0.334520161151886,0.3942829370498657,0.0,0.520687997341156,0.0,0.0
4,0.48498132824897766,0.6883641481399536,0.4465000033378601,0.0,0.5233829617500305,0.6002553701400757,0.29339760541915894,0.34635215997695923,0.39541831612586975,0.0,0.5214577317237854,0.0,0.0
5,0.5020279884338379,0.6883641481399536,0.4561,0.4658,0.5257301330566406,0.605962336063385,0.30201199650764465,0.3548063635826111,0.3978802263736725,0.0,0.5264309048652649,0.0,0.0
6,0.5138595700263977,0.6883689165115356,0.4049,0.3548,0.5267458558082581,0.6060701012611389,0.31290844082832336,0.36461055278778076,0.40191423892974854,0.0,0.5497023463249207,0.0,0.0
7,0.5159823298454285,0.6883689165115356,0.6278,0.45,0.5320557951927185,0.6116946339607239,0.3555770814418793,0.3861510455608368,0.40519341826438904,0.0,0.5587513446807861,0.0,0.0
8,0.556898832321167,0.7097187638282776,0.5919,0.4697,0.5330631732940674,0.6160531640052795,0.37678006291389465,0.3893285393714905,0.4261370301246643,0.0,0.5994731187820435,0.0,0.0
9,0.603880763053894,0.7097187638282776,0.4625,0.496,0.552765429019928,0.6204207539558411,0.38438844680786133,0.43712374567985535,0.46716609597206116,0.0,0.6073562502861023,0.0,0.0
