,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12
0,0.9592368602752686,0.9841062426567078,0.9976999759674072,0.6731,0.9772094488143921,0.9752075672149658,0.7242241501808167,0.975154459476471,0.9803637862205505,0.8862728476524353,0.943225085735321,0.9890986084938049,0.9766733050346375
1,0.9752321839332581,0.9866002202033997,0.9934999942779541,0.5765,0.9784190058708191,0.9759313464164734,0.7523241639137268,0.9752479195594788,0.9842531681060791,0.8870421648025513,0.943225085735321,0.9890986084938049,0.9768109321594238
2,0.9763718843460083,0.9871130585670471,0.9940000176429749,0.4241,0.9796305298805237,0.9762965440750122,0.7610328197479248,0.9776138067245483,0.9849449992179871,0.887062668800354,0.943225085735321,0.9890986084938049,0.9775328636169434
3,0.9816268086433411,0.9871590733528137,0.9940999746322632,0.604,0.9801652431488037,0.9768284559249878,0.7758943438529968,0.9787744283676147,0.9872379302978516,0.8870806097984314,0.943225085735321,0.9890986084938049,0.9779219627380371
4,0.9829655289649963,0.9891679883003235,0.9944000244140625,0.1824,0.9806735515594482,0.9798957109451294,0.7834449410438538,0.9795358180999756,0.9878191947937012,0.8871580362319946,0.943225085735321,0.9890986084938049,0.9779766201972961
5,0.9831042885780334,0.989239513874054,0.9805,0.5751,0.9821324944496155,0.9814344644546509,0.81318598985672,0.9802192449569702,0.9883790016174316,0.9780775904655457,0.943225085735321,0.9890986084938049,0.9779823422431946
6,0.9867414236068726,0.9903378486633301,0.9833,0.625,0.9829627871513367,0.9847025871276855,0.8224437236785889,0.9829099178314209,0.9884198904037476,0.9792571663856506,0.943225085735321,0.9890986084938049,0.9779826402664185
7,0.9878840446472168,0.9909693598747253,0.9913,0.7005,0.9844702482223511,0.9907609224319458,0.8330656290054321,0.9831848740577698,0.9891138672828674,0.9793024063110352,0.943225085735321,0.9890986084938049,0.9782123565673828
8,0.991150438785553,0.991492509841919,0.968,0.5729,0.9879662990570068,0.9909509420394897,0.8338287472724915,0.984332263469696,0.9892900586128235,0.9795986413955688,0.9433780312538147,0.9890986084938049,0.9809828996658325
9,0.9922524094581604,0.9916346669197083,0.997,0.4719,0.9892411231994629,0.9930303692817688,0.968191921710968,0.9851503968238831,0.9910208582878113,0.9795989394187927,0.9449394941329956,0.9890986084938049,0.9845647811889648
