,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12
0,0.7210384607315063,0.8496952056884766,0.7602,0.0,0.7057153582572937,0.0,0.46094462275505066,0.0,0.6827774047851562,0.937380850315094,0.0,0.7375735640525818,0.8153159022331238
1,0.8087072968482971,0.9654484391212463,0.1814,0.0,0.8057512640953064,0.0,0.7642558217048645,0.0,0.6896209120750427,0.9502701759338379,0.0,0.7378467917442322,0.8329959511756897
2,0.8414246439933777,0.987453281879425,0.6406,0.0,0.8415719270706177,0.0,0.7786710858345032,0.002553653670474887,0.6949841380119324,0.9514507055282593,0.0033599892631173134,0.7565274238586426,0.8853330016136169
3,0.9537108540534973,0.9884000420570374,0.9037,0.045404,0.9194170832633972,0.0,0.8073244094848633,0.012948588468134403,0.6993523836135864,0.9736313223838806,0.012160358019173145,0.7620747685432434,0.8919577598571777
4,0.9619918465614319,0.9900084137916565,0.0,0.0,0.9282416701316833,0.0,0.8521182537078857,0.6214854717254639,0.6994519233703613,0.9756249785423279,0.600978672504425,0.7623849511146545,0.9759466648101807
5,0.9678906202316284,0.9902263879776001,0.8554,0.0,0.9284786581993103,0.0,0.8606296181678772,0.6825536489486694,0.704616129398346,0.9772343039512634,0.6215991973876953,0.7628357410430908,0.9790405035018921
6,0.9686217904090881,0.990311861038208,0.7209,0.0,0.9298423528671265,0.0,0.8710477352142334,0.6855476498603821,0.7067369818687439,0.9782760739326477,0.680372953414917,0.763390302658081,0.9813602566719055
7,0.9689962863922119,0.9910846948623657,0.0,0.0,0.9310649633407593,0.0,0.8854851126670837,0.689918041229248,0.7076518535614014,0.9790251851081848,0.6812913417816162,0.7635015845298767,0.9846087694168091
8,0.9719154238700867,0.9933669567108154,0.6035,0.0,0.9317550659179688,0.0,0.91693115234375,0.6905089616775513,0.7077027559280396,0.9791567325592041,0.6841278076171875,0.7640557289123535,0.9852830767631531
9,0.9869111180305481,0.9940586686134338,0.5516,0.0,0.934046745300293,0.7500498294830322,0.9217227101325989,0.6937822103500366,0.7103838324546814,0.9796850681304932,0.6860433220863342,0.766373336315155,0.987880527973175
10,0.9869481921195984,0.994105875492096,0.5236,0.0,0.9473074078559875,0.7631787657737732,0.9729633927345276,0.6968729496002197,0.7121013402938843,0.9807157516479492,0.6933678388595581,0.7671222686767578,0.9935786128044128
11,0.9896854758262634,0.9948754906654358,0.7526,0.0,0.9497866034507751,0.8327370882034302,0.9752026796340942,0.6983994841575623,0.7121344208717346,0.982011079788208,0.696018397808075,0.7672019004821777,0.9937199950218201
12,0.9900076389312744,0.9948891997337341,0.8607,0.0,0.9617959260940552,0.8361089825630188,0.9784006476402283,0.6990110278129578,0.7222325205802917,0.9822016954421997,0.7050521969795227,0.7680166363716125,0.9949220418930054
13,0.9905619025230408,0.9952017664909363,0.636,0.0,0.9624535441398621,0.8480201363563538,0.9795010089874268,0.7000346183776855,0.765573263168335,0.9823945164680481,0.7062029242515564,0.7682245373725891,0.9955054521560669
14,0.9916424751281738,0.9956667423248291,0.7217,0.0,0.9636152982711792,0.8497485518455505,0.9800478219985962,0.7006454467773438,0.9605490565299988,0.9825608730316162,0.7125335931777954,0.7684270143508911,0.9961342811584473
15,0.9926018714904785,0.9956766963005066,0.6612,0.0,0.9676335453987122,0.8565030694007874,0.9816325306892395,0.7047078609466553,0.9732571244239807,0.9826439619064331,0.7174113392829895,0.7684480547904968,0.9962221384048462
16,0.9939895272254944,0.9958971738815308,0.7316,0.0,0.9736412763595581,0.9538386464118958,0.983562707901001,0.7054222226142883,0.9737294912338257,0.9827990531921387,0.721634566783905,0.7689784169197083,0.9968777298927307
17,0.9940909743309021,0.9960828423500061,0.0,0.0,0.9799576997756958,0.954590380191803,0.987345814704895,0.7059701681137085,0.9743748307228088,0.9829540252685547,0.7312000393867493,0.7690224051475525,0.9969276189804077
18,0.9947195053100586,0.9961630702018738,0.2922,0.0,0.9846489429473877,0.9778162240982056,0.9918312430381775,0.7254719734191895,0.9777092933654785,0.9830237627029419,0.7367241382598877,0.7694548964500427,0.9977173805236816
19,0.9956153035163879,0.9971362352371216,0.5476,0.0,0.9856695532798767,0.9920753836631775,0.9938794374465942,0.7341556549072266,0.9788792729377747,0.9836428165435791,0.7436777353286743,0.7709027528762817,0.9980255961418152
