,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12
0,0.47519490122795105,0.6579393744468689,0.46050000190734863,0.0,0.47306764125823975,0.5804453492164612,0.25896117091178894,0.297800213098526,0.3821171224117279,0.0,0.45973533391952515,0.0,0.0
1,0.4774858355522156,0.6579393744468689,0.5209000110626221,0.1914,0.47448739409446716,0.5850478410720825,0.27197420597076416,0.3001038134098053,0.38801079988479614,0.0,0.5013350248336792,0.0,0.0
2,0.4807378947734833,0.6615065932273865,0.4172999858856201,0.0,0.4781946837902069,0.586908221244812,0.28297489881515503,0.3261604309082031,0.39348432421684265,0.0,0.5198739767074585,0.0,0.0
3,0.4960060119628906,0.6615065932273865,0.352400004863739,0.1154,0.5186440944671631,0.5936976671218872,0.28386399149894714,0.334520161151886,0.3942829370498657,0.0,0.520687997341156,0.0,0.0
4,0.5202837586402893,0.6622099280357361,0.15680000185966492,0.0,0.5414551496505737,0.5996409058570862,0.2919701039791107,0.34635215997695923,0.39541831612586975,0.0,0.5214577317237854,0.0,0.0
5,0.5568695664405823,0.6622099280357361,0.6056,0.4497,0.5440177321434021,0.615435004234314,0.3420083224773407,0.3548063635826111,0.3978802263736725,0.0,0.5264309048652649,0.0,0.0
6,0.5715845227241516,0.6822307705879211,0.4447,0.4854,0.5548949837684631,0.6163436770439148,0.3470151424407959,0.36461055278778076,0.40191423892974854,0.0,0.5497023463249207,0.0,0.0
7,0.5779721140861511,0.6822307705879211,0.4442,0.4764,0.5551417469978333,0.6207170486450195,0.3756633400917053,0.3861510455608368,0.40519341826438904,0.0,0.5587513446807861,0.0,0.0
8,0.5848168730735779,0.7069609761238098,0.4043,0.4375,0.5757904052734375,0.6375195980072021,0.38014912605285645,0.3893285393714905,0.4261370301246643,0.0,0.5994731187820435,0.0,0.0
9,0.6174823641777039,0.7069609761238098,0.3713,0.4307,0.5871511101722717,0.6428561210632324,0.4051203429698944,0.43712374567985535,0.46716609597206116,0.0,0.6073562502861023,0.0,0.0
