,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12
0,0.9302124977111816,0.9413073062896729,0.8766999840736389,0.7195,0.8578300476074219,0.9101824760437012,0.7242241501808167,0.7454181909561157,0.8904704451560974,0.8892515301704407,0.9269142746925354,0.0,0.5923294425010681
1,0.9340524077415466,0.9594197869300842,0.7937999963760376,0.0,0.8603470325469971,0.920250415802002,0.7523241639137268,0.7697682976722717,0.8947012424468994,0.8892519474029541,0.9269142746925354,0.0,0.5926134586334229
2,0.935817301273346,0.9605035185813904,0.7854999899864197,0.0,0.8861332535743713,0.9424440264701843,0.7610328197479248,0.8876941204071045,0.9036921858787537,0.8968417644500732,0.9269142746925354,0.0,0.5927823781967163
3,0.9462854862213135,0.9705841541290283,0.7781999707221985,0.6448,0.8918631076812744,0.9425449371337891,0.7758943438529968,0.8931252360343933,0.9113036394119263,0.9038798809051514,0.9269142746925354,0.0,0.8980869054794312
4,0.9463678002357483,0.9716883301734924,0.8131999969482422,0.3453,0.8942746520042419,0.949266254901886,0.7834449410438538,0.9306111931800842,0.9190860390663147,0.9039188623428345,0.9269142746925354,0.0,0.89817214012146
5,0.950675904750824,0.9757096767425537,0.9514,0.5181,0.8996879458427429,0.9592517614364624,0.81318598985672,0.9308309555053711,0.9524199962615967,0.9040408730506897,0.9269142746925354,0.0,0.8985852003097534
6,0.9507193565368652,0.9811404943466187,0.6843,0.5282,0.90035480260849,0.9626827239990234,0.8224437236785889,0.9308726787567139,0.9603031277656555,0.9040518403053284,0.9269142746925354,0.0,0.8987174034118652
7,0.9508606195449829,0.9821358919143677,0.9729,0.3842,0.9067450165748596,0.9659746289253235,0.8330656290054321,0.9534693360328674,0.9751461148262024,0.9763438105583191,0.9269142746925354,0.0,0.9020534753799438
8,0.9626798033714294,0.9823467135429382,0.9225,0.1806,0.9130277037620544,0.9737226366996765,0.8338287472724915,0.9559667706489563,0.9767935872077942,0.9789106249809265,0.9269142746925354,0.0,0.9026103019714355
9,0.9783773422241211,0.9896373152732849,0.8971,0.493,0.9131944179534912,0.9838293790817261,0.968191921710968,0.9796417355537415,0.9781175851821899,0.9789508581161499,0.9269142746925354,0.0,0.902745246887207
