,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6161534786224365,0.6722922921180725,0.0,0.6691159605979919,0.7238954901695251
1,0.0,0.8543071150779724,0.0397,0.0,0.0,0.0,0.7094427943229675,0.0,0.6901594400405884,0.7401412129402161,0.0,0.7041085362434387,0.7660632729530334
2,0.0,0.8570637702941895,0.5729,0.0,0.0,0.0,0.7612977623939514,0.0,0.6971473693847656,0.7407160997390747,0.0,0.7044289708137512,0.7685190439224243
3,0.0,0.862489640712738,0.0,0.0,0.0,0.0,0.7700672149658203,0.0,0.6999978423118591,0.7426764965057373,0.0,0.70478755235672,0.7921110391616821
4,0.0,0.8670328259468079,0.0,0.0,0.7113839983940125,0.0,0.7708246111869812,0.0,0.7010347843170166,0.7442789673805237,0.0,0.7048708200454712,0.7925734519958496
5,0.0,0.8779206871986389,0.0,0.0,0.8578096032142639,0.0,0.775865375995636,0.0,0.7021687626838684,0.7448648810386658,0.0,0.7049744129180908,0.7981513738632202
6,0.0,0.8942576050758362,0.3749,0.0,0.8665444850921631,0.0,0.7932363748550415,0.0,0.7031199932098389,0.7453340888023376,0.0,0.705562949180603,0.8001304268836975
7,0.0,0.9036975502967834,0.0,0.0,0.8774906992912292,0.0,0.7938346266746521,0.0,0.7040896415710449,0.7454981803894043,0.0,0.7056589722633362,0.8232603669166565
8,0.0,0.90666663646698,0.225,0.0,0.8810241222381592,0.0,0.8259005546569824,0.0,0.7043041586875916,0.7465147972106934,0.0037132808938622475,0.705927312374115,0.8237587213516235
9,0.0,0.9559352993965149,0.1353,0.0,0.8924971222877502,0.7602331042289734,0.8331607580184937,0.0,0.7054423093795776,0.7465435266494751,0.6239719986915588,0.7060034275054932,0.8307310342788696
10,0.6196033954620361,0.9644971489906311,0.4995,0.0,0.9015294313430786,0.7623509764671326,0.8495585322380066,0.0,0.705732524394989,0.7468528151512146,0.6594399213790894,0.7066175937652588,0.8486285209655762
11,0.7057487964630127,0.9670425057411194,0.0,0.0,0.9053356051445007,0.7679885029792786,0.8764257431030273,0.23015187680721283,0.7067995071411133,0.7469962239265442,0.6637591123580933,0.7066553235054016,0.8532159924507141
12,0.8757427930831909,0.9714083671569824,0.5989,0.0,0.9057448506355286,0.7937411665916443,0.8926606178283691,0.6710252165794373,0.7090355753898621,0.7471956610679626,0.6734651923179626,0.7069758772850037,0.8761978149414062
13,0.9057413339614868,0.9718989729881287,0.6032,0.0,0.9061701893806458,0.8221742510795593,0.9061391949653625,0.6781758666038513,0.7092678546905518,0.74730384349823,0.6766495704650879,0.7074686884880066,0.9627517461776733
14,0.90618896484375,0.9726730585098267,0.6883,0.0,0.911527156829834,0.832482099533081,0.9200115203857422,0.6833342909812927,0.7101460695266724,0.7474910616874695,0.6855137348175049,0.7089827060699463,0.9705563187599182
15,0.924282968044281,0.9785301685333252,0.1653,0.107246,0.9118779897689819,0.8909058570861816,0.9488441348075867,0.685498833656311,0.7125113606452942,0.7475030422210693,0.6968071460723877,0.709200382232666,0.9732979536056519
16,0.932335615158081,0.9802985787391663,0.0,0.0,0.9139136075973511,0.9073324203491211,0.9717456102371216,0.6970466375350952,0.7328696846961975,0.7475342750549316,0.7044450640678406,0.7093548774719238,0.9749303460121155
17,0.9475489854812622,0.9839537143707275,0.0,0.0,0.9387527108192444,0.9128971099853516,0.9776273369789124,0.7006974816322327,0.7752625346183777,0.7481591701507568,0.7113508582115173,0.7097978591918945,0.9750788807868958
18,0.9642972350120544,0.9864633083343506,0.2071,0.0,0.938827633857727,0.9538317322731018,0.9825969934463501,0.7030236721038818,0.840126633644104,0.7501418590545654,0.7258861660957336,0.7104696035385132,0.9788514375686646
19,0.969662070274353,0.9924769401550293,0.0,0.241633,0.9499523639678955,0.9620099663734436,0.9929311871528625,0.7266389727592468,0.9771993160247803,0.7511972784996033,0.7273244857788086,0.71162348985672,0.9848439693450928
