,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12
0,0.9939219355583191,0.998460590839386,0.9868000149726868,0.7783,0.974881649017334,0.9925289154052734,0.863210141658783,0.7245868444442749,0.9868995547294617,0.4094373285770416,0.8405240178108215,0.0,0.9721308946609497
1,0.9946075677871704,0.9987102150917053,0.9623000025749207,0.8627,0.9780040979385376,0.992572546005249,0.9198362231254578,0.7363437414169312,0.9913710951805115,0.40947437286376953,0.8571515679359436,0.0,0.9905012249946594
2,0.9947788715362549,0.9987631440162659,0.9581000208854675,0.0,0.9788572192192078,0.9942742586135864,0.9565532803535461,0.7609720230102539,0.9916361570358276,0.4183144271373749,0.9739400744438171,0.0,0.9922401309013367
3,0.9948076009750366,0.9988130331039429,0.9674999713897705,0.8156,0.9789553880691528,0.9945164322853088,0.9821408987045288,0.7641977071762085,0.9925664067268372,0.8446383476257324,0.9810656309127808,0.0,0.9924002289772034
4,0.9950604438781738,0.9988998174667358,0.9623000025749207,0.7354,0.9805030226707458,0.99526047706604,0.9901386499404907,0.8419892191886902,0.9947677850723267,0.8463338613510132,0.9838088750839233,0.0,0.9944413304328918
5,0.9956974387168884,0.9990164041519165,0.7857,0.5923,0.9906327724456787,0.9955118298530579,0.9911431670188904,0.8449878692626953,0.994964599609375,0.8473303318023682,0.9845514893531799,0.0,0.9956664443016052
6,0.9962763786315918,0.9990450739860535,0.9698,0.6245,0.9909799098968506,0.9955601096153259,0.9957244992256165,0.8449878692626953,0.9953463673591614,0.9846457242965698,0.9849898219108582,0.0,0.9959840774536133
7,0.9965263605117798,0.9992536902427673,0.957,0.0,0.9944912791252136,0.9972834587097168,0.9985544085502625,0.9776865839958191,0.9954936504364014,0.9959198236465454,0.9929224848747253,0.0,0.9960042834281921
8,0.9981321692466736,0.9993022680282593,0.9797,0.1969,0.9947214126586914,0.9973862767219543,0.9992343783378601,0.9784829616546631,0.9957502484321594,0.9983720183372498,0.9942302107810974,0.0,0.9964818954467773
9,0.9985410571098328,0.9994732141494751,0.3976,0.0,0.9967915415763855,0.9976640939712524,0.9996240139007568,0.984014630317688,0.996728777885437,0.9986584782600403,0.99599689245224,0.0,0.9994233846664429
