,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12
0,0.18244753777980804,0.40497830510139465,0.18129999935626984,0.0706,0.19724340736865997,0.45049673318862915,0.15181635320186615,0.0,0.0,0.0,0.0,0.0,0.0
1,0.20737048983573914,0.40497830510139465,0.1679999977350235,0.0,0.19933608174324036,0.4603232443332672,0.16506706178188324,0.0,0.0,0.0,0.0,0.0,0.0
2,0.22018198668956757,0.4078916609287262,0.1607999950647354,0.0,0.22826126217842102,0.47132638096809387,0.19705986976623535,0.0,0.0,0.0,0.0,0.0,0.0
3,0.30147871375083923,0.4078916609287262,0.16740000247955322,0.0,0.2425643503665924,0.4842289388179779,0.2088174819946289,0.0,0.0,0.0,0.0,0.0,0.0
4,0.33092164993286133,0.4175056517124176,0.16329999268054962,0.0,0.2815980911254883,0.4856581389904022,0.21601107716560364,0.0,0.0,0.0,0.0,0.0,0.0
5,0.3310970067977905,0.4175056517124176,0.0,0.1889,0.29986605048179626,0.4960235357284546,0.25973284244537354,0.0,0.0,0.0,0.0,0.0,0.0
6,0.43306076526641846,0.4684680104255676,0.3288,0.2808,0.3036755919456482,0.505558967590332,0.2862924635410309,0.0,0.0,0.0,0.0,0.0,0.0
7,0.4367864429950714,0.4684680104255676,0.0298,0.2271,0.3621302545070648,0.5097201466560364,0.30574044585227966,0.0,0.0,0.0,0.0,0.0,0.0
8,0.44426026940345764,0.4891825318336487,0.4327,0.2839,0.3673776686191559,0.5109280347824097,0.31456685066223145,0.0,0.0,0.0,0.0,0.0,0.0
9,0.4506528973579407,0.4891825318336487,0.1635,0.2416,0.38984841108322144,0.5347156524658203,0.3193875551223755,0.0,0.0,0.0,0.0,0.0,0.0
