,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12
0,0.4415498673915863,0.5892771482467651,0.2551000118255615,0.0,0.4557833969593048,0.5355601906776428,0.17034611105918884,0.11239086836576462,0.23962269723415375,0.0,0.0,0.0,0.0
1,0.45790895819664,0.5892771482467651,0.5116000175476074,0.1383,0.46757835149765015,0.5402320027351379,0.17268919944763184,0.16384032368659973,0.2780666649341583,0.0,0.0,0.0,0.0
2,0.47432947158813477,0.5907644629478455,0.5091999769210815,0.0,0.46994832158088684,0.5402680039405823,0.23426496982574463,0.18472474813461304,0.3085547089576721,0.0,0.0,0.0,0.0
3,0.47854480147361755,0.5907644629478455,0.5135999917984009,0.0953,0.48176589608192444,0.5412985682487488,0.24609790742397308,0.19488391280174255,0.3129136264324188,0.0,0.020463470369577408,0.0,0.0
4,0.4850892126560211,0.5941557288169861,0.5103999972343445,0.0,0.4851142466068268,0.5435813069343567,0.26354914903640747,0.20277206599712372,0.3173314929008484,0.0,0.03489081561565399,0.0,0.0
5,0.4887382984161377,0.5941557288169861,0.3152,0.459,0.49736106395721436,0.5450915694236755,0.27387535572052,0.20914502441883087,0.3192783296108246,0.0,0.07004920393228531,0.0,0.0
6,0.49559715390205383,0.6003395318984985,0.4388,0.2741,0.5331782698631287,0.5475810766220093,0.2943166196346283,0.21035751700401306,0.331787645816803,0.0,0.07356119900941849,0.0,0.0
7,0.5050092935562134,0.6003395318984985,0.4127,0.4435,0.5341084003448486,0.5497965216636658,0.32877570390701294,0.24467819929122925,0.3430302143096924,0.0,0.14350208640098572,0.0,0.0
8,0.5194870233535767,0.6088172197341919,0.4175,0.4054,0.5345976948738098,0.5554273128509521,0.3339698612689972,0.2460269182920456,0.40806543827056885,0.0,0.15893733501434326,0.0,0.0
9,0.5415776371955872,0.6088172197341919,0.4878,0.4277,0.5616125464439392,0.568898618221283,0.3902401626110077,0.34227171540260315,0.41084250807762146,0.0,0.1809467226266861,0.0,0.0
