,config,time
0,--jump-threading ,2.5073940753936768
1,--inline ,2.3856797218322754
2,--dce ,2.6516201496124268
3,--loop-vectorize ,3.561798572540283
4,--globalopt ,2.3716495037078857
5,--float2int ,2.512871026992798
6,--aa ,2.5460739135742188
7,--objc-arc ,2.71675181388855
8,--jump-threading --inline ,2.603177785873413
9,--jump-threading --dce ,2.16176700592041
10,--jump-threading --loop-vectorize ,2.4256134033203125
11,--jump-threading --globalopt ,1.8517770767211914
12,--jump-threading --float2int ,1.6024014949798584
13,--jump-threading --aa ,1.5137219429016113
14,--jump-threading --objc-arc ,1.5103704929351807
15,--inline --dce ,1.739027500152588
16,--inline --loop-vectorize ,2.1622631549835205
17,--inline --globalopt ,1.4037854671478271
18,--inline --float2int ,1.4607329368591309
19,--inline --aa ,1.4728662967681885
20,--inline --objc-arc ,1.4548418521881104
21,--dce --loop-vectorize ,2.010054111480713
22,--dce --globalopt ,1.338590145111084
23,--dce --float2int ,1.4000437259674072
24,--dce --aa ,1.3901493549346924
25,--dce --objc-arc ,1.413691759109497
26,--loop-vectorize --globalopt ,1.974778413772583
27,--loop-vectorize --float2int ,2.009315013885498
28,--loop-vectorize --aa ,2.0060291290283203
29,--loop-vectorize --objc-arc ,1.9983229637145996
30,--globalopt --float2int ,1.3455350399017334
31,--globalopt --aa ,1.3488266468048096
32,--globalopt --objc-arc ,1.3525876998901367
33,--float2int --aa ,1.4111747741699219
34,--float2int --objc-arc ,1.4324965476989746
35,--aa --objc-arc ,1.3893866539001465
36,--jump-threading --inline --dce ,1.5266752243041992
37,--jump-threading --inline --loop-vectorize ,2.1392271518707275
38,--jump-threading --inline --globalopt ,1.483719825744629
39,--jump-threading --inline --float2int ,1.5349225997924805
40,--jump-threading --inline --aa ,1.5469820499420166
41,--jump-threading --inline --objc-arc ,1.5517733097076416
42,--jump-threading --dce --loop-vectorize ,2.089693069458008
43,--jump-threading --dce --globalopt ,1.475076675415039
44,--jump-threading --dce --float2int ,1.508894681930542
45,--jump-threading --dce --aa ,1.4976234436035156
46,--jump-threading --dce --objc-arc ,1.4968898296356201
47,--jump-threading --loop-vectorize --globalopt ,2.038853168487549
48,--jump-threading --loop-vectorize --float2int ,2.089430570602417
49,--jump-threading --loop-vectorize --aa ,2.0845651626586914
50,--jump-threading --loop-vectorize --objc-arc ,2.0842669010162354
51,--jump-threading --globalopt --float2int ,1.4928929805755615
52,--jump-threading --globalopt --aa ,1.4979956150054932
53,--jump-threading --globalopt --objc-arc ,1.4800052642822266
54,--jump-threading --float2int --aa ,1.5217711925506592
55,--jump-threading --float2int --objc-arc ,1.5307331085205078
56,--jump-threading --aa --objc-arc ,1.5166802406311035
57,--inline --dce --loop-vectorize ,2.0573177337646484
58,--inline --dce --globalopt ,1.4116308689117432
59,--inline --dce --float2int ,1.4678568840026855
60,--inline --dce --aa ,1.459956407546997
61,--inline --dce --objc-arc ,1.4660911560058594
62,--inline --loop-vectorize --globalopt ,2.002946138381958
63,--inline --loop-vectorize --float2int ,2.0630061626434326
64,--inline --loop-vectorize --aa ,2.0407557487487793
65,--inline --loop-vectorize --objc-arc ,2.0348169803619385
66,--inline --globalopt --float2int ,1.39992356300354
67,--inline --globalopt --aa ,1.40336275100708
68,--inline --globalopt --objc-arc ,1.400068759918213
69,--inline --float2int --aa ,1.4477324485778809
70,--inline --float2int --objc-arc ,1.4852104187011719
71,--inline --aa --objc-arc ,1.4501597881317139
72,--dce --loop-vectorize --globalopt ,1.9514331817626953
73,--dce --loop-vectorize --float2int ,2.0122127532958984
74,--dce --loop-vectorize --aa ,1.997520923614502
75,--dce --loop-vectorize --objc-arc ,1.9982964992523193
76,--dce --globalopt --float2int ,1.3669545650482178
77,--dce --globalopt --aa ,1.3606493473052979
78,--dce --globalopt --objc-arc ,1.3490538597106934
79,--dce --float2int --aa ,1.4182641506195068
80,--dce --float2int --objc-arc ,1.3997068405151367
81,--dce --aa --objc-arc ,1.4054372310638428
82,--loop-vectorize --globalopt --float2int ,1.9674921035766602
83,--loop-vectorize --globalopt --aa ,1.9676284790039062
84,--loop-vectorize --globalopt --objc-arc ,1.965419054031372
85,--loop-vectorize --float2int --aa ,2.0183751583099365
86,--loop-vectorize --float2int --objc-arc ,2.0019149780273438
87,--loop-vectorize --aa --objc-arc ,2.006934881210327
88,--globalopt --float2int --aa ,1.3512279987335205
89,--globalopt --float2int --objc-arc ,1.3513686656951904
90,--globalopt --aa --objc-arc ,1.3532114028930664
91,--float2int --aa --objc-arc ,1.4252820014953613
92,--jump-threading --inline --dce --loop-vectorize ,2.145936965942383
93,--jump-threading --inline --dce --globalopt ,1.5032949447631836
94,--jump-threading --inline --dce --float2int ,1.554028034210205
95,--jump-threading --inline --dce --aa ,1.5496716499328613
96,--jump-threading --inline --dce --objc-arc ,1.550295352935791
97,--jump-threading --inline --loop-vectorize --globalopt ,2.1387290954589844
98,--jump-threading --inline --loop-vectorize --float2int ,2.178187608718872
99,--jump-threading --inline --loop-vectorize --aa ,2.1472485065460205
100,--jump-threading --inline --loop-vectorize --objc-arc ,2.1382288932800293
101,--jump-threading --inline --globalopt --float2int ,1.509653091430664
102,--jump-threading --inline --globalopt --aa ,1.5028691291809082
103,--jump-threading --inline --globalopt --objc-arc ,1.4882621765136719
104,--jump-threading --inline --float2int --aa ,1.5372395515441895
105,--jump-threading --inline --float2int --objc-arc ,1.564831018447876
106,--jump-threading --inline --aa --objc-arc ,1.5325627326965332
107,--jump-threading --dce --loop-vectorize --globalopt ,2.0271058082580566
108,--jump-threading --dce --loop-vectorize --float2int ,2.074061632156372
109,--jump-threading --dce --loop-vectorize --aa ,2.0734968185424805
110,--jump-threading --dce --loop-vectorize --objc-arc ,2.0845203399658203
111,--jump-threading --dce --globalopt --float2int ,1.4806621074676514
112,--jump-threading --dce --globalopt --aa ,1.4741451740264893
113,--jump-threading --dce --globalopt --objc-arc ,1.4618244171142578
114,--jump-threading --dce --float2int --aa ,1.5316781997680664
115,--jump-threading --dce --float2int --objc-arc ,1.5026991367340088
116,--jump-threading --dce --aa --objc-arc ,1.4950509071350098
117,--jump-threading --loop-vectorize --globalopt --float2int ,2.042515277862549
118,--jump-threading --loop-vectorize --globalopt --aa ,2.040090322494507
119,--jump-threading --loop-vectorize --globalopt --objc-arc ,2.061366319656372
120,--jump-threading --loop-vectorize --float2int --aa ,2.094367742538452
121,--jump-threading --loop-vectorize --float2int --objc-arc ,2.0977959632873535
122,--jump-threading --loop-vectorize --aa --objc-arc ,2.11348295211792
