,config,time,commit
0,--gvn ,3.3278000000000008,llvmorg-12.0.1
1,--instcombine ,3.9716000000000014,llvmorg-12.0.1
2,--inline ,0.8577999999999999,llvmorg-12.0.1
3,--jump-threading ,1.1244000000000003,llvmorg-12.0.1
4,--simplifycfg ,1.0135000000000003,llvmorg-12.0.1
5,--sccp ,1.152,llvmorg-12.0.1
6,--ipsccp ,1.2751000000000003,llvmorg-12.0.1
7,--licm ,1.5966,llvmorg-12.0.1
8,--iv-users ,1.7518999999999991,llvmorg-12.0.1
9,--gvn --instcombine ,5.1571000000000025,llvmorg-12.0.1
10,--gvn --inline ,3.4281000000000015,llvmorg-12.0.1
11,--gvn --jump-threading ,3.4689000000000005,llvmorg-12.0.1
12,--gvn --simplifycfg ,3.3830000000000022,llvmorg-12.0.1
13,--gvn --sccp ,3.518700000000001,llvmorg-12.0.1
14,--gvn --ipsccp ,3.6043000000000007,llvmorg-12.0.1
15,--gvn --licm ,3.8073000000000015,llvmorg-12.0.1
16,--gvn --iv-users ,4.0299,llvmorg-12.0.1
17,--instcombine --inline ,3.9402000000000004,llvmorg-12.0.1
18,--instcombine --jump-threading ,3.988600000000001,llvmorg-12.0.1
19,--instcombine --simplifycfg ,4.004300000000001,llvmorg-12.0.1
20,--instcombine --sccp ,4.1276,llvmorg-12.0.1
21,--instcombine --ipsccp ,4.1548,llvmorg-12.0.1
22,--instcombine --licm ,4.4262999999999995,llvmorg-12.0.1
23,--instcombine --iv-users ,4.823900000000002,llvmorg-12.0.1
24,--inline --jump-threading ,1.1442,llvmorg-12.0.1
25,--inline --simplifycfg ,1.0532,llvmorg-12.0.1
26,--inline --sccp ,1.2616999999999998,llvmorg-12.0.1
27,--inline --ipsccp ,1.3078999999999996,llvmorg-12.0.1
28,--inline --licm ,1.6844000000000001,llvmorg-12.0.1
29,--inline --iv-users ,1.7984,llvmorg-12.0.1
30,--jump-threading --simplifycfg ,1.1667,llvmorg-12.0.1
31,--jump-threading --sccp ,1.3166000000000007,llvmorg-12.0.1
