,config,time,commit
0,--gvn ,3.409100000000001,llvmorg-10.0.1-rc3
1,--instcombine ,3.966200000000002,llvmorg-10.0.1-rc3
2,--inline ,0.8507999999999998,llvmorg-10.0.1-rc3
3,--jump-threading ,1.1718999999999995,llvmorg-10.0.1-rc3
4,--simplifycfg ,1.0028000000000001,llvmorg-10.0.1-rc3
5,--sccp ,1.1495999999999995,llvmorg-10.0.1-rc3
6,--ipsccp ,1.3098000000000005,llvmorg-10.0.1-rc3
7,--licm ,1.6166000000000005,llvmorg-10.0.1-rc3
8,--iv-users ,1.7896999999999996,llvmorg-10.0.1-rc3
9,--gvn --instcombine ,5.200499999999999,llvmorg-10.0.1-rc3
10,--gvn --inline ,3.3901999999999997,llvmorg-10.0.1-rc3
11,--gvn --jump-threading ,3.5415000000000005,llvmorg-10.0.1-rc3
12,--gvn --simplifycfg ,3.462600000000001,llvmorg-10.0.1-rc3
13,--gvn --sccp ,3.490900000000001,llvmorg-10.0.1-rc3
14,--gvn --ipsccp ,3.591000000000001,llvmorg-10.0.1-rc3
15,--gvn --licm ,3.8619000000000003,llvmorg-10.0.1-rc3
16,--gvn --iv-users ,4.060700000000001,llvmorg-10.0.1-rc3
17,--instcombine --inline ,3.983200000000001,llvmorg-10.0.1-rc3
18,--instcombine --jump-threading ,4.035700000000002,llvmorg-10.0.1-rc3
19,--instcombine --simplifycfg ,4.0055,llvmorg-10.0.1-rc3
20,--instcombine --sccp ,4.2082000000000015,llvmorg-10.0.1-rc3
21,--instcombine --ipsccp ,4.239,llvmorg-10.0.1-rc3
22,--instcombine --licm ,4.5047999999999995,llvmorg-10.0.1-rc3
23,--instcombine --iv-users ,4.824900000000001,llvmorg-10.0.1-rc3
24,--inline --jump-threading ,1.1404,llvmorg-10.0.1-rc3
25,--inline --simplifycfg ,1.0564999999999996,llvmorg-10.0.1-rc3
26,--inline --sccp ,1.2413999999999996,llvmorg-10.0.1-rc3
27,--inline --ipsccp ,1.3155999999999999,llvmorg-10.0.1-rc3
28,--inline --licm ,1.6067999999999996,llvmorg-10.0.1-rc3
29,--inline --iv-users ,1.7136000000000005,llvmorg-10.0.1-rc3
30,--jump-threading --simplifycfg ,1.1708000000000003,llvmorg-10.0.1-rc3
31,--jump-threading --sccp ,1.3019999999999998,llvmorg-10.0.1-rc3
32,--jump-threading --ipsccp ,1.389,llvmorg-10.0.1-rc3
33,--jump-threading --licm ,1.6985999999999999,llvmorg-10.0.1-rc3
34,--jump-threading --iv-users ,1.8305000000000002,llvmorg-10.0.1-rc3
35,--simplifycfg --sccp ,1.1985000000000001,llvmorg-10.0.1-rc3
36,--simplifycfg --ipsccp ,1.2689999999999997,llvmorg-10.0.1-rc3
37,--simplifycfg --licm ,1.6501,llvmorg-10.0.1-rc3
38,--simplifycfg --iv-users ,1.8124999999999996,llvmorg-10.0.1-rc3
39,--sccp --ipsccp ,1.5077999999999998,llvmorg-10.0.1-rc3
40,--sccp --licm ,1.8332000000000004,llvmorg-10.0.1-rc3
41,--sccp --iv-users ,2.0181,llvmorg-10.0.1-rc3
42,--ipsccp --licm ,1.8561999999999999,llvmorg-10.0.1-rc3
43,--ipsccp --iv-users ,2.0168999999999992,llvmorg-10.0.1-rc3
44,--licm --iv-users ,2.355200000000001,llvmorg-10.0.1-rc3
45,--gvn --instcombine --inline ,5.201399999999998,llvmorg-10.0.1-rc3
46,--gvn --instcombine --jump-threading ,5.254599999999999,llvmorg-10.0.1-rc3
47,--gvn --instcombine --simplifycfg ,5.290700000000002,llvmorg-10.0.1-rc3
48,--gvn --instcombine --sccp ,5.3247,llvmorg-10.0.1-rc3
49,--gvn --instcombine --ipsccp ,5.356399999999999,llvmorg-10.0.1-rc3
50,--gvn --instcombine --licm ,5.669500000000002,llvmorg-10.0.1-rc3
51,--gvn --instcombine --iv-users ,5.9238,llvmorg-10.0.1-rc3
52,--gvn --inline --jump-threading ,3.512500000000002,llvmorg-10.0.1-rc3
53,--gvn --inline --simplifycfg ,3.4696000000000002,llvmorg-10.0.1-rc3
54,--gvn --inline --sccp ,3.5501,llvmorg-10.0.1-rc3
55,--gvn --inline --ipsccp ,3.6603000000000026,llvmorg-10.0.1-rc3
56,--gvn --inline --licm ,3.895600000000001,llvmorg-10.0.1-rc3
57,--gvn --inline --iv-users ,3.992400000000001,llvmorg-10.0.1-rc3
58,--gvn --jump-threading --simplifycfg ,3.5568999999999997,llvmorg-10.0.1-rc3
59,--gvn --jump-threading --sccp ,3.6638000000000006,llvmorg-10.0.1-rc3
60,--gvn --jump-threading --ipsccp ,3.7422000000000004,llvmorg-10.0.1-rc3
61,--gvn --jump-threading --licm ,3.9506000000000014,llvmorg-10.0.1-rc3
62,--gvn --jump-threading --iv-users ,4.1106,llvmorg-10.0.1-rc3
63,--gvn --simplifycfg --sccp ,3.569200000000001,llvmorg-10.0.1-rc3
64,--gvn --simplifycfg --ipsccp ,3.6521000000000012,llvmorg-10.0.1-rc3
65,--gvn --simplifycfg --licm ,3.9234,llvmorg-10.0.1-rc3
66,--gvn --simplifycfg --iv-users ,4.0857,llvmorg-10.0.1-rc3
67,--gvn --sccp --ipsccp ,3.702400000000002,llvmorg-10.0.1-rc3
68,--gvn --sccp --licm ,3.990700000000001,llvmorg-10.0.1-rc3
69,--gvn --sccp --iv-users ,4.174700000000001,llvmorg-10.0.1-rc3
70,--gvn --ipsccp --licm ,4.069900000000002,llvmorg-10.0.1-rc3
71,--gvn --ipsccp --iv-users ,4.271300000000002,llvmorg-10.0.1-rc3
72,--gvn --licm --iv-users ,4.457699999999999,llvmorg-10.0.1-rc3
73,--instcombine --inline --jump-threading ,4.103300000000002,llvmorg-10.0.1-rc3
74,--instcombine --inline --simplifycfg ,4.0533,llvmorg-10.0.1-rc3
75,--instcombine --inline --sccp ,4.228700000000002,llvmorg-10.0.1-rc3
76,--instcombine --inline --ipsccp ,4.249500000000001,llvmorg-10.0.1-rc3
77,--instcombine --inline --licm ,4.506100000000002,llvmorg-10.0.1-rc3
78,--instcombine --inline --iv-users ,4.891900000000001,llvmorg-10.0.1-rc3
79,--instcombine --jump-threading --simplifycfg ,4.09,llvmorg-10.0.1-rc3
80,--instcombine --jump-threading --sccp ,4.261800000000003,llvmorg-10.0.1-rc3
81,--instcombine --jump-threading --ipsccp ,4.265100000000001,llvmorg-10.0.1-rc3
82,--instcombine --jump-threading --licm ,4.603800000000002,llvmorg-10.0.1-rc3
83,--instcombine --jump-threading --iv-users ,4.923800000000003,llvmorg-10.0.1-rc3
84,--instcombine --simplifycfg --sccp ,4.193300000000001,llvmorg-10.0.1-rc3
85,--instcombine --simplifycfg --ipsccp ,4.257100000000003,llvmorg-10.0.1-rc3
86,--instcombine --simplifycfg --licm ,4.520900000000001,llvmorg-10.0.1-rc3
