,config,time
0,--jump-threading ,9.303504467010498
1,--inline ,1.909440517425537
2,--dce ,1.5556230545043945
3,--loop-vectorize ,2.0493059158325195
4,--globalopt ,1.902012586593628
5,--float2int ,1.7556688785552979
6,--aa ,1.4274253845214844
7,--objc-arc ,1.4158587455749512
8,--jump-threading --inline ,1.7387328147888184
9,--jump-threading --dce ,1.7475543022155762
10,--jump-threading --loop-vectorize ,2.09647536277771
11,--jump-threading --globalopt ,1.5769693851470947
12,--jump-threading --float2int ,1.771789312362671
13,--jump-threading --aa ,1.6312007904052734
14,--jump-threading --objc-arc ,1.6288907527923584
15,--inline --dce ,1.5344033241271973
16,--inline --loop-vectorize ,2.1493897438049316
17,--inline --globalopt ,1.6550285816192627
18,--inline --float2int ,1.4731006622314453
19,--inline --aa ,1.466961145401001
20,--inline --objc-arc ,1.4780018329620361
21,--dce --loop-vectorize ,2.0312247276306152
22,--dce --globalopt ,1.4741764068603516
23,--dce --float2int ,1.4603385925292969
24,--dce --aa ,1.4958229064941406
25,--dce --objc-arc ,1.501488447189331
26,--loop-vectorize --globalopt ,2.239489793777466
27,--loop-vectorize --float2int ,2.1150190830230713
28,--loop-vectorize --aa ,2.014058828353882
29,--loop-vectorize --objc-arc ,2.053732395172119
30,--globalopt --float2int ,1.5052566528320312
31,--globalopt --aa ,1.5492298603057861
32,--globalopt --objc-arc ,1.5142822265625
33,--float2int --aa ,1.4333839416503906
34,--float2int --objc-arc ,1.452359914779663
35,--aa --objc-arc ,1.4612081050872803
36,--jump-threading --inline --dce ,1.659658670425415
37,--jump-threading --inline --loop-vectorize ,2.137470245361328
38,--jump-threading --inline --globalopt ,1.6491830348968506
39,--jump-threading --inline --float2int ,1.7497937679290771
40,--jump-threading --inline --aa ,1.637171983718872
41,--jump-threading --inline --objc-arc ,1.6479840278625488
42,--jump-threading --dce --loop-vectorize ,2.1030116081237793
43,--jump-threading --dce --globalopt ,1.5861296653747559
44,--jump-threading --dce --float2int ,1.6193821430206299
45,--jump-threading --dce --aa ,1.6039330959320068
46,--jump-threading --dce --objc-arc ,1.6089653968811035
47,--jump-threading --loop-vectorize --globalopt ,2.0759482383728027
48,--jump-threading --loop-vectorize --float2int ,2.1072118282318115
49,--jump-threading --loop-vectorize --aa ,2.10931658744812
50,--jump-threading --loop-vectorize --objc-arc ,2.0980629920959473
51,--jump-threading --globalopt --float2int ,1.6165924072265625
52,--jump-threading --globalopt --aa ,1.617522954940796
53,--jump-threading --globalopt --objc-arc ,1.674398422241211
54,--jump-threading --float2int --aa ,1.6353037357330322
55,--jump-threading --float2int --objc-arc ,1.692594289779663
56,--jump-threading --aa --objc-arc ,1.6120612621307373
57,--inline --dce --loop-vectorize ,2.066122531890869
58,--inline --dce --globalopt ,1.534651756286621
59,--inline --dce --float2int ,1.5893685817718506
60,--inline --dce --aa ,1.5972065925598145
61,--inline --dce --objc-arc ,1.5653154850006104
62,--inline --loop-vectorize --globalopt ,2.0402719974517822
63,--inline --loop-vectorize --float2int ,2.057774305343628
64,--inline --loop-vectorize --aa ,2.073868989944458
65,--inline --loop-vectorize --objc-arc ,2.058349609375
66,--inline --globalopt --float2int ,1.5384495258331299
67,--inline --globalopt --aa ,1.5250892639160156
68,--inline --globalopt --objc-arc ,1.5358538627624512
69,--inline --float2int --aa ,1.4737718105316162
70,--inline --float2int --objc-arc ,1.4830946922302246
71,--inline --aa --objc-arc ,1.4679145812988281
72,--dce --loop-vectorize --globalopt ,2.0002012252807617
73,--dce --loop-vectorize --float2int ,2.0299782752990723
74,--dce --loop-vectorize --aa ,2.0287702083587646
75,--dce --loop-vectorize --objc-arc ,2.0453245639801025
76,--dce --globalopt --float2int ,1.5298309326171875
77,--dce --globalopt --aa ,1.495466947555542
78,--dce --globalopt --objc-arc ,1.5360777378082275
79,--dce --float2int --aa ,1.526099443435669
80,--dce --float2int --objc-arc ,1.5130114555358887
81,--dce --aa --objc-arc ,1.501150131225586
82,--loop-vectorize --globalopt --float2int ,2.010873317718506
83,--loop-vectorize --globalopt --aa ,2.0095276832580566
84,--loop-vectorize --globalopt --objc-arc ,2.034172296524048
85,--loop-vectorize --float2int --aa ,2.032073736190796
86,--loop-vectorize --float2int --objc-arc ,2.0265893936157227
87,--loop-vectorize --aa --objc-arc ,2.0186429023742676
88,--globalopt --float2int --aa ,1.4924814701080322
89,--globalopt --float2int --objc-arc ,1.5128593444824219
90,--globalopt --aa --objc-arc ,1.4939708709716797
91,--float2int --aa --objc-arc ,1.4358866214752197
92,--jump-threading --inline --dce --loop-vectorize ,2.128448247909546
93,--jump-threading --inline --dce --globalopt ,1.6146702766418457
94,--jump-threading --inline --dce --float2int ,1.6491241455078125
95,--jump-threading --inline --dce --aa ,1.6341650485992432
96,--jump-threading --inline --dce --objc-arc ,1.6442914009094238
97,--jump-threading --inline --loop-vectorize --globalopt ,2.098292112350464
98,--jump-threading --inline --loop-vectorize --float2int ,2.131804943084717
99,--jump-threading --inline --loop-vectorize --aa ,2.1277384757995605
100,--jump-threading --inline --loop-vectorize --objc-arc ,2.1492865085601807
101,--jump-threading --inline --globalopt --float2int ,1.6465790271759033
102,--jump-threading --inline --globalopt --aa ,1.6471095085144043
