,config,time,commit
0,--gvn ,3.3896999999999995,llvmorg-11.1.0-rc1
1,--instcombine ,3.9740999999999986,llvmorg-11.1.0-rc1
2,--inline ,0.9191,llvmorg-11.1.0-rc1
3,--jump-threading ,1.1256,llvmorg-11.1.0-rc1
4,--simplifycfg ,1.0096999999999998,llvmorg-11.1.0-rc1
5,--sccp ,1.1865999999999999,llvmorg-11.1.0-rc1
6,--ipsccp ,1.2895999999999999,llvmorg-11.1.0-rc1
7,--licm ,1.629,llvmorg-11.1.0-rc1
8,--iv-users ,1.7803000000000002,llvmorg-11.1.0-rc1
9,--gvn --instcombine ,5.140199999999999,llvmorg-11.1.0-rc1
10,--gvn --inline ,3.4459,llvmorg-11.1.0-rc1
11,--gvn --jump-threading ,3.5059,llvmorg-11.1.0-rc1
12,--gvn --simplifycfg ,3.4213000000000005,llvmorg-11.1.0-rc1
13,--gvn --sccp ,3.5611000000000015,llvmorg-11.1.0-rc1
14,--gvn --ipsccp ,3.5588999999999986,llvmorg-11.1.0-rc1
15,--gvn --licm ,3.8680999999999996,llvmorg-11.1.0-rc1
16,--gvn --iv-users ,4.0836,llvmorg-11.1.0-rc1
17,--instcombine --inline ,3.975099999999999,llvmorg-11.1.0-rc1
18,--instcombine --jump-threading ,4.086900000000001,llvmorg-11.1.0-rc1
19,--instcombine --simplifycfg ,4.0705,llvmorg-11.1.0-rc1
20,--instcombine --sccp ,4.118800000000001,llvmorg-11.1.0-rc1
21,--instcombine --ipsccp ,4.2440999999999995,llvmorg-11.1.0-rc1
22,--instcombine --licm ,4.534299999999999,llvmorg-11.1.0-rc1
23,--instcombine --iv-users ,4.946000000000001,llvmorg-11.1.0-rc1
24,--inline --jump-threading ,1.1784999999999999,llvmorg-11.1.0-rc1
25,--inline --simplifycfg ,1.0508000000000004,llvmorg-11.1.0-rc1
26,--inline --sccp ,1.2504000000000004,llvmorg-11.1.0-rc1
27,--inline --ipsccp ,1.3256,llvmorg-11.1.0-rc1
28,--inline --licm ,1.7061000000000006,llvmorg-11.1.0-rc1
29,--inline --iv-users ,1.7762999999999995,llvmorg-11.1.0-rc1
30,--jump-threading --simplifycfg ,1.1824,llvmorg-11.1.0-rc1
31,--jump-threading --sccp ,1.3762,llvmorg-11.1.0-rc1
32,--jump-threading --ipsccp ,1.4241999999999995,llvmorg-11.1.0-rc1
33,--jump-threading --licm ,1.7595999999999996,llvmorg-11.1.0-rc1
34,--jump-threading --iv-users ,1.8311000000000002,llvmorg-11.1.0-rc1
35,--simplifycfg --sccp ,1.2371999999999999,llvmorg-11.1.0-rc1
36,--simplifycfg --ipsccp ,1.2889000000000006,llvmorg-11.1.0-rc1
37,--simplifycfg --licm ,1.6549000000000003,llvmorg-11.1.0-rc1
38,--simplifycfg --iv-users ,1.8642999999999994,llvmorg-11.1.0-rc1
39,--sccp --ipsccp ,1.5789000000000004,llvmorg-11.1.0-rc1
40,--sccp --licm ,1.9527,llvmorg-11.1.0-rc1
41,--sccp --iv-users ,2.043399999999999,llvmorg-11.1.0-rc1
42,--ipsccp --licm ,1.8992000000000007,llvmorg-11.1.0-rc1
43,--ipsccp --iv-users ,2.0253999999999994,llvmorg-11.1.0-rc1
44,--licm --iv-users ,2.3887,llvmorg-11.1.0-rc1
45,--gvn --instcombine --inline ,5.173400000000002,llvmorg-11.1.0-rc1
46,--gvn --instcombine --jump-threading ,5.3079,llvmorg-11.1.0-rc1
47,--gvn --instcombine --simplifycfg ,5.210699999999999,llvmorg-11.1.0-rc1
48,--gvn --instcombine --sccp ,5.3545,llvmorg-11.1.0-rc1
49,--gvn --instcombine --ipsccp ,5.383600000000001,llvmorg-11.1.0-rc1
50,--gvn --instcombine --licm ,5.6012,llvmorg-11.1.0-rc1
51,--gvn --instcombine --iv-users ,5.976800000000002,llvmorg-11.1.0-rc1
52,--gvn --inline --jump-threading ,3.5547999999999993,llvmorg-11.1.0-rc1
53,--gvn --inline --simplifycfg ,3.5248999999999997,llvmorg-11.1.0-rc1
54,--gvn --inline --sccp ,3.594300000000001,llvmorg-11.1.0-rc1
55,--gvn --inline --ipsccp ,3.636200000000001,llvmorg-11.1.0-rc1
56,--gvn --inline --licm ,3.8918000000000004,llvmorg-11.1.0-rc1
57,--gvn --inline --iv-users ,4.017499999999999,llvmorg-11.1.0-rc1
58,--gvn --jump-threading --simplifycfg ,3.559699999999999,llvmorg-11.1.0-rc1
59,--gvn --jump-threading --sccp ,3.6507,llvmorg-11.1.0-rc1
60,--gvn --jump-threading --ipsccp ,3.7258000000000004,llvmorg-11.1.0-rc1
61,--gvn --jump-threading --licm ,3.9658999999999995,llvmorg-11.1.0-rc1
62,--gvn --jump-threading --iv-users ,4.124999999999999,llvmorg-11.1.0-rc1
