,config,time,commit
0,--gvn ,3.434199999999999,llvmorg-11.1.0
1,--instcombine ,3.9559000000000015,llvmorg-11.1.0
2,--inline ,0.8863999999999997,llvmorg-11.1.0
3,--jump-threading ,1.1419000000000004,llvmorg-11.1.0
4,--simplifycfg ,1.0400999999999998,llvmorg-11.1.0
5,--sccp ,1.1805,llvmorg-11.1.0
6,--ipsccp ,1.3284,llvmorg-11.1.0
7,--licm ,1.6413999999999997,llvmorg-11.1.0
8,--iv-users ,1.8025000000000007,llvmorg-11.1.0
9,--gvn --instcombine ,5.2387999999999995,llvmorg-11.1.0
10,--gvn --inline ,3.411599999999999,llvmorg-11.1.0
11,--gvn --jump-threading ,3.4971999999999994,llvmorg-11.1.0
12,--gvn --simplifycfg ,3.4510000000000005,llvmorg-11.1.0
13,--gvn --sccp ,3.5534999999999988,llvmorg-11.1.0
14,--gvn --ipsccp ,3.5563999999999996,llvmorg-11.1.0
15,--gvn --licm ,3.8214,llvmorg-11.1.0
16,--gvn --iv-users ,4.044799999999999,llvmorg-11.1.0
17,--instcombine --inline ,3.9544,llvmorg-11.1.0
18,--instcombine --jump-threading ,3.998999999999999,llvmorg-11.1.0
19,--instcombine --simplifycfg ,4.009299999999999,llvmorg-11.1.0
20,--instcombine --sccp ,4.132700000000002,llvmorg-11.1.0
21,--instcombine --ipsccp ,4.169,llvmorg-11.1.0
22,--instcombine --licm ,4.454799999999999,llvmorg-11.1.0
23,--instcombine --iv-users ,4.902899999999999,llvmorg-11.1.0
24,--inline --jump-threading ,1.1507000000000003,llvmorg-11.1.0
25,--inline --simplifycfg ,1.0417,llvmorg-11.1.0
26,--inline --sccp ,1.2177999999999995,llvmorg-11.1.0
27,--inline --ipsccp ,1.3245999999999998,llvmorg-11.1.0
28,--inline --licm ,1.6821000000000006,llvmorg-11.1.0
29,--inline --iv-users ,1.7734,llvmorg-11.1.0
30,--jump-threading --simplifycfg ,1.1596000000000002,llvmorg-11.1.0
31,--jump-threading --sccp ,1.3411000000000006,llvmorg-11.1.0
32,--jump-threading --ipsccp ,1.4080000000000001,llvmorg-11.1.0
33,--jump-threading --licm ,1.6819000000000006,llvmorg-11.1.0
34,--jump-threading --iv-users ,1.8255000000000006,llvmorg-11.1.0
35,--simplifycfg --sccp ,1.2558,llvmorg-11.1.0
36,--simplifycfg --ipsccp ,1.2603000000000002,llvmorg-11.1.0
37,--simplifycfg --licm ,1.6508,llvmorg-11.1.0
38,--simplifycfg --iv-users ,1.7574999999999998,llvmorg-11.1.0
39,--sccp --ipsccp ,1.5171000000000001,llvmorg-11.1.0
40,--sccp --licm ,1.8350999999999995,llvmorg-11.1.0
41,--sccp --iv-users ,1.9522000000000006,llvmorg-11.1.0
42,--ipsccp --licm ,1.8445,llvmorg-11.1.0
43,--ipsccp --iv-users ,1.9513,llvmorg-11.1.0
44,--licm --iv-users ,2.378099999999999,llvmorg-11.1.0
45,--gvn --instcombine --inline ,5.188500000000001,llvmorg-11.1.0
46,--gvn --instcombine --jump-threading ,5.2794000000000025,llvmorg-11.1.0
47,--gvn --instcombine --simplifycfg ,5.190499999999999,llvmorg-11.1.0
48,--gvn --instcombine --sccp ,5.3116,llvmorg-11.1.0
49,--gvn --instcombine --ipsccp ,5.3664000000000005,llvmorg-11.1.0
50,--gvn --instcombine --licm ,5.6337,llvmorg-11.1.0
51,--gvn --instcombine --iv-users ,5.983599999999999,llvmorg-11.1.0
52,--gvn --inline --jump-threading ,3.4864999999999986,llvmorg-11.1.0
53,--gvn --inline --simplifycfg ,3.4739,llvmorg-11.1.0
54,--gvn --inline --sccp ,3.5599,llvmorg-11.1.0
55,--gvn --inline --ipsccp ,3.601799999999999,llvmorg-11.1.0
56,--gvn --inline --licm ,3.8714,llvmorg-11.1.0
57,--gvn --inline --iv-users ,4.004400000000001,llvmorg-11.1.0
58,--gvn --jump-threading --simplifycfg ,3.5341,llvmorg-11.1.0
59,--gvn --jump-threading --sccp ,3.6549000000000005,llvmorg-11.1.0
60,--gvn --jump-threading --ipsccp ,3.7022999999999997,llvmorg-11.1.0
61,--gvn --jump-threading --licm ,3.961000000000001,llvmorg-11.1.0
62,--gvn --jump-threading --iv-users ,4.151199999999999,llvmorg-11.1.0
63,--gvn --simplifycfg --sccp ,3.6142999999999996,llvmorg-11.1.0
64,--gvn --simplifycfg --ipsccp ,3.6411000000000007,llvmorg-11.1.0
65,--gvn --simplifycfg --licm ,3.9467999999999996,llvmorg-11.1.0
66,--gvn --simplifycfg --iv-users ,4.0192999999999985,llvmorg-11.1.0
67,--gvn --sccp --ipsccp ,3.7571,llvmorg-11.1.0
68,--gvn --sccp --licm ,4.020699999999999,llvmorg-11.1.0
69,--gvn --sccp --iv-users ,4.183200000000001,llvmorg-11.1.0
70,--gvn --ipsccp --licm ,4.040799999999999,llvmorg-11.1.0
71,--gvn --ipsccp --iv-users ,4.215099999999998,llvmorg-11.1.0
72,--gvn --licm --iv-users ,4.473099999999999,llvmorg-11.1.0
73,--instcombine --inline --jump-threading ,4.0668999999999995,llvmorg-11.1.0
74,--instcombine --inline --simplifycfg ,3.9864999999999995,llvmorg-11.1.0
75,--instcombine --inline --sccp ,4.2199,llvmorg-11.1.0
76,--instcombine --inline --ipsccp ,4.221399999999998,llvmorg-11.1.0
77,--instcombine --inline --licm ,4.4462,llvmorg-11.1.0
78,--instcombine --inline --iv-users ,4.828299999999998,llvmorg-11.1.0
79,--instcombine --jump-threading --simplifycfg ,4.102700000000001,llvmorg-11.1.0
80,--instcombine --jump-threading --sccp ,4.206300000000001,llvmorg-11.1.0
81,--instcombine --jump-threading --ipsccp ,4.3227,llvmorg-11.1.0
82,--instcombine --jump-threading --licm ,4.529099999999999,llvmorg-11.1.0
83,--instcombine --jump-threading --iv-users ,4.893699999999999,llvmorg-11.1.0
84,--instcombine --simplifycfg --sccp ,4.127700000000001,llvmorg-11.1.0
85,--instcombine --simplifycfg --ipsccp ,4.224100000000001,llvmorg-11.1.0
86,--instcombine --simplifycfg --licm ,4.541599999999999,llvmorg-11.1.0
87,--instcombine --simplifycfg --iv-users ,4.892199999999998,llvmorg-11.1.0
88,--instcombine --sccp --ipsccp ,4.336200000000002,llvmorg-11.1.0
89,--instcombine --sccp --licm ,4.710799999999999,llvmorg-11.1.0
90,--instcombine --sccp --iv-users ,5.0519,llvmorg-11.1.0
91,--instcombine --ipsccp --licm ,4.748199999999997,llvmorg-11.1.0
92,--instcombine --ipsccp --iv-users ,5.0652,llvmorg-11.1.0
93,--instcombine --licm --iv-users ,5.395600000000002,llvmorg-11.1.0
94,--inline --jump-threading --simplifycfg ,1.1914000000000007,llvmorg-11.1.0
95,--inline --jump-threading --sccp ,1.3790999999999998,llvmorg-11.1.0
96,--inline --jump-threading --ipsccp ,1.4072000000000002,llvmorg-11.1.0
97,--inline --jump-threading --licm ,1.741,llvmorg-11.1.0
98,--inline --jump-threading --iv-users ,1.916,llvmorg-11.1.0
99,--inline --simplifycfg --sccp ,1.2792000000000003,llvmorg-11.1.0
100,--inline --simplifycfg --ipsccp ,1.3532,llvmorg-11.1.0
101,--inline --simplifycfg --licm ,1.6884000000000001,llvmorg-11.1.0
102,--inline --simplifycfg --iv-users ,1.795,llvmorg-11.1.0
103,--inline --sccp --ipsccp ,1.5581,llvmorg-11.1.0
104,--inline --sccp --licm ,1.8578999999999994,llvmorg-11.1.0
105,--inline --sccp --iv-users ,1.9519999999999997,llvmorg-11.1.0
106,--inline --ipsccp --licm ,1.8811000000000007,llvmorg-11.1.0
107,--inline --ipsccp --iv-users ,1.9154000000000007,llvmorg-11.1.0
108,--inline --licm --iv-users ,2.4720999999999993,llvmorg-11.1.0
109,--jump-threading --simplifycfg --sccp ,1.4028000000000005,llvmorg-11.1.0
110,--jump-threading --simplifycfg --ipsccp ,1.4432999999999998,llvmorg-11.1.0
111,--jump-threading --simplifycfg --licm ,1.7626,llvmorg-11.1.0
112,--jump-threading --simplifycfg --iv-users ,1.8859000000000004,llvmorg-11.1.0
113,--jump-threading --sccp --ipsccp ,1.6002999999999996,llvmorg-11.1.0
114,--jump-threading --sccp --licm ,1.9232,llvmorg-11.1.0
