,config,time,commit
0,--gvn ,3.3742999999999985,llvmorg-14.0.0-rc3
1,--instcombine ,3.9656000000000002,llvmorg-14.0.0-rc3
2,--inline ,0.8768999999999999,llvmorg-14.0.0-rc3
3,--jump-threading ,1.1047,llvmorg-14.0.0-rc3
4,--simplifycfg ,1.0128000000000001,llvmorg-14.0.0-rc3
5,--sccp ,1.1498000000000002,llvmorg-14.0.0-rc3
6,--ipsccp ,1.2786,llvmorg-14.0.0-rc3
7,--licm ,1.6284999999999998,llvmorg-14.0.0-rc3
8,--iv-users ,1.7834999999999999,llvmorg-14.0.0-rc3
9,--gvn --instcombine ,5.204200000000002,llvmorg-14.0.0-rc3
10,--gvn --inline ,3.366800000000001,llvmorg-14.0.0-rc3
11,--gvn --jump-threading ,3.5172000000000003,llvmorg-14.0.0-rc3
12,--gvn --simplifycfg ,3.4410999999999996,llvmorg-14.0.0-rc3
13,--gvn --sccp ,3.5450000000000004,llvmorg-14.0.0-rc3
14,--gvn --ipsccp ,3.6018999999999997,llvmorg-14.0.0-rc3
15,--gvn --licm ,3.779100000000001,llvmorg-14.0.0-rc3
16,--gvn --iv-users ,4.0757,llvmorg-14.0.0-rc3
17,--instcombine --inline ,4.000199999999999,llvmorg-14.0.0-rc3
18,--instcombine --jump-threading ,4.025999999999998,llvmorg-14.0.0-rc3
19,--instcombine --simplifycfg ,3.9443000000000006,llvmorg-14.0.0-rc3
20,--instcombine --sccp ,4.090900000000001,llvmorg-14.0.0-rc3
21,--instcombine --ipsccp ,4.171600000000001,llvmorg-14.0.0-rc3
22,--instcombine --licm ,4.4302,llvmorg-14.0.0-rc3
23,--instcombine --iv-users ,4.928500000000002,llvmorg-14.0.0-rc3
24,--inline --jump-threading ,1.1251999999999998,llvmorg-14.0.0-rc3
25,--inline --simplifycfg ,1.0624,llvmorg-14.0.0-rc3
26,--inline --sccp ,1.2379999999999993,llvmorg-14.0.0-rc3
27,--inline --ipsccp ,1.3233000000000001,llvmorg-14.0.0-rc3
28,--inline --licm ,1.6569999999999996,llvmorg-14.0.0-rc3
29,--inline --iv-users ,1.8019000000000005,llvmorg-14.0.0-rc3
30,--jump-threading --simplifycfg ,1.1711999999999996,llvmorg-14.0.0-rc3
