,config,time,commit
0,--gvn ,3.4408999999999996,llvmorg-13.0.1-rc3
1,--instcombine ,3.9183999999999988,llvmorg-13.0.1-rc3
2,--inline ,0.8768000000000001,llvmorg-13.0.1-rc3
3,--jump-threading ,1.1793000000000002,llvmorg-13.0.1-rc3
4,--simplifycfg ,1.0152,llvmorg-13.0.1-rc3
5,--sccp ,1.1874,llvmorg-13.0.1-rc3
6,--ipsccp ,1.3320999999999996,llvmorg-13.0.1-rc3
7,--licm ,1.62,llvmorg-13.0.1-rc3
8,--iv-users ,1.7542999999999997,llvmorg-13.0.1-rc3
9,--gvn --instcombine ,5.200900000000001,llvmorg-13.0.1-rc3
10,--gvn --inline ,3.4188999999999976,llvmorg-13.0.1-rc3
11,--gvn --jump-threading ,3.5552,llvmorg-13.0.1-rc3
12,--gvn --simplifycfg ,3.443299999999998,llvmorg-13.0.1-rc3
13,--gvn --sccp ,3.5490999999999984,llvmorg-13.0.1-rc3
14,--gvn --ipsccp ,3.599999999999999,llvmorg-13.0.1-rc3
15,--gvn --licm ,3.8790999999999993,llvmorg-13.0.1-rc3
16,--gvn --iv-users ,4.0251,llvmorg-13.0.1-rc3
17,--instcombine --inline ,3.9068999999999994,llvmorg-13.0.1-rc3
18,--instcombine --jump-threading ,4.0295,llvmorg-13.0.1-rc3
19,--instcombine --simplifycfg ,3.9270999999999994,llvmorg-13.0.1-rc3
20,--instcombine --sccp ,4.1703,llvmorg-13.0.1-rc3
21,--instcombine --ipsccp ,4.208799999999998,llvmorg-13.0.1-rc3
22,--instcombine --licm ,4.4592,llvmorg-13.0.1-rc3
23,--instcombine --iv-users ,4.847499999999999,llvmorg-13.0.1-rc3
24,--inline --jump-threading ,1.1878999999999997,llvmorg-13.0.1-rc3
25,--inline --simplifycfg ,1.0493,llvmorg-13.0.1-rc3
26,--inline --sccp ,1.2379999999999995,llvmorg-13.0.1-rc3
27,--inline --ipsccp ,1.3085,llvmorg-13.0.1-rc3
28,--inline --licm ,1.7211000000000005,llvmorg-13.0.1-rc3
29,--inline --iv-users ,1.826400000000001,llvmorg-13.0.1-rc3
30,--jump-threading --simplifycfg ,1.1657000000000002,llvmorg-13.0.1-rc3
31,--jump-threading --sccp ,1.3568000000000002,llvmorg-13.0.1-rc3
32,--jump-threading --ipsccp ,1.3677000000000001,llvmorg-13.0.1-rc3
33,--jump-threading --licm ,1.7342000000000002,llvmorg-13.0.1-rc3
34,--jump-threading --iv-users ,1.9056000000000004,llvmorg-13.0.1-rc3
35,--simplifycfg --sccp ,1.2407,llvmorg-13.0.1-rc3
36,--simplifycfg --ipsccp ,1.2994999999999997,llvmorg-13.0.1-rc3
37,--simplifycfg --licm ,1.6867,llvmorg-13.0.1-rc3
38,--simplifycfg --iv-users ,1.7632999999999999,llvmorg-13.0.1-rc3
39,--sccp --ipsccp ,1.5533999999999992,llvmorg-13.0.1-rc3
40,--sccp --licm ,1.8501999999999998,llvmorg-13.0.1-rc3
41,--sccp --iv-users ,2.0068,llvmorg-13.0.1-rc3
42,--ipsccp --licm ,1.8961999999999992,llvmorg-13.0.1-rc3
43,--ipsccp --iv-users ,1.9415999999999998,llvmorg-13.0.1-rc3
44,--licm --iv-users ,2.4090999999999996,llvmorg-13.0.1-rc3
45,--gvn --instcombine --inline ,5.2009,llvmorg-13.0.1-rc3
46,--gvn --instcombine --jump-threading ,5.2901,llvmorg-13.0.1-rc3
47,--gvn --instcombine --simplifycfg ,5.186900000000001,llvmorg-13.0.1-rc3
48,--gvn --instcombine --sccp ,5.3643,llvmorg-13.0.1-rc3
49,--gvn --instcombine --ipsccp ,5.422899999999998,llvmorg-13.0.1-rc3
50,--gvn --instcombine --licm ,5.615300000000002,llvmorg-13.0.1-rc3
51,--gvn --instcombine --iv-users ,5.886400000000001,llvmorg-13.0.1-rc3
52,--gvn --inline --jump-threading ,3.530100000000001,llvmorg-13.0.1-rc3
53,--gvn --inline --simplifycfg ,3.4483999999999995,llvmorg-13.0.1-rc3
54,--gvn --inline --sccp ,3.5275999999999987,llvmorg-13.0.1-rc3
55,--gvn --inline --ipsccp ,3.6464,llvmorg-13.0.1-rc3
56,--gvn --inline --licm ,3.8712999999999993,llvmorg-13.0.1-rc3
57,--gvn --inline --iv-users ,4.093100000000001,llvmorg-13.0.1-rc3
58,--gvn --jump-threading --simplifycfg ,3.5766000000000004,llvmorg-13.0.1-rc3
59,--gvn --jump-threading --sccp ,3.6600000000000006,llvmorg-13.0.1-rc3
60,--gvn --jump-threading --ipsccp ,3.7182999999999993,llvmorg-13.0.1-rc3
61,--gvn --jump-threading --licm ,3.9999999999999996,llvmorg-13.0.1-rc3
62,--gvn --jump-threading --iv-users ,4.218699999999999,llvmorg-13.0.1-rc3
63,--gvn --simplifycfg --sccp ,3.628299999999999,llvmorg-13.0.1-rc3
64,--gvn --simplifycfg --ipsccp ,3.702699999999999,llvmorg-13.0.1-rc3
65,--gvn --simplifycfg --licm ,3.916699999999999,llvmorg-13.0.1-rc3
66,--gvn --simplifycfg --iv-users ,4.183499999999999,llvmorg-13.0.1-rc3
67,--gvn --sccp --ipsccp ,3.795799999999999,llvmorg-13.0.1-rc3
68,--gvn --sccp --licm ,4.004299999999999,llvmorg-13.0.1-rc3
69,--gvn --sccp --iv-users ,4.1975,llvmorg-13.0.1-rc3
70,--gvn --ipsccp --licm ,4.0269,llvmorg-13.0.1-rc3
71,--gvn --ipsccp --iv-users ,4.2741,llvmorg-13.0.1-rc3
72,--gvn --licm --iv-users ,4.462999999999999,llvmorg-13.0.1-rc3
73,--instcombine --inline --jump-threading ,4.0455,llvmorg-13.0.1-rc3
74,--instcombine --inline --simplifycfg ,3.9930999999999983,llvmorg-13.0.1-rc3
75,--instcombine --inline --sccp ,4.1488000000000005,llvmorg-13.0.1-rc3
76,--instcombine --inline --ipsccp ,4.2082999999999995,llvmorg-13.0.1-rc3
77,--instcombine --inline --licm ,4.501599999999999,llvmorg-13.0.1-rc3
78,--instcombine --inline --iv-users ,4.909999999999999,llvmorg-13.0.1-rc3
79,--instcombine --jump-threading --simplifycfg ,4.046199999999997,llvmorg-13.0.1-rc3
80,--instcombine --jump-threading --sccp ,4.2241,llvmorg-13.0.1-rc3
81,--instcombine --jump-threading --ipsccp ,4.2364,llvmorg-13.0.1-rc3
82,--instcombine --jump-threading --licm ,4.561100000000001,llvmorg-13.0.1-rc3
83,--instcombine --jump-threading --iv-users ,4.8827,llvmorg-13.0.1-rc3
84,--instcombine --simplifycfg --sccp ,4.222799999999998,llvmorg-13.0.1-rc3
85,--instcombine --simplifycfg --ipsccp ,4.227600000000001,llvmorg-13.0.1-rc3
86,--instcombine --simplifycfg --licm ,4.506700000000002,llvmorg-13.0.1-rc3
87,--instcombine --simplifycfg --iv-users ,4.8379,llvmorg-13.0.1-rc3
88,--instcombine --sccp --ipsccp ,4.4459,llvmorg-13.0.1-rc3
89,--instcombine --sccp --licm ,4.7059,llvmorg-13.0.1-rc3
90,--instcombine --sccp --iv-users ,5.026100000000001,llvmorg-13.0.1-rc3
