,config,time,commit
0,--gvn ,3.4467,llvmorg-10.0.0-rc6
1,--instcombine ,3.9886000000000004,llvmorg-10.0.0-rc6
2,--inline ,0.8789000000000001,llvmorg-10.0.0-rc6
3,--jump-threading ,1.1800999999999997,llvmorg-10.0.0-rc6
4,--simplifycfg ,0.998,llvmorg-10.0.0-rc6
5,--sccp ,1.1723000000000003,llvmorg-10.0.0-rc6
6,--ipsccp ,1.3089999999999997,llvmorg-10.0.0-rc6
7,--licm ,1.625200000000001,llvmorg-10.0.0-rc6
8,--iv-users ,1.7583000000000006,llvmorg-10.0.0-rc6
9,--gvn --instcombine ,5.274600000000003,llvmorg-10.0.0-rc6
10,--gvn --inline ,3.4687,llvmorg-10.0.0-rc6
11,--gvn --jump-threading ,3.577999999999999,llvmorg-10.0.0-rc6
12,--gvn --simplifycfg ,3.470900000000001,llvmorg-10.0.0-rc6
13,--gvn --sccp ,3.5825000000000005,llvmorg-10.0.0-rc6
14,--gvn --ipsccp ,3.6437000000000017,llvmorg-10.0.0-rc6
15,--gvn --licm ,3.8972,llvmorg-10.0.0-rc6
16,--gvn --iv-users ,4.098300000000001,llvmorg-10.0.0-rc6
17,--instcombine --inline ,3.9973000000000005,llvmorg-10.0.0-rc6
18,--instcombine --jump-threading ,4.148000000000001,llvmorg-10.0.0-rc6
19,--instcombine --simplifycfg ,4.0526,llvmorg-10.0.0-rc6
20,--instcombine --sccp ,4.2184,llvmorg-10.0.0-rc6
21,--instcombine --ipsccp ,4.294200000000001,llvmorg-10.0.0-rc6
22,--instcombine --licm ,4.5657999999999985,llvmorg-10.0.0-rc6
23,--instcombine --iv-users ,4.903000000000001,llvmorg-10.0.0-rc6
24,--inline --jump-threading ,1.1624,llvmorg-10.0.0-rc6
25,--inline --simplifycfg ,1.0402999999999996,llvmorg-10.0.0-rc6
26,--inline --sccp ,1.2093999999999998,llvmorg-10.0.0-rc6
27,--inline --ipsccp ,1.3410999999999995,llvmorg-10.0.0-rc6
28,--inline --licm ,1.6886,llvmorg-10.0.0-rc6
29,--inline --iv-users ,1.7998000000000003,llvmorg-10.0.0-rc6
30,--jump-threading --simplifycfg ,1.1647000000000005,llvmorg-10.0.0-rc6
31,--jump-threading --sccp ,1.3671999999999993,llvmorg-10.0.0-rc6
32,--jump-threading --ipsccp ,1.4203999999999999,llvmorg-10.0.0-rc6
33,--jump-threading --licm ,1.7469000000000006,llvmorg-10.0.0-rc6
34,--jump-threading --iv-users ,1.7986000000000006,llvmorg-10.0.0-rc6
35,--simplifycfg --sccp ,1.2347000000000004,llvmorg-10.0.0-rc6
36,--simplifycfg --ipsccp ,1.3218999999999999,llvmorg-10.0.0-rc6
37,--simplifycfg --licm ,1.6722,llvmorg-10.0.0-rc6
38,--simplifycfg --iv-users ,1.8157,llvmorg-10.0.0-rc6
39,--sccp --ipsccp ,1.5246999999999993,llvmorg-10.0.0-rc6
40,--sccp --licm ,1.8772000000000006,llvmorg-10.0.0-rc6
41,--sccp --iv-users ,2.042300000000001,llvmorg-10.0.0-rc6
42,--ipsccp --licm ,1.9128000000000005,llvmorg-10.0.0-rc6
43,--ipsccp --iv-users ,1.9281999999999997,llvmorg-10.0.0-rc6
44,--licm --iv-users ,2.4644000000000004,llvmorg-10.0.0-rc6
45,--gvn --instcombine --inline ,5.298299999999999,llvmorg-10.0.0-rc6
46,--gvn --instcombine --jump-threading ,5.3858,llvmorg-10.0.0-rc6
47,--gvn --instcombine --simplifycfg ,5.272499999999998,llvmorg-10.0.0-rc6
48,--gvn --instcombine --sccp ,5.394800000000004,llvmorg-10.0.0-rc6
49,--gvn --instcombine --ipsccp ,5.445000000000001,llvmorg-10.0.0-rc6
50,--gvn --instcombine --licm ,5.7448,llvmorg-10.0.0-rc6
51,--gvn --instcombine --iv-users ,5.994899999999999,llvmorg-10.0.0-rc6
52,--gvn --inline --jump-threading ,3.5593000000000017,llvmorg-10.0.0-rc6
53,--gvn --inline --simplifycfg ,3.4415,llvmorg-10.0.0-rc6
54,--gvn --inline --sccp ,3.5722,llvmorg-10.0.0-rc6
55,--gvn --inline --ipsccp ,3.6719000000000013,llvmorg-10.0.0-rc6
56,--gvn --inline --licm ,3.8949000000000007,llvmorg-10.0.0-rc6
57,--gvn --inline --iv-users ,4.1511999999999984,llvmorg-10.0.0-rc6
58,--gvn --jump-threading --simplifycfg ,3.544200000000002,llvmorg-10.0.0-rc6
59,--gvn --jump-threading --sccp ,3.686399999999999,llvmorg-10.0.0-rc6
60,--gvn --jump-threading --ipsccp ,3.742700000000001,llvmorg-10.0.0-rc6
61,--gvn --jump-threading --licm ,4.0341000000000005,llvmorg-10.0.0-rc6
62,--gvn --jump-threading --iv-users ,4.212,llvmorg-10.0.0-rc6
63,--gvn --simplifycfg --sccp ,3.6611000000000016,llvmorg-10.0.0-rc6
64,--gvn --simplifycfg --ipsccp ,3.683000000000001,llvmorg-10.0.0-rc6
65,--gvn --simplifycfg --licm ,3.9228,llvmorg-10.0.0-rc6
66,--gvn --simplifycfg --iv-users ,4.2002000000000015,llvmorg-10.0.0-rc6
67,--gvn --sccp --ipsccp ,3.7755000000000005,llvmorg-10.0.0-rc6
68,--gvn --sccp --licm ,4.033500000000002,llvmorg-10.0.0-rc6
69,--gvn --sccp --iv-users ,4.1996,llvmorg-10.0.0-rc6
70,--gvn --ipsccp --licm ,4.088700000000001,llvmorg-10.0.0-rc6
71,--gvn --ipsccp --iv-users ,4.296200000000002,llvmorg-10.0.0-rc6
72,--gvn --licm --iv-users ,4.5023,llvmorg-10.0.0-rc6
73,--instcombine --inline --jump-threading ,4.0921,llvmorg-10.0.0-rc6
74,--instcombine --inline --simplifycfg ,4.083700000000001,llvmorg-10.0.0-rc6
75,--instcombine --inline --sccp ,4.243800000000002,llvmorg-10.0.0-rc6
76,--instcombine --inline --ipsccp ,4.311700000000002,llvmorg-10.0.0-rc6
77,--instcombine --inline --licm ,4.552100000000002,llvmorg-10.0.0-rc6
78,--instcombine --inline --iv-users ,4.867600000000001,llvmorg-10.0.0-rc6
79,--instcombine --jump-threading --simplifycfg ,4.0588999999999995,llvmorg-10.0.0-rc6
80,--instcombine --jump-threading --sccp ,4.2704,llvmorg-10.0.0-rc6
81,--instcombine --jump-threading --ipsccp ,4.3214000000000015,llvmorg-10.0.0-rc6
82,--instcombine --jump-threading --licm ,4.597800000000002,llvmorg-10.0.0-rc6
83,--instcombine --jump-threading --iv-users ,5.013800000000001,llvmorg-10.0.0-rc6
84,--instcombine --simplifycfg --sccp ,4.241600000000002,llvmorg-10.0.0-rc6
85,--instcombine --simplifycfg --ipsccp ,4.306900000000001,llvmorg-10.0.0-rc6
86,--instcombine --simplifycfg --licm ,4.584500000000003,llvmorg-10.0.0-rc6
87,--instcombine --simplifycfg --iv-users ,4.9969,llvmorg-10.0.0-rc6
88,--instcombine --sccp --ipsccp ,4.420999999999999,llvmorg-10.0.0-rc6
89,--instcombine --sccp --licm ,4.6969,llvmorg-10.0.0-rc6
90,--instcombine --sccp --iv-users ,5.081499999999999,llvmorg-10.0.0-rc6
91,--instcombine --ipsccp --licm ,4.768000000000002,llvmorg-10.0.0-rc6
92,--instcombine --ipsccp --iv-users ,5.144200000000001,llvmorg-10.0.0-rc6
93,--instcombine --licm --iv-users ,5.413099999999998,llvmorg-10.0.0-rc6
