,config,time
0,--jump-threading ,7.376108169555664
1,--inline ,2.0087242126464844
2,--dce ,1.4804408550262451
3,--loop-vectorize ,2.3170828819274902
4,--globalopt ,1.6815440654754639
5,--float2int ,1.453293800354004
6,--aa ,1.5072367191314697
7,--objc-arc ,1.7434682846069336
8,--jump-threading --inline ,1.7492165565490723
9,--jump-threading --dce ,1.6993625164031982
10,--jump-threading --loop-vectorize ,2.141810655593872
11,--jump-threading --globalopt ,1.7745401859283447
12,--jump-threading --float2int ,1.6861016750335693
13,--jump-threading --aa ,1.6403834819793701
14,--jump-threading --objc-arc ,1.654048204421997
15,--inline --dce ,1.597625732421875
16,--inline --loop-vectorize ,2.093756914138794
17,--inline --globalopt ,1.5671966075897217
18,--inline --float2int ,1.5174455642700195
19,--inline --aa ,1.5433032512664795
20,--inline --objc-arc ,1.5276424884796143
21,--dce --loop-vectorize ,2.0619404315948486
22,--dce --globalopt ,1.5069351196289062
23,--dce --float2int ,1.5323736667633057
24,--dce --aa ,1.4904193878173828
25,--dce --objc-arc ,1.5107204914093018
26,--loop-vectorize --globalopt ,2.0088658332824707
27,--loop-vectorize --float2int ,2.04557728767395
28,--loop-vectorize --aa ,2.0271172523498535
29,--loop-vectorize --objc-arc ,2.0761783123016357
30,--globalopt --float2int ,1.5211427211761475
31,--globalopt --aa ,1.5011708736419678
32,--globalopt --objc-arc ,1.509411334991455
33,--float2int --aa ,1.4550213813781738
34,--float2int --objc-arc ,1.4781365394592285
35,--aa --objc-arc ,1.449918508529663
36,--jump-threading --inline --dce ,1.5993890762329102
37,--jump-threading --inline --loop-vectorize ,2.1277341842651367
38,--jump-threading --inline --globalopt ,1.5987677574157715
39,--jump-threading --inline --float2int ,1.6747686862945557
40,--jump-threading --inline --aa ,1.6699702739715576
41,--jump-threading --inline --objc-arc ,1.7010951042175293
42,--jump-threading --dce --loop-vectorize ,2.0760767459869385
43,--jump-threading --dce --globalopt ,1.6763694286346436
44,--jump-threading --dce --float2int ,1.6092934608459473
45,--jump-threading --dce --aa ,1.676680326461792
46,--jump-threading --dce --objc-arc ,1.6622660160064697
47,--jump-threading --loop-vectorize --globalopt ,2.106250047683716
48,--jump-threading --loop-vectorize --float2int ,2.1406490802764893
49,--jump-threading --loop-vectorize --aa ,2.1576108932495117
50,--jump-threading --loop-vectorize --objc-arc ,2.0968403816223145
51,--jump-threading --globalopt --float2int ,1.6020896434783936
52,--jump-threading --globalopt --aa ,1.6203362941741943
53,--jump-threading --globalopt --objc-arc ,1.5825729370117188
54,--jump-threading --float2int --aa ,1.5836362838745117
55,--jump-threading --float2int --objc-arc ,1.5885910987854004
56,--jump-threading --aa --objc-arc ,1.5691587924957275
57,--inline --dce --loop-vectorize ,2.0185067653656006
58,--inline --dce --globalopt ,1.5074567794799805
59,--inline --dce --float2int ,1.5492513179779053
60,--inline --dce --aa ,1.5031111240386963
61,--inline --dce --objc-arc ,1.5999391078948975
62,--inline --loop-vectorize --globalopt ,2.074174642562866
63,--inline --loop-vectorize --float2int ,2.0659854412078857
64,--inline --loop-vectorize --aa ,2.066594362258911
65,--inline --loop-vectorize --objc-arc ,2.0172946453094482
66,--inline --globalopt --float2int ,1.4901187419891357
67,--inline --globalopt --aa ,1.4959614276885986
68,--inline --globalopt --objc-arc ,1.521923542022705
69,--inline --float2int --aa ,1.498464822769165
70,--inline --float2int --objc-arc ,1.4721558094024658
71,--inline --aa --objc-arc ,1.4363460540771484
