,config,time
0,--jump-threading ,8.985700130462646
1,--inline ,1.937612771987915
2,--dce ,2.1261327266693115
3,--loop-vectorize ,2.6783297061920166
4,--globalopt ,2.2878782749176025
5,--float2int ,2.1802423000335693
6,--aa ,1.7851097583770752
7,--objc-arc ,1.8918232917785645
8,--jump-threading --inline ,2.1160848140716553
9,--jump-threading --dce ,1.8791489601135254
10,--jump-threading --loop-vectorize ,2.4362356662750244
11,--jump-threading --globalopt ,1.8039536476135254
12,--jump-threading --float2int ,1.7409758567810059
13,--jump-threading --aa ,1.8022370338439941
14,--jump-threading --objc-arc ,1.789212942123413
15,--inline --dce ,1.8024101257324219
16,--inline --loop-vectorize ,2.1784894466400146
17,--inline --globalopt ,1.634058952331543
18,--inline --float2int ,1.607513666152954
19,--inline --aa ,1.5947844982147217
20,--inline --objc-arc ,1.5838191509246826
21,--dce --loop-vectorize ,2.1654887199401855
22,--dce --globalopt ,1.6024813652038574
23,--dce --float2int ,1.5927071571350098
24,--dce --aa ,1.6075127124786377
25,--dce --objc-arc ,1.6637873649597168
26,--loop-vectorize --globalopt ,2.1671979427337646
27,--loop-vectorize --float2int ,2.1759374141693115
28,--loop-vectorize --aa ,2.156895399093628
29,--loop-vectorize --objc-arc ,2.2122790813446045
30,--globalopt --float2int ,1.5796983242034912
31,--globalopt --aa ,1.6001696586608887
32,--globalopt --objc-arc ,1.602088451385498
33,--float2int --aa ,1.5223333835601807
34,--float2int --objc-arc ,1.5382869243621826
35,--aa --objc-arc ,1.5282256603240967
36,--jump-threading --inline --dce ,1.8609745502471924
37,--jump-threading --inline --loop-vectorize ,2.338881015777588
38,--jump-threading --inline --globalopt ,1.8520960807800293
39,--jump-threading --inline --float2int ,1.776771068572998
40,--jump-threading --inline --aa ,1.766530990600586
41,--jump-threading --inline --objc-arc ,1.8347349166870117
42,--jump-threading --dce --loop-vectorize ,2.261638879776001
43,--jump-threading --dce --globalopt ,1.7242987155914307
44,--jump-threading --dce --float2int ,1.7496538162231445
45,--jump-threading --dce --aa ,1.7333996295928955
46,--jump-threading --dce --objc-arc ,1.7292470932006836
47,--jump-threading --loop-vectorize --globalopt ,2.236114501953125
48,--jump-threading --loop-vectorize --float2int ,2.247230052947998
49,--jump-threading --loop-vectorize --aa ,2.251436471939087
50,--jump-threading --loop-vectorize --objc-arc ,2.2706990242004395
51,--jump-threading --globalopt --float2int ,1.7399320602416992
52,--jump-threading --globalopt --aa ,1.7248451709747314
53,--jump-threading --globalopt --objc-arc ,1.7024312019348145
54,--jump-threading --float2int --aa ,1.744924545288086
55,--jump-threading --float2int --objc-arc ,1.7744202613830566
56,--jump-threading --aa --objc-arc ,1.751563310623169
57,--inline --dce --loop-vectorize ,2.214935302734375
58,--inline --dce --globalopt ,1.6362392902374268
59,--inline --dce --float2int ,1.675288200378418
60,--inline --dce --aa ,1.6770873069763184
61,--inline --dce --objc-arc ,1.6747593879699707
62,--inline --loop-vectorize --globalopt ,2.172551393508911
63,--inline --loop-vectorize --float2int ,2.2006149291992188
64,--inline --loop-vectorize --aa ,2.1668362617492676
65,--inline --loop-vectorize --objc-arc ,2.184819221496582
66,--inline --globalopt --float2int ,1.6461491584777832
67,--inline --globalopt --aa ,1.6309418678283691
68,--inline --globalopt --objc-arc ,1.6944925785064697
69,--inline --float2int --aa ,1.627378225326538
70,--inline --float2int --objc-arc ,1.589010238647461
71,--inline --aa --objc-arc ,1.568443775177002
72,--dce --loop-vectorize --globalopt ,2.1297860145568848
73,--dce --loop-vectorize --float2int ,2.1459057331085205
74,--dce --loop-vectorize --aa ,2.1506032943725586
75,--dce --loop-vectorize --objc-arc ,2.156902313232422
76,--dce --globalopt --float2int ,1.6002404689788818
77,--dce --globalopt --aa ,1.590482234954834
78,--dce --globalopt --objc-arc ,1.609523057937622
79,--dce --float2int --aa ,1.6080710887908936
80,--dce --float2int --objc-arc ,1.631413221359253
81,--dce --aa --objc-arc ,1.6175847053527832
82,--loop-vectorize --globalopt --float2int ,2.1655173301696777
83,--loop-vectorize --globalopt --aa ,2.156304359436035
84,--loop-vectorize --globalopt --objc-arc ,2.148028612136841
85,--loop-vectorize --float2int --aa ,2.1730117797851562
86,--loop-vectorize --float2int --objc-arc ,2.1732869148254395
