,config,time,commit
0,--gvn ,3.5259,llvmorg-13.0.0-rc3
1,--instcombine ,4.089199999999998,llvmorg-13.0.0-rc3
2,--inline ,0.8990000000000002,llvmorg-13.0.0-rc3
3,--jump-threading ,1.1491999999999996,llvmorg-13.0.0-rc3
4,--simplifycfg ,1.029,llvmorg-13.0.0-rc3
5,--sccp ,1.2088000000000003,llvmorg-13.0.0-rc3
6,--ipsccp ,1.3057999999999996,llvmorg-13.0.0-rc3
7,--licm ,1.7030999999999996,llvmorg-13.0.0-rc3
8,--iv-users ,1.8841999999999997,llvmorg-13.0.0-rc3
9,--gvn --instcombine ,5.312400000000001,llvmorg-13.0.0-rc3
10,--gvn --inline ,3.5576999999999996,llvmorg-13.0.0-rc3
11,--gvn --jump-threading ,3.5887,llvmorg-13.0.0-rc3
12,--gvn --simplifycfg ,3.5252999999999997,llvmorg-13.0.0-rc3
13,--gvn --sccp ,3.655099999999999,llvmorg-13.0.0-rc3
14,--gvn --ipsccp ,3.727499999999999,llvmorg-13.0.0-rc3
15,--gvn --licm ,3.9849000000000014,llvmorg-13.0.0-rc3
16,--gvn --iv-users ,4.115500000000002,llvmorg-13.0.0-rc3
17,--instcombine --inline ,4.050600000000001,llvmorg-13.0.0-rc3
18,--instcombine --jump-threading ,4.1601,llvmorg-13.0.0-rc3
19,--instcombine --simplifycfg ,4.0839,llvmorg-13.0.0-rc3
20,--instcombine --sccp ,4.2501000000000015,llvmorg-13.0.0-rc3
21,--instcombine --ipsccp ,4.3778,llvmorg-13.0.0-rc3
22,--instcombine --licm ,4.5782,llvmorg-13.0.0-rc3
23,--instcombine --iv-users ,4.974000000000001,llvmorg-13.0.0-rc3
24,--inline --jump-threading ,1.1999,llvmorg-13.0.0-rc3
25,--inline --simplifycfg ,1.0876,llvmorg-13.0.0-rc3
26,--inline --sccp ,1.2600000000000005,llvmorg-13.0.0-rc3
27,--inline --ipsccp ,1.3705999999999996,llvmorg-13.0.0-rc3
28,--inline --licm ,1.7526,llvmorg-13.0.0-rc3
29,--inline --iv-users ,1.8131,llvmorg-13.0.0-rc3
30,--jump-threading --simplifycfg ,1.2020999999999997,llvmorg-13.0.0-rc3
31,--jump-threading --sccp ,1.3822,llvmorg-13.0.0-rc3
32,--jump-threading --ipsccp ,1.5004999999999997,llvmorg-13.0.0-rc3
33,--jump-threading --licm ,1.7457000000000003,llvmorg-13.0.0-rc3
