,config,time
0,--jump-threading ,3.2518532276153564
1,--inline ,2.8504068851470947
2,--dce ,2.2049763202667236
3,--loop-vectorize ,3.5563061237335205
4,--globalopt ,2.520504951477051
5,--float2int ,2.68401837348938
6,--aa ,2.6438279151916504
7,--objc-arc ,2.3410725593566895
8,--jump-threading --inline ,3.104888677597046
9,--jump-threading --dce ,3.031254768371582
10,--jump-threading --loop-vectorize ,2.7015163898468018
11,--jump-threading --globalopt ,1.7035701274871826
12,--jump-threading --float2int ,1.674656629562378
13,--jump-threading --aa ,2.0233068466186523
14,--jump-threading --objc-arc ,1.8617851734161377
15,--inline --dce ,1.4168224334716797
16,--inline --loop-vectorize ,2.4585793018341064
17,--inline --globalopt ,1.7297136783599854
18,--inline --float2int ,1.3759846687316895
19,--inline --aa ,1.3619544506072998
20,--inline --objc-arc ,1.3622064590454102
21,--dce --loop-vectorize ,2.0795185565948486
22,--dce --globalopt ,1.3504178524017334
23,--dce --float2int ,1.3641023635864258
24,--dce --aa ,1.3623602390289307
25,--dce --objc-arc ,1.3709807395935059
26,--loop-vectorize --globalopt ,2.0715978145599365
27,--loop-vectorize --float2int ,2.1024813652038574
28,--loop-vectorize --aa ,2.079519033432007
29,--loop-vectorize --objc-arc ,2.096853017807007
30,--globalopt --float2int ,1.365563154220581
31,--globalopt --aa ,1.35595703125
32,--globalopt --objc-arc ,1.359506607055664
33,--float2int --aa ,1.3071167469024658
34,--float2int --objc-arc ,1.3121039867401123
35,--aa --objc-arc ,1.29929780960083
36,--jump-threading --inline --dce ,1.5307340621948242
37,--jump-threading --inline --loop-vectorize ,2.1936776638031006
38,--jump-threading --inline --globalopt ,1.5047523975372314
39,--jump-threading --inline --float2int ,1.612154483795166
40,--jump-threading --inline --aa ,1.5434741973876953
41,--jump-threading --inline --objc-arc ,1.5482118129730225
42,--jump-threading --dce --loop-vectorize ,2.1715877056121826
43,--jump-threading --dce --globalopt ,1.4882283210754395
44,--jump-threading --dce --float2int ,1.5328338146209717
45,--jump-threading --dce --aa ,1.5013346672058105
46,--jump-threading --dce --objc-arc ,1.5093069076538086
47,--jump-threading --loop-vectorize --globalopt ,2.152712821960449
48,--jump-threading --loop-vectorize --float2int ,2.195363759994507
49,--jump-threading --loop-vectorize --aa ,2.1793129444122314
50,--jump-threading --loop-vectorize --objc-arc ,2.1848692893981934
51,--jump-threading --globalopt --float2int ,1.4987499713897705
52,--jump-threading --globalopt --aa ,1.4897518157958984
53,--jump-threading --globalopt --objc-arc ,1.496183156967163
54,--jump-threading --float2int --aa ,1.511042594909668
55,--jump-threading --float2int --objc-arc ,1.5207993984222412
56,--jump-threading --aa --objc-arc ,1.5091676712036133
57,--inline --dce --loop-vectorize ,2.158710479736328
58,--inline --dce --globalopt ,1.4203531742095947
59,--inline --dce --float2int ,1.4553792476654053
60,--inline --dce --aa ,1.4489450454711914
61,--inline --dce --objc-arc ,1.4511334896087646
62,--inline --loop-vectorize --globalopt ,2.1208319664001465
63,--inline --loop-vectorize --float2int ,2.157562732696533
64,--inline --loop-vectorize --aa ,2.1402170658111572
65,--inline --loop-vectorize --objc-arc ,2.141880989074707
66,--inline --globalopt --float2int ,1.4279711246490479
67,--inline --globalopt --aa ,1.4293806552886963
68,--inline --globalopt --objc-arc ,1.4367027282714844
69,--inline --float2int --aa ,1.3932478427886963
70,--inline --float2int --objc-arc ,1.3908498287200928
71,--inline --aa --objc-arc ,1.371849536895752
72,--dce --loop-vectorize --globalopt ,2.0816566944122314
73,--dce --loop-vectorize --float2int ,2.0958080291748047
74,--dce --loop-vectorize --aa ,2.0896995067596436
75,--dce --loop-vectorize --objc-arc ,2.124253034591675
76,--dce --globalopt --float2int ,1.382091999053955
77,--dce --globalopt --aa ,1.3812193870544434
78,--dce --globalopt --objc-arc ,1.402118444442749
79,--dce --float2int --aa ,1.417862892150879
80,--dce --float2int --objc-arc ,1.384554147720337
81,--dce --aa --objc-arc ,1.3689868450164795
82,--loop-vectorize --globalopt --float2int ,2.0923149585723877
83,--loop-vectorize --globalopt --aa ,2.0800981521606445
84,--loop-vectorize --globalopt --objc-arc ,2.084580183029175
85,--loop-vectorize --float2int --aa ,2.100217580795288
86,--loop-vectorize --float2int --objc-arc ,2.112795829772949
87,--loop-vectorize --aa --objc-arc ,2.099780559539795
88,--globalopt --float2int --aa ,1.3682985305786133
