,config,time,commit
0,--gvn ,3.4013,llvmorg-10.0.1
1,--instcombine ,3.9153000000000007,llvmorg-10.0.1
2,--inline ,0.8366000000000001,llvmorg-10.0.1
3,--jump-threading ,1.1399,llvmorg-10.0.1
4,--simplifycfg ,1.0148000000000006,llvmorg-10.0.1
5,--sccp ,1.1899,llvmorg-10.0.1
6,--ipsccp ,1.3114000000000003,llvmorg-10.0.1
7,--licm ,1.6276000000000004,llvmorg-10.0.1
8,--iv-users ,1.7608999999999992,llvmorg-10.0.1
9,--gvn --instcombine ,5.145899999999998,llvmorg-10.0.1
10,--gvn --inline ,3.416600000000001,llvmorg-10.0.1
11,--gvn --jump-threading ,3.5319000000000003,llvmorg-10.0.1
12,--gvn --simplifycfg ,3.4385,llvmorg-10.0.1
13,--gvn --sccp ,3.5559000000000007,llvmorg-10.0.1
14,--gvn --ipsccp ,3.5973,llvmorg-10.0.1
15,--gvn --licm ,3.8884000000000007,llvmorg-10.0.1
16,--gvn --iv-users ,4.039300000000002,llvmorg-10.0.1
17,--instcombine --inline ,3.940300000000001,llvmorg-10.0.1
18,--instcombine --jump-threading ,4.001700000000001,llvmorg-10.0.1
19,--instcombine --simplifycfg ,3.9871,llvmorg-10.0.1
20,--instcombine --sccp ,4.148800000000001,llvmorg-10.0.1
21,--instcombine --ipsccp ,4.211200000000001,llvmorg-10.0.1
22,--instcombine --licm ,4.5101,llvmorg-10.0.1
23,--instcombine --iv-users ,4.8332999999999995,llvmorg-10.0.1
24,--inline --jump-threading ,1.1471,llvmorg-10.0.1
25,--inline --simplifycfg ,1.0862999999999996,llvmorg-10.0.1
26,--inline --sccp ,1.2583,llvmorg-10.0.1
27,--inline --ipsccp ,1.3126000000000002,llvmorg-10.0.1
28,--inline --licm ,1.6806000000000005,llvmorg-10.0.1
29,--inline --iv-users ,1.7696000000000005,llvmorg-10.0.1
30,--jump-threading --simplifycfg ,1.1937000000000002,llvmorg-10.0.1
31,--jump-threading --sccp ,1.3265999999999998,llvmorg-10.0.1
32,--jump-threading --ipsccp ,1.3627999999999998,llvmorg-10.0.1
33,--jump-threading --licm ,1.7291999999999998,llvmorg-10.0.1
34,--jump-threading --iv-users ,1.8227000000000002,llvmorg-10.0.1
35,--simplifycfg --sccp ,1.2465,llvmorg-10.0.1
36,--simplifycfg --ipsccp ,1.2699,llvmorg-10.0.1
37,--simplifycfg --licm ,1.6461000000000001,llvmorg-10.0.1
38,--simplifycfg --iv-users ,1.7959000000000005,llvmorg-10.0.1
39,--sccp --ipsccp ,1.5320999999999996,llvmorg-10.0.1
40,--sccp --licm ,1.8520000000000008,llvmorg-10.0.1
41,--sccp --iv-users ,2.0276000000000005,llvmorg-10.0.1
42,--ipsccp --licm ,1.9012000000000002,llvmorg-10.0.1
43,--ipsccp --iv-users ,1.9906000000000008,llvmorg-10.0.1
44,--licm --iv-users ,2.3810000000000007,llvmorg-10.0.1
45,--gvn --instcombine --inline ,5.190499999999999,llvmorg-10.0.1
46,--gvn --instcombine --jump-threading ,5.299599999999999,llvmorg-10.0.1
47,--gvn --instcombine --simplifycfg ,5.257900000000001,llvmorg-10.0.1
48,--gvn --instcombine --sccp ,5.339800000000001,llvmorg-10.0.1
49,--gvn --instcombine --ipsccp ,5.476300000000001,llvmorg-10.0.1
50,--gvn --instcombine --licm ,5.681800000000003,llvmorg-10.0.1
51,--gvn --instcombine --iv-users ,5.978199999999999,llvmorg-10.0.1
52,--gvn --inline --jump-threading ,3.5330000000000004,llvmorg-10.0.1
53,--gvn --inline --simplifycfg ,3.4923000000000015,llvmorg-10.0.1
54,--gvn --inline --sccp ,3.5858000000000003,llvmorg-10.0.1
55,--gvn --inline --ipsccp ,3.6168000000000013,llvmorg-10.0.1
56,--gvn --inline --licm ,3.8404,llvmorg-10.0.1
57,--gvn --inline --iv-users ,4.0722000000000005,llvmorg-10.0.1
58,--gvn --jump-threading --simplifycfg ,3.6147,llvmorg-10.0.1
59,--gvn --jump-threading --sccp ,3.6837000000000004,llvmorg-10.0.1
60,--gvn --jump-threading --ipsccp ,3.7309000000000005,llvmorg-10.0.1
61,--gvn --jump-threading --licm ,4.0281,llvmorg-10.0.1
62,--gvn --jump-threading --iv-users ,4.192100000000001,llvmorg-10.0.1
63,--gvn --simplifycfg --sccp ,3.5833,llvmorg-10.0.1
64,--gvn --simplifycfg --ipsccp ,3.658100000000001,llvmorg-10.0.1
65,--gvn --simplifycfg --licm ,3.9557,llvmorg-10.0.1
66,--gvn --simplifycfg --iv-users ,4.122800000000002,llvmorg-10.0.1
67,--gvn --sccp --ipsccp ,3.757700000000001,llvmorg-10.0.1
68,--gvn --sccp --licm ,4.041600000000002,llvmorg-10.0.1
69,--gvn --sccp --iv-users ,4.173000000000002,llvmorg-10.0.1
70,--gvn --ipsccp --licm ,4.021800000000002,llvmorg-10.0.1
71,--gvn --ipsccp --iv-users ,4.2559000000000005,llvmorg-10.0.1
72,--gvn --licm --iv-users ,4.4601,llvmorg-10.0.1
73,--instcombine --inline --jump-threading ,4.006900000000001,llvmorg-10.0.1
74,--instcombine --inline --simplifycfg ,4.043400000000001,llvmorg-10.0.1
75,--instcombine --inline --sccp ,4.178999999999999,llvmorg-10.0.1
76,--instcombine --inline --ipsccp ,4.2227000000000015,llvmorg-10.0.1
77,--instcombine --inline --licm ,4.4948,llvmorg-10.0.1
78,--instcombine --inline --iv-users ,4.904700000000002,llvmorg-10.0.1
79,--instcombine --jump-threading --simplifycfg ,4.038200000000002,llvmorg-10.0.1
80,--instcombine --jump-threading --sccp ,4.286800000000001,llvmorg-10.0.1
81,--instcombine --jump-threading --ipsccp ,4.3130000000000015,llvmorg-10.0.1
82,--instcombine --jump-threading --licm ,4.546100000000002,llvmorg-10.0.1
83,--instcombine --jump-threading --iv-users ,4.995600000000002,llvmorg-10.0.1
84,--instcombine --simplifycfg --sccp ,4.2829000000000015,llvmorg-10.0.1
85,--instcombine --simplifycfg --ipsccp ,4.2685,llvmorg-10.0.1
86,--instcombine --simplifycfg --licm ,4.609100000000001,llvmorg-10.0.1
87,--instcombine --simplifycfg --iv-users ,4.959800000000001,llvmorg-10.0.1
88,--instcombine --sccp --ipsccp ,4.451999999999999,llvmorg-10.0.1
89,--instcombine --sccp --licm ,4.677699999999998,llvmorg-10.0.1
90,--instcombine --sccp --iv-users ,5.128300000000001,llvmorg-10.0.1
91,--instcombine --ipsccp --licm ,4.760599999999999,llvmorg-10.0.1
92,--instcombine --ipsccp --iv-users ,5.133499999999998,llvmorg-10.0.1
93,--instcombine --licm --iv-users ,5.337899999999999,llvmorg-10.0.1
94,--inline --jump-threading --simplifycfg ,1.2111,llvmorg-10.0.1
95,--inline --jump-threading --sccp ,1.3430000000000002,llvmorg-10.0.1
96,--inline --jump-threading --ipsccp ,1.4157999999999995,llvmorg-10.0.1
97,--inline --jump-threading --licm ,1.7706,llvmorg-10.0.1
98,--inline --jump-threading --iv-users ,1.8272999999999997,llvmorg-10.0.1
99,--inline --simplifycfg --sccp ,1.2894999999999996,llvmorg-10.0.1
100,--inline --simplifycfg --ipsccp ,1.3531,llvmorg-10.0.1
101,--inline --simplifycfg --licm ,1.6817,llvmorg-10.0.1
102,--inline --simplifycfg --iv-users ,1.8051,llvmorg-10.0.1
103,--inline --sccp --ipsccp ,1.5315000000000003,llvmorg-10.0.1
104,--inline --sccp --licm ,1.8682999999999998,llvmorg-10.0.1
105,--inline --sccp --iv-users ,1.9055000000000006,llvmorg-10.0.1
106,--inline --ipsccp --licm ,1.8859,llvmorg-10.0.1
107,--inline --ipsccp --iv-users ,2.0360000000000005,llvmorg-10.0.1
108,--inline --licm --iv-users ,2.3824000000000014,llvmorg-10.0.1
109,--jump-threading --simplifycfg --sccp ,1.3876000000000002,llvmorg-10.0.1
110,--jump-threading --simplifycfg --ipsccp ,1.457,llvmorg-10.0.1
111,--jump-threading --simplifycfg --licm ,1.7129000000000008,llvmorg-10.0.1
112,--jump-threading --simplifycfg --iv-users ,1.9510000000000007,llvmorg-10.0.1
113,--jump-threading --sccp --ipsccp ,1.6166000000000007,llvmorg-10.0.1
114,--jump-threading --sccp --licm ,1.9005999999999998,llvmorg-10.0.1
115,--jump-threading --sccp --iv-users ,2.003,llvmorg-10.0.1
116,--jump-threading --ipsccp --licm ,1.9534000000000002,llvmorg-10.0.1
117,--jump-threading --ipsccp --iv-users ,2.0890999999999993,llvmorg-10.0.1
118,--jump-threading --licm --iv-users ,2.4295000000000004,llvmorg-10.0.1
119,--simplifycfg --sccp --ipsccp ,1.4554999999999998,llvmorg-10.0.1
120,--simplifycfg --sccp --licm ,1.8246999999999998,llvmorg-10.0.1
121,--simplifycfg --sccp --iv-users ,1.9562000000000008,llvmorg-10.0.1
122,--simplifycfg --ipsccp --licm ,1.9054,llvmorg-10.0.1
123,--simplifycfg --ipsccp --iv-users ,2.0159,llvmorg-10.0.1
124,--simplifycfg --licm --iv-users ,2.436700000000001,llvmorg-10.0.1
125,--sccp --ipsccp --licm ,2.0906000000000002,llvmorg-10.0.1
126,--sccp --ipsccp --iv-users ,2.2071000000000005,llvmorg-10.0.1
127,--sccp --licm --iv-users ,2.6538000000000013,llvmorg-10.0.1
128,--ipsccp --licm --iv-users ,2.635900000000001,llvmorg-10.0.1
129,--gvn --instcombine --inline --jump-threading ,5.3059,llvmorg-10.0.1
130,--gvn --instcombine --inline --simplifycfg ,5.287200000000001,llvmorg-10.0.1
131,--gvn --instcombine --inline --sccp ,5.364100000000001,llvmorg-10.0.1
132,--gvn --instcombine --inline --ipsccp ,5.3947,llvmorg-10.0.1
133,--gvn --instcombine --inline --licm ,5.6678000000000015,llvmorg-10.0.1
134,--gvn --instcombine --inline --iv-users ,5.918,llvmorg-10.0.1
135,--gvn --instcombine --jump-threading --simplifycfg ,5.356099999999998,llvmorg-10.0.1
136,--gvn --instcombine --jump-threading --sccp ,5.437500000000002,llvmorg-10.0.1
137,--gvn --instcombine --jump-threading --ipsccp ,5.4491,llvmorg-10.0.1
138,--gvn --instcombine --jump-threading --licm ,5.7562,llvmorg-10.0.1
139,--gvn --instcombine --jump-threading --iv-users ,6.1147,llvmorg-10.0.1
140,--gvn --instcombine --simplifycfg --sccp ,5.386,llvmorg-10.0.1
141,--gvn --instcombine --simplifycfg --ipsccp ,5.3804,llvmorg-10.0.1
142,--gvn --instcombine --simplifycfg --licm ,5.6423000000000005,llvmorg-10.0.1
143,--gvn --instcombine --simplifycfg --iv-users ,5.979400000000002,llvmorg-10.0.1
144,--gvn --instcombine --sccp --ipsccp ,5.5679,llvmorg-10.0.1
145,--gvn --instcombine --sccp --licm ,5.777,llvmorg-10.0.1
146,--gvn --instcombine --sccp --iv-users ,6.086699999999999,llvmorg-10.0.1
147,--gvn --instcombine --ipsccp --licm ,5.842700000000002,llvmorg-10.0.1
148,--gvn --instcombine --ipsccp --iv-users ,6.141799999999999,llvmorg-10.0.1
149,--gvn --instcombine --licm --iv-users ,6.448000000000001,llvmorg-10.0.1
150,--gvn --inline --jump-threading --simplifycfg ,3.5798999999999994,llvmorg-10.0.1
151,--gvn --inline --jump-threading --sccp ,3.6812000000000014,llvmorg-10.0.1
152,--gvn --inline --jump-threading --ipsccp ,3.8179000000000007,llvmorg-10.0.1
153,--gvn --inline --jump-threading --licm ,4.035,llvmorg-10.0.1
154,--gvn --inline --jump-threading --iv-users ,4.210800000000002,llvmorg-10.0.1
155,--gvn --inline --simplifycfg --sccp ,3.6251000000000015,llvmorg-10.0.1
156,--gvn --inline --simplifycfg --ipsccp ,3.6505000000000014,llvmorg-10.0.1
157,--gvn --inline --simplifycfg --licm ,3.9353000000000002,llvmorg-10.0.1
158,--gvn --inline --simplifycfg --iv-users ,4.1133000000000015,llvmorg-10.0.1
159,--gvn --inline --sccp --ipsccp ,3.782000000000002,llvmorg-10.0.1
160,--gvn --inline --sccp --licm ,3.9883000000000015,llvmorg-10.0.1
161,--gvn --inline --sccp --iv-users ,4.2342,llvmorg-10.0.1
162,--gvn --inline --ipsccp --licm ,3.998,llvmorg-10.0.1
163,--gvn --inline --ipsccp --iv-users ,4.253500000000002,llvmorg-10.0.1
164,--gvn --inline --licm --iv-users ,4.486099999999999,llvmorg-10.0.1
165,--gvn --jump-threading --simplifycfg --sccp ,3.7124000000000006,llvmorg-10.0.1
166,--gvn --jump-threading --simplifycfg --ipsccp ,3.8284,llvmorg-10.0.1
167,--gvn --jump-threading --simplifycfg --licm ,4.0386000000000015,llvmorg-10.0.1
168,--gvn --jump-threading --simplifycfg --iv-users ,4.192100000000002,llvmorg-10.0.1
169,--gvn --jump-threading --sccp --ipsccp ,3.9009000000000005,llvmorg-10.0.1
170,--gvn --jump-threading --sccp --licm ,4.142,llvmorg-10.0.1
171,--gvn --jump-threading --sccp --iv-users ,4.2714,llvmorg-10.0.1
172,--gvn --jump-threading --ipsccp --licm ,4.170400000000001,llvmorg-10.0.1
173,--gvn --jump-threading --ipsccp --iv-users ,4.3136,llvmorg-10.0.1
174,--gvn --jump-threading --licm --iv-users ,4.6173,llvmorg-10.0.1
175,--gvn --simplifycfg --sccp --ipsccp ,3.810100000000001,llvmorg-10.0.1
176,--gvn --simplifycfg --sccp --licm ,4.187700000000001,llvmorg-10.0.1
177,--gvn --simplifycfg --sccp --iv-users ,4.238900000000001,llvmorg-10.0.1
178,--gvn --simplifycfg --ipsccp --licm ,4.1165,llvmorg-10.0.1
179,--gvn --simplifycfg --ipsccp --iv-users ,4.3358,llvmorg-10.0.1
180,--gvn --simplifycfg --licm --iv-users ,4.554200000000001,llvmorg-10.0.1
181,--gvn --sccp --ipsccp --licm ,4.2428,llvmorg-10.0.1
182,--gvn --sccp --ipsccp --iv-users ,4.444800000000002,llvmorg-10.0.1
183,--gvn --sccp --licm --iv-users ,4.651000000000001,llvmorg-10.0.1
184,--gvn --ipsccp --licm --iv-users ,4.6826,llvmorg-10.0.1
185,--instcombine --inline --jump-threading --simplifycfg ,4.121000000000001,llvmorg-10.0.1
186,--instcombine --inline --jump-threading --sccp ,4.232800000000001,llvmorg-10.0.1
187,--instcombine --inline --jump-threading --ipsccp ,4.3061,llvmorg-10.0.1
188,--instcombine --inline --jump-threading --licm ,4.596600000000002,llvmorg-10.0.1
189,--instcombine --inline --jump-threading --iv-users ,4.9879999999999995,llvmorg-10.0.1
190,--instcombine --inline --simplifycfg --sccp ,4.269000000000002,llvmorg-10.0.1
191,--instcombine --inline --simplifycfg --ipsccp ,4.3176,llvmorg-10.0.1
192,--instcombine --inline --simplifycfg --licm ,4.593300000000001,llvmorg-10.0.1
193,--instcombine --inline --simplifycfg --iv-users ,4.957400000000002,llvmorg-10.0.1
194,--instcombine --inline --sccp --ipsccp ,4.4399000000000015,llvmorg-10.0.1
195,--instcombine --inline --sccp --licm ,4.711500000000002,llvmorg-10.0.1
196,--instcombine --inline --sccp --iv-users ,5.125899999999999,llvmorg-10.0.1
197,--instcombine --inline --ipsccp --licm ,4.802800000000001,llvmorg-10.0.1
198,--instcombine --inline --ipsccp --iv-users ,5.1985,llvmorg-10.0.1
199,--instcombine --inline --licm --iv-users ,5.413700000000003,llvmorg-10.0.1
200,--instcombine --jump-threading --simplifycfg --sccp ,4.251200000000001,llvmorg-10.0.1
201,--instcombine --jump-threading --simplifycfg --ipsccp ,4.288799999999998,llvmorg-10.0.1
202,--instcombine --jump-threading --simplifycfg --licm ,4.6343000000000005,llvmorg-10.0.1
203,--instcombine --jump-threading --simplifycfg --iv-users ,4.9616,llvmorg-10.0.1
204,--instcombine --jump-threading --sccp --ipsccp ,4.475600000000001,llvmorg-10.0.1
205,--instcombine --jump-threading --sccp --licm ,4.770299999999999,llvmorg-10.0.1
206,--instcombine --jump-threading --sccp --iv-users ,5.141399999999998,llvmorg-10.0.1
207,--instcombine --jump-threading --ipsccp --licm ,4.928,llvmorg-10.0.1
208,--instcombine --jump-threading --ipsccp --iv-users ,5.17,llvmorg-10.0.1
209,--instcombine --jump-threading --licm --iv-users ,5.489600000000002,llvmorg-10.0.1
210,--instcombine --simplifycfg --sccp --ipsccp ,4.428400000000002,llvmorg-10.0.1
211,--instcombine --simplifycfg --sccp --licm ,4.7856000000000005,llvmorg-10.0.1
212,--instcombine --simplifycfg --sccp --iv-users ,5.146200000000001,llvmorg-10.0.1
213,--instcombine --simplifycfg --ipsccp --licm ,4.748600000000001,llvmorg-10.0.1
214,--instcombine --simplifycfg --ipsccp --iv-users ,5.1208,llvmorg-10.0.1
215,--instcombine --simplifycfg --licm --iv-users ,5.452399999999999,llvmorg-10.0.1
216,--instcombine --sccp --ipsccp --licm ,4.985900000000002,llvmorg-10.0.1
217,--instcombine --sccp --ipsccp --iv-users ,5.3027999999999995,llvmorg-10.0.1
218,--instcombine --sccp --licm --iv-users ,5.505800000000002,llvmorg-10.0.1
219,--instcombine --ipsccp --licm --iv-users ,5.712500000000001,llvmorg-10.0.1
220,--inline --jump-threading --simplifycfg --sccp ,1.4187999999999992,llvmorg-10.0.1
221,--inline --jump-threading --simplifycfg --ipsccp ,1.4446000000000006,llvmorg-10.0.1
