,config,time,commit
0,--gvn ,3.406700000000001,llvmorg-14.0.2
1,--instcombine ,3.9371000000000005,llvmorg-14.0.2
2,--inline ,0.8614999999999999,llvmorg-14.0.2
3,--jump-threading ,1.1352999999999995,llvmorg-14.0.2
4,--simplifycfg ,1.0352000000000001,llvmorg-14.0.2
5,--sccp ,1.1454999999999997,llvmorg-14.0.2
6,--ipsccp ,1.2952,llvmorg-14.0.2
7,--licm ,1.6036000000000004,llvmorg-14.0.2
8,--iv-users ,1.7837000000000005,llvmorg-14.0.2
9,--gvn --instcombine ,5.155200000000001,llvmorg-14.0.2
10,--gvn --inline ,3.429600000000002,llvmorg-14.0.2
11,--gvn --jump-threading ,3.4663000000000013,llvmorg-14.0.2
12,--gvn --simplifycfg ,3.4692000000000007,llvmorg-14.0.2
13,--gvn --sccp ,3.535400000000001,llvmorg-14.0.2
14,--gvn --ipsccp ,3.5830000000000006,llvmorg-14.0.2
15,--gvn --licm ,3.8060999999999994,llvmorg-14.0.2
16,--gvn --iv-users ,4.0005000000000015,llvmorg-14.0.2
17,--instcombine --inline ,3.9445,llvmorg-14.0.2
18,--instcombine --jump-threading ,3.9722000000000017,llvmorg-14.0.2
19,--instcombine --simplifycfg ,3.919400000000001,llvmorg-14.0.2
20,--instcombine --sccp ,4.198300000000001,llvmorg-14.0.2
21,--instcombine --ipsccp ,4.195700000000001,llvmorg-14.0.2
22,--instcombine --licm ,4.4563,llvmorg-14.0.2
23,--instcombine --iv-users ,4.8326,llvmorg-14.0.2
24,--inline --jump-threading ,1.1882000000000004,llvmorg-14.0.2
25,--inline --simplifycfg ,1.0554999999999997,llvmorg-14.0.2
26,--inline --sccp ,1.2372999999999998,llvmorg-14.0.2
27,--inline --ipsccp ,1.3368,llvmorg-14.0.2
28,--inline --licm ,1.6360999999999999,llvmorg-14.0.2
29,--inline --iv-users ,1.7481000000000004,llvmorg-14.0.2
30,--jump-threading --simplifycfg ,1.1661999999999997,llvmorg-14.0.2
31,--jump-threading --sccp ,1.3624,llvmorg-14.0.2
32,--jump-threading --ipsccp ,1.4379000000000002,llvmorg-14.0.2
33,--jump-threading --licm ,1.7700000000000007,llvmorg-14.0.2
34,--jump-threading --iv-users ,1.9253,llvmorg-14.0.2
35,--simplifycfg --sccp ,1.2228999999999994,llvmorg-14.0.2
36,--simplifycfg --ipsccp ,1.3201,llvmorg-14.0.2
37,--simplifycfg --licm ,1.6323999999999999,llvmorg-14.0.2
38,--simplifycfg --iv-users ,1.7086000000000003,llvmorg-14.0.2
39,--sccp --ipsccp ,1.4738000000000004,llvmorg-14.0.2
40,--sccp --licm ,1.8223000000000007,llvmorg-14.0.2
41,--sccp --iv-users ,2.0105000000000004,llvmorg-14.0.2
42,--ipsccp --licm ,1.9284,llvmorg-14.0.2
43,--ipsccp --iv-users ,2.1239999999999997,llvmorg-14.0.2
44,--licm --iv-users ,2.3792,llvmorg-14.0.2
45,--gvn --instcombine --inline ,5.141300000000001,llvmorg-14.0.2
46,--gvn --instcombine --jump-threading ,5.247600000000002,llvmorg-14.0.2
47,--gvn --instcombine --simplifycfg ,5.221800000000002,llvmorg-14.0.2
48,--gvn --instcombine --sccp ,5.285099999999999,llvmorg-14.0.2
49,--gvn --instcombine --ipsccp ,5.351400000000003,llvmorg-14.0.2
50,--gvn --instcombine --licm ,5.611999999999998,llvmorg-14.0.2
51,--gvn --instcombine --iv-users ,5.9731999999999985,llvmorg-14.0.2
52,--gvn --inline --jump-threading ,3.562800000000001,llvmorg-14.0.2
53,--gvn --inline --simplifycfg ,3.4580000000000015,llvmorg-14.0.2
54,--gvn --inline --sccp ,3.5904000000000003,llvmorg-14.0.2
55,--gvn --inline --ipsccp ,3.644100000000001,llvmorg-14.0.2
56,--gvn --inline --licm ,3.7920000000000016,llvmorg-14.0.2
57,--gvn --inline --iv-users ,4.013200000000002,llvmorg-14.0.2
58,--gvn --jump-threading --simplifycfg ,3.541600000000002,llvmorg-14.0.2
59,--gvn --jump-threading --sccp ,3.6469999999999994,llvmorg-14.0.2
60,--gvn --jump-threading --ipsccp ,3.839800000000001,llvmorg-14.0.2
61,--gvn --jump-threading --licm ,3.8837000000000015,llvmorg-14.0.2
62,--gvn --jump-threading --iv-users ,4.0935000000000015,llvmorg-14.0.2
63,--gvn --simplifycfg --sccp ,3.5523000000000007,llvmorg-14.0.2
64,--gvn --simplifycfg --ipsccp ,3.637400000000001,llvmorg-14.0.2
65,--gvn --simplifycfg --licm ,3.887100000000001,llvmorg-14.0.2
66,--gvn --simplifycfg --iv-users ,4.068300000000002,llvmorg-14.0.2
67,--gvn --sccp --ipsccp ,3.7336000000000014,llvmorg-14.0.2
68,--gvn --sccp --licm ,3.994900000000001,llvmorg-14.0.2
69,--gvn --sccp --iv-users ,4.160300000000002,llvmorg-14.0.2
70,--gvn --ipsccp --licm ,4.029800000000002,llvmorg-14.0.2
71,--gvn --ipsccp --iv-users ,4.181300000000002,llvmorg-14.0.2
72,--gvn --licm --iv-users ,4.4258,llvmorg-14.0.2
73,--instcombine --inline --jump-threading ,4.026400000000001,llvmorg-14.0.2
74,--instcombine --inline --simplifycfg ,3.968199999999999,llvmorg-14.0.2
75,--instcombine --inline --sccp ,4.1562,llvmorg-14.0.2
76,--instcombine --inline --ipsccp ,4.202200000000001,llvmorg-14.0.2
77,--instcombine --inline --licm ,4.472600000000002,llvmorg-14.0.2
78,--instcombine --inline --iv-users ,4.875299999999999,llvmorg-14.0.2
79,--instcombine --jump-threading --simplifycfg ,4.0520000000000005,llvmorg-14.0.2
80,--instcombine --jump-threading --sccp ,4.1855,llvmorg-14.0.2
81,--instcombine --jump-threading --ipsccp ,4.263300000000003,llvmorg-14.0.2
82,--instcombine --jump-threading --licm ,4.4999,llvmorg-14.0.2
83,--instcombine --jump-threading --iv-users ,4.9371,llvmorg-14.0.2
84,--instcombine --simplifycfg --sccp ,4.095,llvmorg-14.0.2
85,--instcombine --simplifycfg --ipsccp ,4.214099999999998,llvmorg-14.0.2
86,--instcombine --simplifycfg --licm ,4.462900000000002,llvmorg-14.0.2
87,--instcombine --simplifycfg --iv-users ,4.885300000000001,llvmorg-14.0.2
88,--instcombine --sccp --ipsccp ,4.362200000000002,llvmorg-14.0.2
89,--instcombine --sccp --licm ,4.6398,llvmorg-14.0.2
90,--instcombine --sccp --iv-users ,5.030400000000002,llvmorg-14.0.2
91,--instcombine --ipsccp --licm ,4.6264,llvmorg-14.0.2
92,--instcombine --ipsccp --iv-users ,5.0466999999999995,llvmorg-14.0.2
93,--instcombine --licm --iv-users ,5.3327000000000035,llvmorg-14.0.2
94,--inline --jump-threading --simplifycfg ,1.2189,llvmorg-14.0.2
95,--inline --jump-threading --sccp ,1.3718000000000004,llvmorg-14.0.2
96,--inline --jump-threading --ipsccp ,1.4102000000000006,llvmorg-14.0.2
97,--inline --jump-threading --licm ,1.7464999999999997,llvmorg-14.0.2
98,--inline --jump-threading --iv-users ,1.8815,llvmorg-14.0.2
99,--inline --simplifycfg --sccp ,1.2747000000000004,llvmorg-14.0.2
100,--inline --simplifycfg --ipsccp ,1.3492000000000002,llvmorg-14.0.2
101,--inline --simplifycfg --licm ,1.6855000000000004,llvmorg-14.0.2
102,--inline --simplifycfg --iv-users ,1.778300000000001,llvmorg-14.0.2
103,--inline --sccp --ipsccp ,1.5363000000000002,llvmorg-14.0.2
104,--inline --sccp --licm ,1.8626,llvmorg-14.0.2
105,--inline --sccp --iv-users ,1.9319000000000002,llvmorg-14.0.2
106,--inline --ipsccp --licm ,1.9116000000000002,llvmorg-14.0.2
107,--inline --ipsccp --iv-users ,1.9995999999999998,llvmorg-14.0.2
108,--inline --licm --iv-users ,2.4616000000000007,llvmorg-14.0.2
109,--jump-threading --simplifycfg --sccp ,1.3512999999999995,llvmorg-14.0.2
110,--jump-threading --simplifycfg --ipsccp ,1.4349000000000003,llvmorg-14.0.2
111,--jump-threading --simplifycfg --licm ,1.8072000000000001,llvmorg-14.0.2
112,--jump-threading --simplifycfg --iv-users ,1.9060000000000008,llvmorg-14.0.2
113,--jump-threading --sccp --ipsccp ,1.5975999999999995,llvmorg-14.0.2
114,--jump-threading --sccp --licm ,1.8886999999999996,llvmorg-14.0.2
115,--jump-threading --sccp --iv-users ,2.0857000000000006,llvmorg-14.0.2
116,--jump-threading --ipsccp --licm ,1.9866,llvmorg-14.0.2
117,--jump-threading --ipsccp --iv-users ,2.070800000000001,llvmorg-14.0.2
118,--jump-threading --licm --iv-users ,2.4976000000000007,llvmorg-14.0.2
119,--simplifycfg --sccp --ipsccp ,1.4928000000000006,llvmorg-14.0.2
120,--simplifycfg --sccp --licm ,1.8188999999999997,llvmorg-14.0.2
121,--simplifycfg --sccp --iv-users ,2.0000000000000004,llvmorg-14.0.2
122,--simplifycfg --ipsccp --licm ,1.8750000000000002,llvmorg-14.0.2
123,--simplifycfg --ipsccp --iv-users ,2.0043,llvmorg-14.0.2
124,--simplifycfg --licm --iv-users ,2.4162000000000003,llvmorg-14.0.2
125,--sccp --ipsccp --licm ,2.1232,llvmorg-14.0.2
126,--sccp --ipsccp --iv-users ,2.2107000000000006,llvmorg-14.0.2
127,--sccp --licm --iv-users ,2.5567,llvmorg-14.0.2
128,--ipsccp --licm --iv-users ,2.6302000000000008,llvmorg-14.0.2
129,--gvn --instcombine --inline --jump-threading ,5.286899999999998,llvmorg-14.0.2
130,--gvn --instcombine --inline --simplifycfg ,5.220200000000001,llvmorg-14.0.2
131,--gvn --instcombine --inline --sccp ,5.338199999999999,llvmorg-14.0.2
132,--gvn --instcombine --inline --ipsccp ,5.396299999999998,llvmorg-14.0.2
133,--gvn --instcombine --inline --licm ,5.598699999999998,llvmorg-14.0.2
134,--gvn --instcombine --inline --iv-users ,5.9575999999999985,llvmorg-14.0.2
135,--gvn --instcombine --jump-threading --simplifycfg ,5.2715999999999985,llvmorg-14.0.2
136,--gvn --instcombine --jump-threading --sccp ,5.348999999999998,llvmorg-14.0.2
137,--gvn --instcombine --jump-threading --ipsccp ,5.398900000000002,llvmorg-14.0.2
138,--gvn --instcombine --jump-threading --licm ,5.645099999999999,llvmorg-14.0.2
139,--gvn --instcombine --jump-threading --iv-users ,6.017200000000001,llvmorg-14.0.2
