,config,time
0,--jump-threading ,1.9586679935455322
1,--inline ,1.7608287334442139
2,--dce ,1.9397447109222412
3,--loop-vectorize ,2.6815879344940186
4,--globalopt ,1.5725812911987305
5,--float2int ,1.2926533222198486
6,--aa ,1.2974398136138916
7,--objc-arc ,1.2908010482788086
8,--jump-threading --inline ,1.5149481296539307
9,--jump-threading --dce ,1.4901857376098633
10,--jump-threading --loop-vectorize ,2.162996768951416
11,--jump-threading --globalopt ,1.4761393070220947
12,--jump-threading --float2int ,1.502342939376831
13,--jump-threading --aa ,1.503929615020752
14,--jump-threading --objc-arc ,1.5017354488372803
15,--inline --dce ,1.4192664623260498
16,--inline --loop-vectorize ,2.1447222232818604
17,--inline --globalopt ,1.4233746528625488
18,--inline --float2int ,1.376974105834961
19,--inline --aa ,1.362577199935913
20,--inline --objc-arc ,1.3754281997680664
21,--dce --loop-vectorize ,2.099677801132202
22,--dce --globalopt ,1.358293056488037
23,--dce --float2int ,1.372910976409912
24,--dce --aa ,1.3731491565704346
25,--dce --objc-arc ,1.3798613548278809
26,--loop-vectorize --globalopt ,2.115213394165039
27,--loop-vectorize --float2int ,2.120178699493408
28,--loop-vectorize --aa ,2.10086727142334
29,--loop-vectorize --objc-arc ,2.1232364177703857
30,--globalopt --float2int ,1.3689212799072266
31,--globalopt --aa ,1.3642852306365967
32,--globalopt --objc-arc ,1.369063138961792
33,--float2int --aa ,1.3140785694122314
34,--float2int --objc-arc ,1.319979190826416
35,--aa --objc-arc ,1.3233847618103027
36,--jump-threading --inline --dce ,1.5321934223175049
37,--jump-threading --inline --loop-vectorize ,2.2113380432128906
38,--jump-threading --inline --globalopt ,1.5090985298156738
39,--jump-threading --inline --float2int ,1.5400183200836182
40,--jump-threading --inline --aa ,1.5376543998718262
41,--jump-threading --inline --objc-arc ,1.5527207851409912
42,--jump-threading --dce --loop-vectorize ,2.171008348464966
43,--jump-threading --dce --globalopt ,1.47892165184021
44,--jump-threading --dce --float2int ,1.5231757164001465
45,--jump-threading --dce --aa ,1.5027892589569092
46,--jump-threading --dce --objc-arc ,1.496922254562378
47,--jump-threading --loop-vectorize --globalopt ,2.1527209281921387
48,--jump-threading --loop-vectorize --float2int ,2.190175771713257
49,--jump-threading --loop-vectorize --aa ,2.1783876419067383
50,--jump-threading --loop-vectorize --objc-arc ,2.1749143600463867
51,--jump-threading --globalopt --float2int ,1.4990684986114502
52,--jump-threading --globalopt --aa ,1.5112402439117432
