,config,time,commit
0,--gvn ,3.3869999999999996,llvmorg-11.0.0-rc6
1,--instcombine ,3.997799999999999,llvmorg-11.0.0-rc6
2,--inline ,0.8653000000000002,llvmorg-11.0.0-rc6
3,--jump-threading ,1.1441999999999997,llvmorg-11.0.0-rc6
4,--simplifycfg ,1.0104,llvmorg-11.0.0-rc6
5,--sccp ,1.127,llvmorg-11.0.0-rc6
6,--ipsccp ,1.3094000000000003,llvmorg-11.0.0-rc6
7,--licm ,1.6102999999999994,llvmorg-11.0.0-rc6
8,--iv-users ,1.7319999999999998,llvmorg-11.0.0-rc6
9,--gvn --instcombine ,5.2188,llvmorg-11.0.0-rc6
10,--gvn --inline ,3.4212000000000007,llvmorg-11.0.0-rc6
11,--gvn --jump-threading ,3.497500000000001,llvmorg-11.0.0-rc6
12,--gvn --simplifycfg ,3.4155,llvmorg-11.0.0-rc6
13,--gvn --sccp ,3.590100000000002,llvmorg-11.0.0-rc6
14,--gvn --ipsccp ,3.6290999999999993,llvmorg-11.0.0-rc6
15,--gvn --licm ,3.878,llvmorg-11.0.0-rc6
16,--gvn --iv-users ,4.101599999999998,llvmorg-11.0.0-rc6
17,--instcombine --inline ,3.984999999999999,llvmorg-11.0.0-rc6
18,--instcombine --jump-threading ,4.0222999999999995,llvmorg-11.0.0-rc6
19,--instcombine --simplifycfg ,4.006099999999998,llvmorg-11.0.0-rc6
20,--instcombine --sccp ,4.1522,llvmorg-11.0.0-rc6
21,--instcombine --ipsccp ,4.2296999999999985,llvmorg-11.0.0-rc6
22,--instcombine --licm ,4.4567000000000005,llvmorg-11.0.0-rc6
23,--instcombine --iv-users ,4.8417,llvmorg-11.0.0-rc6
24,--inline --jump-threading ,1.1579,llvmorg-11.0.0-rc6
25,--inline --simplifycfg ,1.0659999999999996,llvmorg-11.0.0-rc6
26,--inline --sccp ,1.2704999999999997,llvmorg-11.0.0-rc6
27,--inline --ipsccp ,1.3463,llvmorg-11.0.0-rc6
28,--inline --licm ,1.6667000000000003,llvmorg-11.0.0-rc6
29,--inline --iv-users ,1.8208000000000002,llvmorg-11.0.0-rc6
30,--jump-threading --simplifycfg ,1.1320000000000003,llvmorg-11.0.0-rc6
31,--jump-threading --sccp ,1.3736,llvmorg-11.0.0-rc6
32,--jump-threading --ipsccp ,1.4154,llvmorg-11.0.0-rc6
33,--jump-threading --licm ,1.7821999999999993,llvmorg-11.0.0-rc6
34,--jump-threading --iv-users ,1.8472,llvmorg-11.0.0-rc6
35,--simplifycfg --sccp ,1.2543999999999997,llvmorg-11.0.0-rc6
36,--simplifycfg --ipsccp ,1.3223999999999994,llvmorg-11.0.0-rc6
37,--simplifycfg --licm ,1.6511999999999998,llvmorg-11.0.0-rc6
38,--simplifycfg --iv-users ,1.8292000000000002,llvmorg-11.0.0-rc6
39,--sccp --ipsccp ,1.5274999999999999,llvmorg-11.0.0-rc6
40,--sccp --licm ,1.8285000000000002,llvmorg-11.0.0-rc6
41,--sccp --iv-users ,1.9810999999999999,llvmorg-11.0.0-rc6
42,--ipsccp --licm ,1.9028999999999998,llvmorg-11.0.0-rc6
43,--ipsccp --iv-users ,2.0723000000000007,llvmorg-11.0.0-rc6
44,--licm --iv-users ,2.3406000000000007,llvmorg-11.0.0-rc6
45,--gvn --instcombine --inline ,5.155699999999999,llvmorg-11.0.0-rc6
46,--gvn --instcombine --jump-threading ,5.325900000000001,llvmorg-11.0.0-rc6
47,--gvn --instcombine --simplifycfg ,5.2955000000000005,llvmorg-11.0.0-rc6
48,--gvn --instcombine --sccp ,5.384399999999999,llvmorg-11.0.0-rc6
49,--gvn --instcombine --ipsccp ,5.362800000000002,llvmorg-11.0.0-rc6
50,--gvn --instcombine --licm ,5.6685000000000025,llvmorg-11.0.0-rc6
51,--gvn --instcombine --iv-users ,5.9288,llvmorg-11.0.0-rc6
52,--gvn --inline --jump-threading ,3.5107999999999993,llvmorg-11.0.0-rc6
