,config,time
0,--jump-threading ,2.642000913619995
1,--inline ,2.115973711013794
2,--dce ,2.4429423809051514
3,--loop-vectorize ,3.3730294704437256
4,--globalopt ,2.6657235622406006
5,--float2int ,2.2021172046661377
6,--aa ,2.583556890487671
7,--objc-arc ,2.372530221939087
8,--jump-threading --inline ,2.9323623180389404
9,--jump-threading --dce ,3.081880569458008
10,--jump-threading --loop-vectorize ,3.046652317047119
11,--jump-threading --globalopt ,1.5780880451202393
12,--jump-threading --float2int ,1.6972289085388184
13,--jump-threading --aa ,1.8853564262390137
14,--jump-threading --objc-arc ,1.5896954536437988
15,--inline --dce ,1.4875237941741943
16,--inline --loop-vectorize ,2.2447452545166016
17,--inline --globalopt ,1.3522789478302002
18,--inline --float2int ,1.3280465602874756
19,--inline --aa ,1.3162586688995361
20,--inline --objc-arc ,1.3283545970916748
21,--dce --loop-vectorize ,2.031480073928833
22,--dce --globalopt ,1.299302339553833
23,--dce --float2int ,1.3145778179168701
24,--dce --aa ,1.3100512027740479
25,--dce --objc-arc ,1.3286216259002686
26,--loop-vectorize --globalopt ,2.003739833831787
27,--loop-vectorize --float2int ,2.030627489089966
28,--loop-vectorize --aa ,2.032633066177368
29,--loop-vectorize --objc-arc ,2.0149364471435547
30,--globalopt --float2int ,1.3063266277313232
31,--globalopt --aa ,1.310988187789917
32,--globalopt --objc-arc ,1.3263804912567139
33,--float2int --aa ,1.2605886459350586
34,--float2int --objc-arc ,1.260007619857788
35,--aa --objc-arc ,1.2594053745269775
36,--jump-threading --inline --dce ,1.469907283782959
37,--jump-threading --inline --loop-vectorize ,2.1116840839385986
38,--jump-threading --inline --globalopt ,1.4523520469665527
39,--jump-threading --inline --float2int ,1.4951558113098145
40,--jump-threading --inline --aa ,1.4773457050323486
41,--jump-threading --inline --objc-arc ,1.4975457191467285
42,--jump-threading --dce --loop-vectorize ,2.082195520401001
43,--jump-threading --dce --globalopt ,1.4192826747894287
44,--jump-threading --dce --float2int ,1.448662281036377
45,--jump-threading --dce --aa ,1.4485619068145752
46,--jump-threading --dce --objc-arc ,1.4475750923156738
47,--jump-threading --loop-vectorize --globalopt ,2.076080799102783
48,--jump-threading --loop-vectorize --float2int ,2.0986433029174805
49,--jump-threading --loop-vectorize --aa ,2.084049940109253
50,--jump-threading --loop-vectorize --objc-arc ,2.095957040786743
51,--jump-threading --globalopt --float2int ,1.4336509704589844
52,--jump-threading --globalopt --aa ,1.4288601875305176
53,--jump-threading --globalopt --objc-arc ,1.4360933303833008
54,--jump-threading --float2int --aa ,1.4477505683898926
55,--jump-threading --float2int --objc-arc ,1.446516752243042
56,--jump-threading --aa --objc-arc ,1.4496800899505615
57,--inline --dce --loop-vectorize ,2.0455851554870605
58,--inline --dce --globalopt ,1.3527462482452393
59,--inline --dce --float2int ,1.4074645042419434
60,--inline --dce --aa ,1.3869805335998535
61,--inline --dce --objc-arc ,1.3904719352722168
62,--inline --loop-vectorize --globalopt ,2.024423599243164
63,--inline --loop-vectorize --float2int ,2.059927225112915
64,--inline --loop-vectorize --aa ,2.0363926887512207
65,--inline --loop-vectorize --objc-arc ,2.063816547393799
66,--inline --globalopt --float2int ,1.365476369857788
67,--inline --globalopt --aa ,1.356724500656128
68,--inline --globalopt --objc-arc ,1.3747022151947021
69,--inline --float2int --aa ,1.3289761543273926
70,--inline --float2int --objc-arc ,1.3285202980041504
71,--inline --aa --objc-arc ,1.3214049339294434
72,--dce --loop-vectorize --globalopt ,2.009899377822876
73,--dce --loop-vectorize --float2int ,2.022876024246216
74,--dce --loop-vectorize --aa ,2.0214385986328125
75,--dce --loop-vectorize --objc-arc ,2.033249616622925
