,config,time
0,--jump-threading ,2.5942673683166504
1,--inline ,1.9856562614440918
2,--dce ,2.068118095397949
3,--loop-vectorize ,2.813791513442993
4,--globalopt ,2.229621171951294
5,--float2int ,2.391836404800415
6,--aa ,1.4683771133422852
7,--objc-arc ,1.2652108669281006
8,--jump-threading --inline ,1.6045589447021484
9,--jump-threading --dce ,1.5276222229003906
10,--jump-threading --loop-vectorize ,1.9458858966827393
11,--jump-threading --globalopt ,1.4417297840118408
12,--jump-threading --float2int ,1.6300249099731445
13,--jump-threading --aa ,1.4732615947723389
14,--jump-threading --objc-arc ,1.4042518138885498
15,--inline --dce ,1.4462473392486572
16,--inline --loop-vectorize ,1.8626728057861328
17,--inline --globalopt ,1.2588448524475098
18,--inline --float2int ,1.3187439441680908
19,--inline --aa ,1.4017276763916016
20,--inline --objc-arc ,1.3731138706207275
21,--dce --loop-vectorize ,1.9202134609222412
22,--dce --globalopt ,1.291609764099121
23,--dce --float2int ,1.2541770935058594
24,--dce --aa ,1.2534592151641846
25,--dce --objc-arc ,1.3575828075408936
26,--loop-vectorize --globalopt ,1.8817212581634521
27,--loop-vectorize --float2int ,1.8152740001678467
28,--loop-vectorize --aa ,1.9734268188476562
29,--loop-vectorize --objc-arc ,1.8132126331329346
30,--globalopt --float2int ,1.2108161449432373
31,--globalopt --aa ,1.2076706886291504
32,--globalopt --objc-arc ,1.3422229290008545
33,--float2int --aa ,1.258528709411621
34,--float2int --objc-arc ,1.2584095001220703
35,--aa --objc-arc ,1.2754638195037842
36,--jump-threading --inline --dce ,1.372148036956787
37,--jump-threading --inline --loop-vectorize ,1.9279603958129883
38,--jump-threading --inline --globalopt ,1.3441176414489746
39,--jump-threading --inline --float2int ,1.3821430206298828
40,--jump-threading --inline --aa ,1.3748695850372314
41,--jump-threading --inline --objc-arc ,1.3780345916748047
42,--jump-threading --dce --loop-vectorize ,1.8820898532867432
43,--jump-threading --dce --globalopt ,1.3074681758880615
44,--jump-threading --dce --float2int ,1.3520457744598389
45,--jump-threading --dce --aa ,1.3661937713623047
46,--jump-threading --dce --objc-arc ,1.3449461460113525
47,--jump-threading --loop-vectorize --globalopt ,1.8330602645874023
48,--jump-threading --loop-vectorize --float2int ,1.88779878616333
49,--jump-threading --loop-vectorize --aa ,1.87540864944458
50,--jump-threading --loop-vectorize --objc-arc ,1.875716209411621
51,--jump-threading --globalopt --float2int ,1.3087105751037598
52,--jump-threading --globalopt --aa ,1.3036293983459473
53,--jump-threading --globalopt --objc-arc ,1.3052310943603516
54,--jump-threading --float2int --aa ,1.3424510955810547
55,--jump-threading --float2int --objc-arc ,1.379204273223877
56,--jump-threading --aa --objc-arc ,1.380298137664795
57,--inline --dce --loop-vectorize ,1.8510992527008057
58,--inline --dce --globalopt ,1.2660303115844727
59,--inline --dce --float2int ,1.48689866065979
60,--inline --dce --aa ,1.3568952083587646
61,--inline --dce --objc-arc ,1.3995623588562012
62,--inline --loop-vectorize --globalopt ,1.983231544494629
63,--inline --loop-vectorize --float2int ,1.9218716621398926
64,--inline --loop-vectorize --aa ,1.8781843185424805
65,--inline --loop-vectorize --objc-arc ,1.8716094493865967
66,--inline --globalopt --float2int ,1.2682757377624512
67,--inline --globalopt --aa ,1.267688512802124
68,--inline --globalopt --objc-arc ,1.2640471458435059
69,--inline --float2int --aa ,1.3047549724578857
70,--inline --float2int --objc-arc ,1.300666093826294
71,--inline --aa --objc-arc ,1.2955617904663086
72,--dce --loop-vectorize --globalopt ,1.7607576847076416
73,--dce --loop-vectorize --float2int ,1.821004867553711
74,--dce --loop-vectorize --aa ,1.8333778381347656
75,--dce --loop-vectorize --objc-arc ,1.8529472351074219
