,config,time
0,--jump-threading ,1.8956375122070312
1,--inline ,2.040719509124756
2,--dce ,1.937321424484253
3,--loop-vectorize ,2.656510353088379
4,--globalopt ,1.650573968887329
5,--float2int ,1.3146746158599854
6,--aa ,1.322150707244873
7,--objc-arc ,1.3345849514007568
8,--jump-threading --inline ,1.4873220920562744
9,--jump-threading --dce ,1.428377628326416
10,--jump-threading --loop-vectorize ,1.9963111877441406
11,--jump-threading --globalopt ,1.360457420349121
12,--jump-threading --float2int ,1.4285922050476074
13,--jump-threading --aa ,1.4220244884490967
14,--jump-threading --objc-arc ,1.4157776832580566
15,--inline --dce ,1.3493070602416992
16,--inline --loop-vectorize ,1.9367179870605469
17,--inline --globalopt ,1.315962314605713
18,--inline --float2int ,1.3601815700531006
19,--inline --aa ,1.3500826358795166
20,--inline --objc-arc ,1.363867998123169
21,--dce --loop-vectorize ,1.896881341934204
22,--dce --globalopt ,1.2609901428222656
23,--dce --float2int ,1.3257896900177002
24,--dce --aa ,1.3208224773406982
25,--dce --objc-arc ,1.3103218078613281
26,--loop-vectorize --globalopt ,1.869072675704956
27,--loop-vectorize --float2int ,1.9366860389709473
28,--loop-vectorize --aa ,1.9128656387329102
29,--loop-vectorize --objc-arc ,1.9304418563842773
30,--globalopt --float2int ,1.2745835781097412
31,--globalopt --aa ,1.2656526565551758
32,--globalopt --objc-arc ,1.2763307094573975
33,--float2int --aa ,1.3055319786071777
34,--float2int --objc-arc ,1.300523042678833
35,--aa --objc-arc ,1.30887770652771
36,--jump-threading --inline --dce ,1.4230027198791504
37,--jump-threading --inline --loop-vectorize ,2.002711772918701
38,--jump-threading --inline --globalopt ,1.4135675430297852
39,--jump-threading --inline --float2int ,1.456432580947876
40,--jump-threading --inline --aa ,1.448934555053711
41,--jump-threading --inline --objc-arc ,1.451749324798584
42,--jump-threading --dce --loop-vectorize ,1.9703397750854492
43,--jump-threading --dce --globalopt ,1.3570950031280518
44,--jump-threading --dce --float2int ,1.4151301383972168
45,--jump-threading --dce --aa ,1.394083023071289
46,--jump-threading --dce --objc-arc ,1.4022753238677979
47,--jump-threading --loop-vectorize --globalopt ,1.9216010570526123
48,--jump-threading --loop-vectorize --float2int ,1.9732701778411865
49,--jump-threading --loop-vectorize --aa ,1.9570086002349854
50,--jump-threading --loop-vectorize --objc-arc ,1.9791064262390137
51,--jump-threading --globalopt --float2int ,1.373039960861206
52,--jump-threading --globalopt --aa ,1.3735170364379883
53,--jump-threading --globalopt --objc-arc ,1.3678488731384277
54,--jump-threading --float2int --aa ,1.3933777809143066
55,--jump-threading --float2int --objc-arc ,1.4104294776916504
56,--jump-threading --aa --objc-arc ,1.3828496932983398
57,--inline --dce --loop-vectorize ,1.9298841953277588
58,--inline --dce --globalopt ,1.3219537734985352
59,--inline --dce --float2int ,1.3713021278381348
60,--inline --dce --aa ,1.3548202514648438
61,--inline --dce --objc-arc ,1.3643426895141602
62,--inline --loop-vectorize --globalopt ,1.8843348026275635
63,--inline --loop-vectorize --float2int ,1.909698247909546
64,--inline --loop-vectorize --aa ,1.9368906021118164
65,--inline --loop-vectorize --objc-arc ,1.9139015674591064
66,--inline --globalopt --float2int ,1.3124363422393799
67,--inline --globalopt --aa ,1.3001823425292969
68,--inline --globalopt --objc-arc ,1.3018105030059814
69,--inline --float2int --aa ,1.3384878635406494
70,--inline --float2int --objc-arc ,1.346552848815918
71,--inline --aa --objc-arc ,1.3479454517364502
72,--dce --loop-vectorize --globalopt ,1.824211835861206
73,--dce --loop-vectorize --float2int ,1.8693592548370361
74,--dce --loop-vectorize --aa ,1.8645477294921875
75,--dce --loop-vectorize --objc-arc ,1.8636291027069092
76,--dce --globalopt --float2int ,1.2730765342712402
77,--dce --globalopt --aa ,1.2622945308685303
78,--dce --globalopt --objc-arc ,1.2796282768249512
79,--dce --float2int --aa ,1.300248622894287
80,--dce --float2int --objc-arc ,1.2919259071350098
81,--dce --aa --objc-arc ,1.3064751625061035
82,--loop-vectorize --globalopt --float2int ,1.830888271331787
83,--loop-vectorize --globalopt --aa ,1.8297762870788574
84,--loop-vectorize --globalopt --objc-arc ,1.8379347324371338
85,--loop-vectorize --float2int --aa ,1.8731577396392822
86,--loop-vectorize --float2int --objc-arc ,1.8960392475128174
87,--loop-vectorize --aa --objc-arc ,1.9052016735076904
88,--globalopt --float2int --aa ,1.291471004486084
89,--globalopt --float2int --objc-arc ,1.2942969799041748
90,--globalopt --aa --objc-arc ,1.3194398880004883
91,--float2int --aa --objc-arc ,1.3492233753204346
92,--jump-threading --inline --dce --loop-vectorize ,2.0156517028808594
93,--jump-threading --inline --dce --globalopt ,1.3802194595336914
94,--jump-threading --inline --dce --float2int ,1.434659481048584
95,--jump-threading --inline --dce --aa ,1.4292027950286865
96,--jump-threading --inline --dce --objc-arc ,1.4416401386260986
97,--jump-threading --inline --loop-vectorize --globalopt ,1.950690507888794
98,--jump-threading --inline --loop-vectorize --float2int ,2.0188591480255127
99,--jump-threading --inline --loop-vectorize --aa ,2.0094845294952393
100,--jump-threading --inline --loop-vectorize --objc-arc ,1.9828386306762695
101,--jump-threading --inline --globalopt --float2int ,1.4087002277374268
102,--jump-threading --inline --globalopt --aa ,1.3764421939849854
103,--jump-threading --inline --globalopt --objc-arc ,1.3950929641723633
104,--jump-threading --inline --float2int --aa ,1.4231054782867432
105,--jump-threading --inline --float2int --objc-arc ,1.4377903938293457
106,--jump-threading --inline --aa --objc-arc ,1.4065508842468262
107,--jump-threading --dce --loop-vectorize --globalopt ,1.895876407623291
108,--jump-threading --dce --loop-vectorize --float2int ,1.9856040477752686
109,--jump-threading --dce --loop-vectorize --aa ,1.9814214706420898
110,--jump-threading --dce --loop-vectorize --objc-arc ,1.9751136302947998
111,--jump-threading --dce --globalopt --float2int ,1.4009969234466553
112,--jump-threading --dce --globalopt --aa ,1.372873306274414
