,config,time
0,--jump-threading ,2.8471879959106445
1,--inline ,2.801386594772339
2,--dce ,2.8428356647491455
3,--loop-vectorize ,3.4902210235595703
4,--globalopt ,2.26745343208313
5,--float2int ,2.7396631240844727
6,--aa ,2.5380330085754395
7,--objc-arc ,5.364839315414429
8,--jump-threading --inline ,2.5613598823547363
9,--jump-threading --dce ,2.858563184738159
10,--jump-threading --loop-vectorize ,3.430755853652954
11,--jump-threading --globalopt ,1.7891383171081543
12,--jump-threading --float2int ,2.1099941730499268
13,--jump-threading --aa ,1.810513973236084
14,--jump-threading --objc-arc ,1.5843584537506104
15,--inline --dce ,1.6204769611358643
16,--inline --loop-vectorize ,2.300267219543457
17,--inline --globalopt ,1.718813180923462
18,--inline --float2int ,1.5365493297576904
19,--inline --aa ,1.4962787628173828
20,--inline --objc-arc ,1.5122721195220947
21,--dce --loop-vectorize ,1.9719455242156982
22,--dce --globalopt ,1.3065075874328613
23,--dce --float2int ,1.4228620529174805
24,--dce --aa ,1.3636119365692139
25,--dce --objc-arc ,1.402738094329834
26,--loop-vectorize --globalopt ,1.985903263092041
27,--loop-vectorize --float2int ,2.0863595008850098
28,--loop-vectorize --aa ,2.1070449352264404
29,--loop-vectorize --objc-arc ,2.1106138229370117
30,--globalopt --float2int ,1.3994665145874023
31,--globalopt --aa ,1.467700719833374
32,--globalopt --objc-arc ,1.4720282554626465
33,--float2int --aa ,1.4994208812713623
34,--float2int --objc-arc ,1.4937744140625
35,--aa --objc-arc ,1.5245208740234375
36,--jump-threading --inline --dce ,1.6902318000793457
37,--jump-threading --inline --loop-vectorize ,2.3488290309906006
38,--jump-threading --inline --globalopt ,1.666825771331787
39,--jump-threading --inline --float2int ,1.6762351989746094
40,--jump-threading --inline --aa ,1.6818068027496338
41,--jump-threading --inline --objc-arc ,1.6340835094451904
42,--jump-threading --dce --loop-vectorize ,2.2330358028411865
43,--jump-threading --dce --globalopt ,1.6002395153045654
44,--jump-threading --dce --float2int ,1.655198097229004
45,--jump-threading --dce --aa ,1.6227571964263916
46,--jump-threading --dce --objc-arc ,1.6224360466003418
47,--jump-threading --loop-vectorize --globalopt ,2.215975761413574
48,--jump-threading --loop-vectorize --float2int ,2.3007240295410156
49,--jump-threading --loop-vectorize --aa ,2.298323631286621
50,--jump-threading --loop-vectorize --objc-arc ,2.2937896251678467
51,--jump-threading --globalopt --float2int ,1.6700074672698975
52,--jump-threading --globalopt --aa ,1.6758670806884766
53,--jump-threading --globalopt --objc-arc ,1.664506435394287
54,--jump-threading --float2int --aa ,1.6724905967712402
55,--jump-threading --float2int --objc-arc ,1.6709487438201904
56,--jump-threading --aa --objc-arc ,1.645517349243164
57,--inline --dce --loop-vectorize ,2.2356491088867188
58,--inline --dce --globalopt ,1.5204086303710938
59,--inline --dce --float2int ,1.5622355937957764
60,--inline --dce --aa ,1.5676813125610352
61,--inline --dce --objc-arc ,1.5679919719696045
62,--inline --loop-vectorize --globalopt ,2.1933159828186035
63,--inline --loop-vectorize --float2int ,2.214569330215454
