,config,time,commit
0,--gvn ,3.4320000000000004,llvmorg-10.0.0-rc1
1,--instcombine ,3.9946999999999995,llvmorg-10.0.0-rc1
2,--inline ,0.858,llvmorg-10.0.0-rc1
3,--jump-threading ,1.1807999999999998,llvmorg-10.0.0-rc1
4,--simplifycfg ,1.0697,llvmorg-10.0.0-rc1
5,--sccp ,1.1697,llvmorg-10.0.0-rc1
6,--ipsccp ,1.3539999999999999,llvmorg-10.0.0-rc1
7,--licm ,1.6405000000000003,llvmorg-10.0.0-rc1
8,--iv-users ,1.8162000000000005,llvmorg-10.0.0-rc1
9,--gvn --instcombine ,5.2095,llvmorg-10.0.0-rc1
10,--gvn --inline ,3.390600000000001,llvmorg-10.0.0-rc1
11,--gvn --jump-threading ,3.5053,llvmorg-10.0.0-rc1
12,--gvn --simplifycfg ,3.443000000000001,llvmorg-10.0.0-rc1
13,--gvn --sccp ,3.507700000000002,llvmorg-10.0.0-rc1
14,--gvn --ipsccp ,3.5705999999999998,llvmorg-10.0.0-rc1
15,--gvn --licm ,3.865000000000001,llvmorg-10.0.0-rc1
16,--gvn --iv-users ,4.0242,llvmorg-10.0.0-rc1
17,--instcombine --inline ,3.9473000000000007,llvmorg-10.0.0-rc1
18,--instcombine --jump-threading ,4.018200000000002,llvmorg-10.0.0-rc1
19,--instcombine --simplifycfg ,3.9701000000000004,llvmorg-10.0.0-rc1
20,--instcombine --sccp ,4.150500000000002,llvmorg-10.0.0-rc1
21,--instcombine --ipsccp ,4.2048,llvmorg-10.0.0-rc1
22,--instcombine --licm ,4.453899999999998,llvmorg-10.0.0-rc1
23,--instcombine --iv-users ,4.9647999999999985,llvmorg-10.0.0-rc1
24,--inline --jump-threading ,1.2073999999999998,llvmorg-10.0.0-rc1
25,--inline --simplifycfg ,1.07,llvmorg-10.0.0-rc1
26,--inline --sccp ,1.1993999999999998,llvmorg-10.0.0-rc1
27,--inline --ipsccp ,1.3702,llvmorg-10.0.0-rc1
28,--inline --licm ,1.6469000000000003,llvmorg-10.0.0-rc1
29,--inline --iv-users ,1.7992000000000008,llvmorg-10.0.0-rc1
30,--jump-threading --simplifycfg ,1.1530000000000002,llvmorg-10.0.0-rc1
31,--jump-threading --sccp ,1.3268999999999997,llvmorg-10.0.0-rc1
32,--jump-threading --ipsccp ,1.3960999999999997,llvmorg-10.0.0-rc1
33,--jump-threading --licm ,1.778,llvmorg-10.0.0-rc1
34,--jump-threading --iv-users ,1.8346000000000007,llvmorg-10.0.0-rc1
35,--simplifycfg --sccp ,1.2389000000000003,llvmorg-10.0.0-rc1
36,--simplifycfg --ipsccp ,1.3022999999999998,llvmorg-10.0.0-rc1
37,--simplifycfg --licm ,1.664,llvmorg-10.0.0-rc1
38,--simplifycfg --iv-users ,1.7706000000000004,llvmorg-10.0.0-rc1
39,--sccp --ipsccp ,1.4843999999999997,llvmorg-10.0.0-rc1
40,--sccp --licm ,1.8175,llvmorg-10.0.0-rc1
41,--sccp --iv-users ,2.0380000000000003,llvmorg-10.0.0-rc1
42,--ipsccp --licm ,1.8530000000000002,llvmorg-10.0.0-rc1
43,--ipsccp --iv-users ,2.0469999999999993,llvmorg-10.0.0-rc1
44,--licm --iv-users ,2.4151,llvmorg-10.0.0-rc1
45,--gvn --instcombine --inline ,5.188299999999999,llvmorg-10.0.0-rc1
46,--gvn --instcombine --jump-threading ,5.317200000000004,llvmorg-10.0.0-rc1
47,--gvn --instcombine --simplifycfg ,5.189599999999999,llvmorg-10.0.0-rc1
48,--gvn --instcombine --sccp ,5.326499999999999,llvmorg-10.0.0-rc1
49,--gvn --instcombine --ipsccp ,5.399400000000001,llvmorg-10.0.0-rc1
50,--gvn --instcombine --licm ,5.636600000000001,llvmorg-10.0.0-rc1
51,--gvn --instcombine --iv-users ,5.9133999999999975,llvmorg-10.0.0-rc1
52,--gvn --inline --jump-threading ,3.5187000000000004,llvmorg-10.0.0-rc1
53,--gvn --inline --simplifycfg ,3.4388000000000005,llvmorg-10.0.0-rc1
54,--gvn --inline --sccp ,3.573699999999999,llvmorg-10.0.0-rc1
55,--gvn --inline --ipsccp ,3.6492,llvmorg-10.0.0-rc1
56,--gvn --inline --licm ,3.904300000000001,llvmorg-10.0.0-rc1
57,--gvn --inline --iv-users ,4.071700000000001,llvmorg-10.0.0-rc1
58,--gvn --jump-threading --simplifycfg ,3.455999999999999,llvmorg-10.0.0-rc1
59,--gvn --jump-threading --sccp ,3.6678,llvmorg-10.0.0-rc1
60,--gvn --jump-threading --ipsccp ,3.670500000000001,llvmorg-10.0.0-rc1
61,--gvn --jump-threading --licm ,4.0656,llvmorg-10.0.0-rc1
62,--gvn --jump-threading --iv-users ,4.137500000000001,llvmorg-10.0.0-rc1
63,--gvn --simplifycfg --sccp ,3.6138999999999992,llvmorg-10.0.0-rc1
64,--gvn --simplifycfg --ipsccp ,3.6689999999999974,llvmorg-10.0.0-rc1
65,--gvn --simplifycfg --licm ,3.9261999999999997,llvmorg-10.0.0-rc1
66,--gvn --simplifycfg --iv-users ,4.1913,llvmorg-10.0.0-rc1
67,--gvn --sccp --ipsccp ,3.8978999999999995,llvmorg-10.0.0-rc1
68,--gvn --sccp --licm ,4.0806,llvmorg-10.0.0-rc1
69,--gvn --sccp --iv-users ,4.221899999999999,llvmorg-10.0.0-rc1
70,--gvn --ipsccp --licm ,4.105400000000001,llvmorg-10.0.0-rc1
71,--gvn --ipsccp --iv-users ,4.289799999999999,llvmorg-10.0.0-rc1
72,--gvn --licm --iv-users ,4.511199999999999,llvmorg-10.0.0-rc1
73,--instcombine --inline --jump-threading ,4.105200000000001,llvmorg-10.0.0-rc1
74,--instcombine --inline --simplifycfg ,4.003400000000001,llvmorg-10.0.0-rc1
75,--instcombine --inline --sccp ,4.229900000000002,llvmorg-10.0.0-rc1
76,--instcombine --inline --ipsccp ,4.2738000000000005,llvmorg-10.0.0-rc1
