,config,time
0,--jump-threading ,7.512664318084717
1,--inline ,1.608949899673462
2,--dce ,1.8121683597564697
3,--loop-vectorize ,2.0386528968811035
4,--globalopt ,1.4431064128875732
5,--float2int ,1.4406023025512695
6,--aa ,1.5389485359191895
7,--objc-arc ,1.3669459819793701
8,--jump-threading --inline ,1.5623676776885986
9,--jump-threading --dce ,1.7819514274597168
10,--jump-threading --loop-vectorize ,2.088928461074829
11,--jump-threading --globalopt ,1.7421467304229736
12,--jump-threading --float2int ,1.8401825428009033
13,--jump-threading --aa ,2.031160593032837
14,--jump-threading --objc-arc ,1.891697645187378
15,--inline --dce ,1.464686632156372
16,--inline --loop-vectorize ,1.9712390899658203
17,--inline --globalopt ,1.7065894603729248
18,--inline --float2int ,1.3986742496490479
19,--inline --aa ,1.574950933456421
20,--inline --objc-arc ,1.4024920463562012
21,--dce --loop-vectorize ,1.9173583984375
22,--dce --globalopt ,1.3982298374176025
23,--dce --float2int ,1.4228546619415283
24,--dce --aa ,1.511364459991455
25,--dce --objc-arc ,1.472748041152954
26,--loop-vectorize --globalopt ,1.9081768989562988
27,--loop-vectorize --float2int ,1.9179017543792725
28,--loop-vectorize --aa ,1.9116451740264893
29,--loop-vectorize --objc-arc ,1.9283618927001953
30,--globalopt --float2int ,1.4047701358795166
31,--globalopt --aa ,1.4163613319396973
32,--globalopt --objc-arc ,1.4174988269805908
33,--float2int --aa ,1.3560526371002197
34,--float2int --objc-arc ,1.3798017501831055
35,--aa --objc-arc ,1.3785526752471924
36,--jump-threading --inline --dce ,1.5598704814910889
37,--jump-threading --inline --loop-vectorize ,2.0247914791107178
38,--jump-threading --inline --globalopt ,1.5454530715942383
39,--jump-threading --inline --float2int ,1.5677382946014404
40,--jump-threading --inline --aa ,1.5656445026397705
41,--jump-threading --inline --objc-arc ,1.55841064453125
42,--jump-threading --dce --loop-vectorize ,1.9920315742492676
43,--jump-threading --dce --globalopt ,1.5490264892578125
44,--jump-threading --dce --float2int ,1.5349559783935547
45,--jump-threading --dce --aa ,1.5271079540252686
46,--jump-threading --dce --objc-arc ,1.542203664779663
47,--jump-threading --loop-vectorize --globalopt ,1.9783961772918701
48,--jump-threading --loop-vectorize --float2int ,2.0006699562072754
49,--jump-threading --loop-vectorize --aa ,1.9953057765960693
50,--jump-threading --loop-vectorize --objc-arc ,2.0007829666137695
51,--jump-threading --globalopt --float2int ,1.5368728637695312
52,--jump-threading --globalopt --aa ,1.5310947895050049
53,--jump-threading --globalopt --objc-arc ,1.5302047729492188
54,--jump-threading --float2int --aa ,1.536451816558838
55,--jump-threading --float2int --objc-arc ,1.5375993251800537
56,--jump-threading --aa --objc-arc ,1.5350663661956787
57,--inline --dce --loop-vectorize ,1.94256591796875
58,--inline --dce --globalopt ,1.4370346069335938
59,--inline --dce --float2int ,1.4796407222747803
60,--inline --dce --aa ,1.4766721725463867
61,--inline --dce --objc-arc ,1.4717779159545898
62,--inline --loop-vectorize --globalopt ,1.933530330657959
