,config,time,commit
0,--gvn ,3.3724999999999987,llvmorg-14.0.0-rc4
1,--instcombine ,3.9938000000000007,llvmorg-14.0.0-rc4
2,--inline ,0.8867,llvmorg-14.0.0-rc4
3,--jump-threading ,1.1511000000000002,llvmorg-14.0.0-rc4
4,--simplifycfg ,1.0332000000000001,llvmorg-14.0.0-rc4
5,--sccp ,1.1530999999999993,llvmorg-14.0.0-rc4
6,--ipsccp ,1.2966000000000009,llvmorg-14.0.0-rc4
7,--licm ,1.5825999999999998,llvmorg-14.0.0-rc4
8,--iv-users ,1.7382999999999993,llvmorg-14.0.0-rc4
9,--gvn --instcombine ,5.1987,llvmorg-14.0.0-rc4
10,--gvn --inline ,3.443300000000001,llvmorg-14.0.0-rc4
11,--gvn --jump-threading ,3.5108000000000006,llvmorg-14.0.0-rc4
12,--gvn --simplifycfg ,3.4616,llvmorg-14.0.0-rc4
13,--gvn --sccp ,3.5149000000000017,llvmorg-14.0.0-rc4
14,--gvn --ipsccp ,3.6054000000000004,llvmorg-14.0.0-rc4
15,--gvn --licm ,3.8645,llvmorg-14.0.0-rc4
16,--gvn --iv-users ,4.035100000000001,llvmorg-14.0.0-rc4
17,--instcombine --inline ,4.029400000000002,llvmorg-14.0.0-rc4
18,--instcombine --jump-threading ,4.026800000000001,llvmorg-14.0.0-rc4
19,--instcombine --simplifycfg ,4.0291999999999994,llvmorg-14.0.0-rc4
20,--instcombine --sccp ,4.166799999999998,llvmorg-14.0.0-rc4
21,--instcombine --ipsccp ,4.2635000000000005,llvmorg-14.0.0-rc4
22,--instcombine --licm ,4.507200000000001,llvmorg-14.0.0-rc4
23,--instcombine --iv-users ,4.922900000000002,llvmorg-14.0.0-rc4
24,--inline --jump-threading ,1.1275000000000002,llvmorg-14.0.0-rc4
25,--inline --simplifycfg ,1.0746999999999998,llvmorg-14.0.0-rc4
26,--inline --sccp ,1.2107999999999999,llvmorg-14.0.0-rc4
27,--inline --ipsccp ,1.3593000000000004,llvmorg-14.0.0-rc4
28,--inline --licm ,1.6702000000000006,llvmorg-14.0.0-rc4
29,--inline --iv-users ,1.8146,llvmorg-14.0.0-rc4
30,--jump-threading --simplifycfg ,1.1731,llvmorg-14.0.0-rc4
31,--jump-threading --sccp ,1.3287000000000002,llvmorg-14.0.0-rc4
32,--jump-threading --ipsccp ,1.3778,llvmorg-14.0.0-rc4
33,--jump-threading --licm ,1.7789000000000001,llvmorg-14.0.0-rc4
34,--jump-threading --iv-users ,1.7967000000000004,llvmorg-14.0.0-rc4
35,--simplifycfg --sccp ,1.2508000000000001,llvmorg-14.0.0-rc4
36,--simplifycfg --ipsccp ,1.2978000000000005,llvmorg-14.0.0-rc4
37,--simplifycfg --licm ,1.6310000000000004,llvmorg-14.0.0-rc4
38,--simplifycfg --iv-users ,1.7985000000000004,llvmorg-14.0.0-rc4
