,config,time,commit
0,--gvn ,3.3872000000000018,llvmorg-13.0.0-rc4
1,--instcombine ,4.074600000000001,llvmorg-13.0.0-rc4
2,--inline ,0.8885000000000001,llvmorg-13.0.0-rc4
3,--jump-threading ,1.1369,llvmorg-13.0.0-rc4
4,--simplifycfg ,1.0255,llvmorg-13.0.0-rc4
5,--sccp ,1.2206000000000001,llvmorg-13.0.0-rc4
6,--ipsccp ,1.2685,llvmorg-13.0.0-rc4
7,--licm ,1.6924000000000006,llvmorg-13.0.0-rc4
8,--iv-users ,1.7464000000000008,llvmorg-13.0.0-rc4
9,--gvn --instcombine ,5.3420999999999985,llvmorg-13.0.0-rc4
10,--gvn --inline ,3.542300000000001,llvmorg-13.0.0-rc4
11,--gvn --jump-threading ,3.628300000000001,llvmorg-13.0.0-rc4
12,--gvn --simplifycfg ,3.5452000000000004,llvmorg-13.0.0-rc4
13,--gvn --sccp ,3.674500000000001,llvmorg-13.0.0-rc4
14,--gvn --ipsccp ,3.7155000000000014,llvmorg-13.0.0-rc4
15,--gvn --licm ,3.9921000000000006,llvmorg-13.0.0-rc4
16,--gvn --iv-users ,4.182600000000002,llvmorg-13.0.0-rc4
17,--instcombine --inline ,4.113900000000002,llvmorg-13.0.0-rc4
18,--instcombine --jump-threading ,4.1851,llvmorg-13.0.0-rc4
19,--instcombine --simplifycfg ,4.207,llvmorg-13.0.0-rc4
20,--instcombine --sccp ,4.293899999999999,llvmorg-13.0.0-rc4
21,--instcombine --ipsccp ,4.4033,llvmorg-13.0.0-rc4
22,--instcombine --licm ,4.667300000000002,llvmorg-13.0.0-rc4
23,--instcombine --iv-users ,5.095199999999999,llvmorg-13.0.0-rc4
24,--inline --jump-threading ,1.1900000000000004,llvmorg-13.0.0-rc4
25,--inline --simplifycfg ,1.1038,llvmorg-13.0.0-rc4
26,--inline --sccp ,1.2871000000000004,llvmorg-13.0.0-rc4
27,--inline --ipsccp ,1.3581999999999999,llvmorg-13.0.0-rc4
28,--inline --licm ,1.7407,llvmorg-13.0.0-rc4
29,--inline --iv-users ,1.8104,llvmorg-13.0.0-rc4
30,--jump-threading --simplifycfg ,1.1936000000000002,llvmorg-13.0.0-rc4
31,--jump-threading --sccp ,1.3550000000000004,llvmorg-13.0.0-rc4
