,config,time,commit
0,--gvn ,3.4198000000000013,llvmorg-13.0.1-rc1
1,--instcombine ,3.9155000000000006,llvmorg-13.0.1-rc1
2,--inline ,0.8889999999999999,llvmorg-13.0.1-rc1
3,--jump-threading ,1.1468,llvmorg-13.0.1-rc1
4,--simplifycfg ,0.9960000000000001,llvmorg-13.0.1-rc1
5,--sccp ,1.1259000000000003,llvmorg-13.0.1-rc1
6,--ipsccp ,1.2462,llvmorg-13.0.1-rc1
7,--licm ,1.6698,llvmorg-13.0.1-rc1
8,--iv-users ,1.7541000000000002,llvmorg-13.0.1-rc1
9,--gvn --instcombine ,5.238400000000003,llvmorg-13.0.1-rc1
10,--gvn --inline ,3.4583000000000013,llvmorg-13.0.1-rc1
11,--gvn --jump-threading ,3.5010000000000003,llvmorg-13.0.1-rc1
12,--gvn --simplifycfg ,3.4615000000000014,llvmorg-13.0.1-rc1
13,--gvn --sccp ,3.5058000000000016,llvmorg-13.0.1-rc1
14,--gvn --ipsccp ,3.6207000000000007,llvmorg-13.0.1-rc1
15,--gvn --licm ,3.817900000000001,llvmorg-13.0.1-rc1
16,--gvn --iv-users ,3.978200000000002,llvmorg-13.0.1-rc1
17,--instcombine --inline ,3.977300000000001,llvmorg-13.0.1-rc1
18,--instcombine --jump-threading ,4.0665000000000004,llvmorg-13.0.1-rc1
19,--instcombine --simplifycfg ,3.9769000000000023,llvmorg-13.0.1-rc1
20,--instcombine --sccp ,4.2285,llvmorg-13.0.1-rc1
21,--instcombine --ipsccp ,4.2088,llvmorg-13.0.1-rc1
22,--instcombine --licm ,4.450900000000001,llvmorg-13.0.1-rc1
23,--instcombine --iv-users ,4.8640000000000025,llvmorg-13.0.1-rc1
24,--inline --jump-threading ,1.1480999999999997,llvmorg-13.0.1-rc1
25,--inline --simplifycfg ,1.0657999999999996,llvmorg-13.0.1-rc1
26,--inline --sccp ,1.2412999999999998,llvmorg-13.0.1-rc1
27,--inline --ipsccp ,1.3209999999999997,llvmorg-13.0.1-rc1
28,--inline --licm ,1.6465999999999996,llvmorg-13.0.1-rc1
29,--inline --iv-users ,1.7852999999999992,llvmorg-13.0.1-rc1
30,--jump-threading --simplifycfg ,1.1792000000000002,llvmorg-13.0.1-rc1
31,--jump-threading --sccp ,1.3146000000000004,llvmorg-13.0.1-rc1
32,--jump-threading --ipsccp ,1.4007999999999998,llvmorg-13.0.1-rc1
33,--jump-threading --licm ,1.7376999999999998,llvmorg-13.0.1-rc1
34,--jump-threading --iv-users ,1.8559000000000003,llvmorg-13.0.1-rc1
35,--simplifycfg --sccp ,1.2190999999999996,llvmorg-13.0.1-rc1
36,--simplifycfg --ipsccp ,1.2962999999999998,llvmorg-13.0.1-rc1
37,--simplifycfg --licm ,1.6211999999999998,llvmorg-13.0.1-rc1
38,--simplifycfg --iv-users ,1.8341999999999998,llvmorg-13.0.1-rc1
39,--sccp --ipsccp ,1.4847999999999995,llvmorg-13.0.1-rc1
40,--sccp --licm ,1.8166999999999993,llvmorg-13.0.1-rc1
41,--sccp --iv-users ,1.9525000000000001,llvmorg-13.0.1-rc1
42,--ipsccp --licm ,1.8659000000000006,llvmorg-13.0.1-rc1
43,--ipsccp --iv-users ,1.9950999999999999,llvmorg-13.0.1-rc1
44,--licm --iv-users ,2.360400000000001,llvmorg-13.0.1-rc1
45,--gvn --instcombine --inline ,5.230900000000001,llvmorg-13.0.1-rc1
46,--gvn --instcombine --jump-threading ,5.272400000000001,llvmorg-13.0.1-rc1
47,--gvn --instcombine --simplifycfg ,5.303099999999999,llvmorg-13.0.1-rc1
48,--gvn --instcombine --sccp ,5.3298000000000005,llvmorg-13.0.1-rc1
49,--gvn --instcombine --ipsccp ,5.4137,llvmorg-13.0.1-rc1
50,--gvn --instcombine --licm ,5.609900000000001,llvmorg-13.0.1-rc1
51,--gvn --instcombine --iv-users ,5.996199999999998,llvmorg-13.0.1-rc1
52,--gvn --inline --jump-threading ,3.5575000000000014,llvmorg-13.0.1-rc1
53,--gvn --inline --simplifycfg ,3.4413999999999993,llvmorg-13.0.1-rc1
54,--gvn --inline --sccp ,3.566300000000001,llvmorg-13.0.1-rc1
55,--gvn --inline --ipsccp ,3.6379,llvmorg-13.0.1-rc1
56,--gvn --inline --licm ,3.869600000000001,llvmorg-13.0.1-rc1
57,--gvn --inline --iv-users ,4.077700000000001,llvmorg-13.0.1-rc1
58,--gvn --jump-threading --simplifycfg ,3.540699999999998,llvmorg-13.0.1-rc1
59,--gvn --jump-threading --sccp ,3.703800000000002,llvmorg-13.0.1-rc1
60,--gvn --jump-threading --ipsccp ,3.7009000000000003,llvmorg-13.0.1-rc1
61,--gvn --jump-threading --licm ,3.974500000000001,llvmorg-13.0.1-rc1
62,--gvn --jump-threading --iv-users ,4.169700000000002,llvmorg-13.0.1-rc1
63,--gvn --simplifycfg --sccp ,3.550200000000001,llvmorg-13.0.1-rc1
64,--gvn --simplifycfg --ipsccp ,3.6154000000000015,llvmorg-13.0.1-rc1
65,--gvn --simplifycfg --licm ,3.898600000000002,llvmorg-13.0.1-rc1
66,--gvn --simplifycfg --iv-users ,4.028400000000001,llvmorg-13.0.1-rc1
67,--gvn --sccp --ipsccp ,3.6803000000000017,llvmorg-13.0.1-rc1
