,config,time,commit
0,--gvn ,3.5259,llvmorg-10.0.0-rc5
1,--instcombine ,4.086,llvmorg-10.0.0-rc5
2,--inline ,0.9098000000000003,llvmorg-10.0.0-rc5
3,--jump-threading ,1.1698,llvmorg-10.0.0-rc5
4,--simplifycfg ,1.0680999999999998,llvmorg-10.0.0-rc5
5,--sccp ,1.2494000000000005,llvmorg-10.0.0-rc5
6,--ipsccp ,1.3554,llvmorg-10.0.0-rc5
7,--licm ,1.7201,llvmorg-10.0.0-rc5
8,--iv-users ,1.8860999999999999,llvmorg-10.0.0-rc5
9,--gvn --instcombine ,5.383600000000001,llvmorg-10.0.0-rc5
10,--gvn --inline ,3.5536,llvmorg-10.0.0-rc5
11,--gvn --jump-threading ,3.6819000000000006,llvmorg-10.0.0-rc5
12,--gvn --simplifycfg ,3.6194,llvmorg-10.0.0-rc5
13,--gvn --sccp ,3.733799999999999,llvmorg-10.0.0-rc5
14,--gvn --ipsccp ,3.7535999999999996,llvmorg-10.0.0-rc5
15,--gvn --licm ,4.017799999999999,llvmorg-10.0.0-rc5
16,--gvn --iv-users ,4.2578000000000005,llvmorg-10.0.0-rc5
17,--instcombine --inline ,4.155500000000001,llvmorg-10.0.0-rc5
18,--instcombine --jump-threading ,4.2206,llvmorg-10.0.0-rc5
19,--instcombine --simplifycfg ,4.149,llvmorg-10.0.0-rc5
20,--instcombine --sccp ,4.3462,llvmorg-10.0.0-rc5
21,--instcombine --ipsccp ,4.356700000000001,llvmorg-10.0.0-rc5
22,--instcombine --licm ,4.704600000000002,llvmorg-10.0.0-rc5
23,--instcombine --iv-users ,5.040500000000001,llvmorg-10.0.0-rc5
24,--inline --jump-threading ,1.1884,llvmorg-10.0.0-rc5
25,--inline --simplifycfg ,1.0888000000000004,llvmorg-10.0.0-rc5
26,--inline --sccp ,1.2975000000000003,llvmorg-10.0.0-rc5
27,--inline --ipsccp ,1.4190000000000003,llvmorg-10.0.0-rc5
28,--inline --licm ,1.7106000000000001,llvmorg-10.0.0-rc5
29,--inline --iv-users ,1.867900000000001,llvmorg-10.0.0-rc5
30,--jump-threading --simplifycfg ,1.2024000000000001,llvmorg-10.0.0-rc5
31,--jump-threading --sccp ,1.4556999999999995,llvmorg-10.0.0-rc5
32,--jump-threading --ipsccp ,1.469899999999999,llvmorg-10.0.0-rc5
33,--jump-threading --licm ,1.8490000000000006,llvmorg-10.0.0-rc5
34,--jump-threading --iv-users ,1.9835000000000005,llvmorg-10.0.0-rc5
35,--simplifycfg --sccp ,1.3230999999999997,llvmorg-10.0.0-rc5
36,--simplifycfg --ipsccp ,1.3644999999999996,llvmorg-10.0.0-rc5
37,--simplifycfg --licm ,1.7905,llvmorg-10.0.0-rc5
38,--simplifycfg --iv-users ,1.8340000000000005,llvmorg-10.0.0-rc5
39,--sccp --ipsccp ,1.6152,llvmorg-10.0.0-rc5
40,--sccp --licm ,1.9887000000000004,llvmorg-10.0.0-rc5
41,--sccp --iv-users ,2.0345000000000004,llvmorg-10.0.0-rc5
42,--ipsccp --licm ,2.0024,llvmorg-10.0.0-rc5
43,--ipsccp --iv-users ,2.0799000000000003,llvmorg-10.0.0-rc5
44,--licm --iv-users ,2.493900000000001,llvmorg-10.0.0-rc5
45,--gvn --instcombine --inline ,5.350900000000001,llvmorg-10.0.0-rc5
46,--gvn --instcombine --jump-threading ,5.4851,llvmorg-10.0.0-rc5
47,--gvn --instcombine --simplifycfg ,5.3751999999999995,llvmorg-10.0.0-rc5
48,--gvn --instcombine --sccp ,5.4842,llvmorg-10.0.0-rc5
49,--gvn --instcombine --ipsccp ,5.580400000000001,llvmorg-10.0.0-rc5
50,--gvn --instcombine --licm ,5.806700000000002,llvmorg-10.0.0-rc5
51,--gvn --instcombine --iv-users ,6.169900000000002,llvmorg-10.0.0-rc5
52,--gvn --inline --jump-threading ,3.599300000000001,llvmorg-10.0.0-rc5
53,--gvn --inline --simplifycfg ,3.5907999999999998,llvmorg-10.0.0-rc5
54,--gvn --inline --sccp ,3.7047000000000008,llvmorg-10.0.0-rc5
55,--gvn --inline --ipsccp ,3.7731,llvmorg-10.0.0-rc5
56,--gvn --inline --licm ,4.0329,llvmorg-10.0.0-rc5
57,--gvn --inline --iv-users ,4.2357000000000005,llvmorg-10.0.0-rc5
58,--gvn --jump-threading --simplifycfg ,3.697,llvmorg-10.0.0-rc5
59,--gvn --jump-threading --sccp ,3.820300000000001,llvmorg-10.0.0-rc5
60,--gvn --jump-threading --ipsccp ,3.962199999999999,llvmorg-10.0.0-rc5
61,--gvn --jump-threading --licm ,4.213,llvmorg-10.0.0-rc5
62,--gvn --jump-threading --iv-users ,4.354100000000001,llvmorg-10.0.0-rc5
63,--gvn --simplifycfg --sccp ,3.697900000000002,llvmorg-10.0.0-rc5
64,--gvn --simplifycfg --ipsccp ,3.758999999999999,llvmorg-10.0.0-rc5
65,--gvn --simplifycfg --licm ,4.1541999999999994,llvmorg-10.0.0-rc5
66,--gvn --simplifycfg --iv-users ,4.3363,llvmorg-10.0.0-rc5
67,--gvn --sccp --ipsccp ,3.9038,llvmorg-10.0.0-rc5
68,--gvn --sccp --licm ,4.1884,llvmorg-10.0.0-rc5
69,--gvn --sccp --iv-users ,4.354300000000001,llvmorg-10.0.0-rc5
70,--gvn --ipsccp --licm ,4.177399999999999,llvmorg-10.0.0-rc5
71,--gvn --ipsccp --iv-users ,4.4689,llvmorg-10.0.0-rc5
72,--gvn --licm --iv-users ,4.683199999999999,llvmorg-10.0.0-rc5
73,--instcombine --inline --jump-threading ,4.2101999999999995,llvmorg-10.0.0-rc5
74,--instcombine --inline --simplifycfg ,4.177899999999999,llvmorg-10.0.0-rc5
75,--instcombine --inline --sccp ,4.352699999999999,llvmorg-10.0.0-rc5
76,--instcombine --inline --ipsccp ,4.4463,llvmorg-10.0.0-rc5
