,config,time
0,--jump-threading ,2.7147974967956543
1,--inline ,2.482499599456787
2,--dce ,2.7864224910736084
3,--loop-vectorize ,2.829726219177246
4,--globalopt ,2.0459601879119873
5,--float2int ,2.428011655807495
6,--aa ,2.651200532913208
7,--objc-arc ,2.6509807109832764
8,--jump-threading --inline ,2.7928147315979004
9,--jump-threading --dce ,2.850598096847534
10,--jump-threading --loop-vectorize ,2.376472234725952
11,--jump-threading --globalopt ,1.3614747524261475
12,--jump-threading --float2int ,2.062218427658081
13,--jump-threading --aa ,1.5112566947937012
14,--jump-threading --objc-arc ,1.6306629180908203
15,--inline --dce ,1.7172048091888428
16,--inline --loop-vectorize ,2.09509015083313
17,--inline --globalopt ,1.5745954513549805
18,--inline --float2int ,1.5474157333374023
19,--inline --aa ,1.3988962173461914
20,--inline --objc-arc ,1.3429360389709473
21,--dce --loop-vectorize ,1.8733012676239014
22,--dce --globalopt ,1.257314920425415
23,--dce --float2int ,1.3059663772583008
24,--dce --aa ,1.3072528839111328
25,--dce --objc-arc ,1.3025901317596436
26,--loop-vectorize --globalopt ,1.8358516693115234
27,--loop-vectorize --float2int ,1.930021047592163
28,--loop-vectorize --aa ,1.8791749477386475
29,--loop-vectorize --objc-arc ,1.8851981163024902
30,--globalopt --float2int ,1.2778379917144775
31,--globalopt --aa ,1.2689487934112549
32,--globalopt --objc-arc ,1.287832498550415
33,--float2int --aa ,1.325742244720459
34,--float2int --objc-arc ,1.3193445205688477
35,--aa --objc-arc ,1.3064460754394531
36,--jump-threading --inline --dce ,1.438725471496582
37,--jump-threading --inline --loop-vectorize ,2.0349202156066895
38,--jump-threading --inline --globalopt ,1.400925636291504
39,--jump-threading --inline --float2int ,1.4408013820648193
40,--jump-threading --inline --aa ,1.4473836421966553
41,--jump-threading --inline --objc-arc ,1.446640968322754
42,--jump-threading --dce --loop-vectorize ,1.9458374977111816
43,--jump-threading --dce --globalopt ,1.357640266418457
44,--jump-threading --dce --float2int ,1.4100823402404785
45,--jump-threading --dce --aa ,1.3951547145843506
