,config,time
0,--jump-threading ,6.973627328872681
1,--inline ,1.6889739036560059
2,--dce ,1.5925712585449219
3,--loop-vectorize ,2.0048232078552246
4,--globalopt ,1.5514323711395264
5,--float2int ,1.3496859073638916
6,--aa ,1.3779144287109375
7,--objc-arc ,1.3542346954345703
8,--jump-threading --inline ,1.6795849800109863
9,--jump-threading --dce ,1.6469042301177979
10,--jump-threading --loop-vectorize ,2.2094202041625977
11,--jump-threading --globalopt ,1.551668405532837
12,--jump-threading --float2int ,1.575911521911621
13,--jump-threading --aa ,1.720689296722412
14,--jump-threading --objc-arc ,1.5949056148529053
15,--inline --dce ,1.4964377880096436
16,--inline --loop-vectorize ,2.0193674564361572
17,--inline --globalopt ,1.4925153255462646
18,--inline --float2int ,1.4528260231018066
19,--inline --aa ,1.4421873092651367
20,--inline --objc-arc ,1.4582138061523438
21,--dce --loop-vectorize ,1.9901342391967773
22,--dce --globalopt ,1.4459824562072754
23,--dce --float2int ,1.503420114517212
24,--dce --aa ,1.521963357925415
25,--dce --objc-arc ,1.500542402267456
26,--loop-vectorize --globalopt ,1.9857871532440186
27,--loop-vectorize --float2int ,2.0128352642059326
28,--loop-vectorize --aa ,2.03401517868042
29,--loop-vectorize --objc-arc ,2.0128393173217773
30,--globalopt --float2int ,1.4664487838745117
31,--globalopt --aa ,1.4722681045532227
32,--globalopt --objc-arc ,1.4713215827941895
33,--float2int --aa ,1.4080290794372559
34,--float2int --objc-arc ,1.4127161502838135
35,--aa --objc-arc ,1.4010231494903564
36,--jump-threading --inline --dce ,1.6128041744232178
37,--jump-threading --inline --loop-vectorize ,2.104245901107788
38,--jump-threading --inline --globalopt ,1.6693170070648193
39,--jump-threading --inline --float2int ,1.6957283020019531
40,--jump-threading --inline --aa ,1.6817219257354736
41,--jump-threading --inline --objc-arc ,1.6803374290466309
42,--jump-threading --dce --loop-vectorize ,2.14259934425354
43,--jump-threading --dce --globalopt ,1.6228959560394287
44,--jump-threading --dce --float2int ,1.6524131298065186
45,--jump-threading --dce --aa ,1.6512720584869385
46,--jump-threading --dce --objc-arc ,1.650348424911499
47,--jump-threading --loop-vectorize --globalopt ,2.1239664554595947
48,--jump-threading --loop-vectorize --float2int ,2.074742078781128
49,--jump-threading --loop-vectorize --aa ,2.070249319076538
50,--jump-threading --loop-vectorize --objc-arc ,1.9859254360198975
51,--jump-threading --globalopt --float2int ,1.4670953750610352
52,--jump-threading --globalopt --aa ,1.4686262607574463
53,--jump-threading --globalopt --objc-arc ,1.5300698280334473
54,--jump-threading --float2int --aa ,1.4746177196502686
55,--jump-threading --float2int --objc-arc ,1.4888315200805664
