,config,time
0,--jump-threading ,1.8791756629943848
1,--inline ,1.7223880290985107
2,--dce ,1.7036187648773193
3,--loop-vectorize ,2.4553513526916504
4,--globalopt ,1.590935468673706
5,--float2int ,1.2522377967834473
6,--aa ,1.2415602207183838
7,--objc-arc ,1.2395622730255127
8,--jump-threading --inline ,1.4583864212036133
9,--jump-threading --dce ,1.412341833114624
10,--jump-threading --loop-vectorize ,2.0527384281158447
11,--jump-threading --globalopt ,1.398944616317749
12,--jump-threading --float2int ,1.422302007675171
13,--jump-threading --aa ,1.4161982536315918
14,--jump-threading --objc-arc ,1.4221444129943848
15,--inline --dce ,1.38228440284729
16,--inline --loop-vectorize ,2.01118540763855
17,--inline --globalopt ,1.3280220031738281
18,--inline --float2int ,1.2990520000457764
19,--inline --aa ,1.301701545715332
20,--inline --objc-arc ,1.3131375312805176
21,--dce --loop-vectorize ,2.0008175373077393
22,--dce --globalopt ,1.300917387008667
23,--dce --float2int ,1.3127491474151611
24,--dce --aa ,1.3083641529083252
25,--dce --objc-arc ,1.3312458992004395
26,--loop-vectorize --globalopt ,2.0083768367767334
27,--loop-vectorize --float2int ,2.012725591659546
28,--loop-vectorize --aa ,1.9975743293762207
29,--loop-vectorize --objc-arc ,2.0062265396118164
30,--globalopt --float2int ,1.3143341541290283
31,--globalopt --aa ,1.3147478103637695
32,--globalopt --objc-arc ,1.3215000629425049
33,--float2int --aa ,1.2449536323547363
34,--float2int --objc-arc ,1.253054141998291
35,--aa --objc-arc ,1.276257038116455
36,--jump-threading --inline --dce ,1.478031873703003
37,--jump-threading --inline --loop-vectorize ,2.1173737049102783
38,--jump-threading --inline --globalopt ,1.4450206756591797
39,--jump-threading --inline --float2int ,1.4722895622253418
40,--jump-threading --inline --aa ,1.4655039310455322
41,--jump-threading --inline --objc-arc ,1.4717350006103516
42,--jump-threading --dce --loop-vectorize ,2.062166929244995
43,--jump-threading --dce --globalopt ,1.4117884635925293
44,--jump-threading --dce --float2int ,1.4515697956085205
45,--jump-threading --dce --aa ,1.4249968528747559
46,--jump-threading --dce --objc-arc ,1.4432919025421143
