,config,time,commit
0,--gvn ,3.404100000000001,llvmorg-13.0.0-rc2
1,--instcombine ,3.9413000000000014,llvmorg-13.0.0-rc2
2,--inline ,0.8448999999999999,llvmorg-13.0.0-rc2
3,--jump-threading ,1.1243000000000003,llvmorg-13.0.0-rc2
4,--simplifycfg ,1.0345000000000004,llvmorg-13.0.0-rc2
5,--sccp ,1.1653999999999998,llvmorg-13.0.0-rc2
6,--ipsccp ,1.3124999999999996,llvmorg-13.0.0-rc2
7,--licm ,1.6204000000000003,llvmorg-13.0.0-rc2
8,--iv-users ,1.8158999999999992,llvmorg-13.0.0-rc2
9,--gvn --instcombine ,5.217699999999999,llvmorg-13.0.0-rc2
10,--gvn --inline ,3.4284,llvmorg-13.0.0-rc2
11,--gvn --jump-threading ,3.4819999999999984,llvmorg-13.0.0-rc2
12,--gvn --simplifycfg ,3.425500000000002,llvmorg-13.0.0-rc2
13,--gvn --sccp ,3.6224000000000016,llvmorg-13.0.0-rc2
14,--gvn --ipsccp ,3.6063,llvmorg-13.0.0-rc2
15,--gvn --licm ,3.8563,llvmorg-13.0.0-rc2
16,--gvn --iv-users ,4.079799999999999,llvmorg-13.0.0-rc2
17,--instcombine --inline ,4.014500000000001,llvmorg-13.0.0-rc2
18,--instcombine --jump-threading ,4.081900000000003,llvmorg-13.0.0-rc2
19,--instcombine --simplifycfg ,3.9808000000000012,llvmorg-13.0.0-rc2
20,--instcombine --sccp ,4.249900000000001,llvmorg-13.0.0-rc2
21,--instcombine --ipsccp ,4.200200000000001,llvmorg-13.0.0-rc2
22,--instcombine --licm ,4.4746000000000015,llvmorg-13.0.0-rc2
23,--instcombine --iv-users ,4.9078000000000035,llvmorg-13.0.0-rc2
24,--inline --jump-threading ,1.1696000000000004,llvmorg-13.0.0-rc2
25,--inline --simplifycfg ,1.0971000000000004,llvmorg-13.0.0-rc2
26,--inline --sccp ,1.2475999999999998,llvmorg-13.0.0-rc2
27,--inline --ipsccp ,1.3298999999999996,llvmorg-13.0.0-rc2
28,--inline --licm ,1.6914999999999996,llvmorg-13.0.0-rc2
29,--inline --iv-users ,1.7689999999999997,llvmorg-13.0.0-rc2
30,--jump-threading --simplifycfg ,1.1498999999999997,llvmorg-13.0.0-rc2
31,--jump-threading --sccp ,1.3642999999999994,llvmorg-13.0.0-rc2
32,--jump-threading --ipsccp ,1.3295000000000008,llvmorg-13.0.0-rc2
33,--jump-threading --licm ,1.7338000000000007,llvmorg-13.0.0-rc2
34,--jump-threading --iv-users ,1.8555000000000006,llvmorg-13.0.0-rc2
35,--simplifycfg --sccp ,1.2158000000000002,llvmorg-13.0.0-rc2
36,--simplifycfg --ipsccp ,1.2967999999999993,llvmorg-13.0.0-rc2
37,--simplifycfg --licm ,1.6697000000000002,llvmorg-13.0.0-rc2
38,--simplifycfg --iv-users ,1.7439000000000007,llvmorg-13.0.0-rc2
39,--sccp --ipsccp ,1.5084000000000004,llvmorg-13.0.0-rc2
40,--sccp --licm ,1.8181000000000003,llvmorg-13.0.0-rc2
41,--sccp --iv-users ,1.9795999999999994,llvmorg-13.0.0-rc2
42,--ipsccp --licm ,1.8940000000000001,llvmorg-13.0.0-rc2
