2.768517159621510793e-01
2.750009925980178016e-01
2.105784456804734028e-01
2.547015370236607179e-01
2.283519622636026869e-01
2.558797215273514447e-01
2.525619251343055871e-01
2.632192587747005930e-01
2.244305756363828286e-01
2.323323204001779829e-01
2.608821881219690608e-01
2.404982611631628908e-01
2.253305094938435893e-01
2.402185153481129209e-01
2.242199599918440200e-01
2.438792600983660241e-01
2.246829118058150943e-01
2.763447321753172981e-01
2.643208938872328440e-01
3.229983811017252959e-01
2.147048811989008543e-01
2.390566573848377230e-01
2.419180470326393606e-01
2.980530736040589712e-01
2.348417934964305842e-01
2.898544414001502645e-01
2.175876777231114112e-01
2.948466304198634758e-01
2.257651496784569278e-01
2.743782428600540779e-01
2.905570650925187182e-01
2.041004869991709936e-01
2.009421306716069611e-01
2.388828868294803065e-01
2.470966398133496167e-01
2.192033312675051304e-01
2.437194245224873768e-01
2.889632787244963419e-01
3.067668545186326146e-01
2.280021597230487973e-01
2.185054110867390154e-01
2.426043134267164558e-01
2.519560895682281254e-01
2.460134833823537370e-01
2.907778366248823798e-01
2.746124462692644541e-01
2.967584934994885737e-01
2.501213652368420304e-01
2.808456181620018199e-01
2.739352595051297024e-01
2.995909476308452057e-01
2.577661007327310960e-01
2.526515556898081272e-01
2.678748866594307110e-01
