,config,time,commit_num
276,--gvn --instcombine --jump-threading --sccp --iv-users ,6.174999999999997,0
277,--gvn --instcombine --jump-threading --ipsccp --licm ,5.8369,0
278,--gvn --instcombine --jump-threading --ipsccp --iv-users ,6.1584,0
279,--gvn --instcombine --jump-threading --licm --iv-users ,6.424599999999998,0
280,--gvn --instcombine --simplifycfg --sccp --ipsccp ,5.543300000000002,0
281,--gvn --instcombine --simplifycfg --sccp --licm ,5.767200000000002,0
282,--gvn --instcombine --simplifycfg --sccp --iv-users ,6.119600000000002,0
283,--gvn --instcombine --simplifycfg --ipsccp --licm ,5.8032,0
284,--gvn --instcombine --simplifycfg --ipsccp --iv-users ,6.215099999999999,0
285,--gvn --instcombine --simplifycfg --licm --iv-users ,6.399400000000001,0
286,--gvn --instcombine --sccp --ipsccp --licm ,5.918000000000001,0
287,--gvn --instcombine --sccp --ipsccp --iv-users ,6.2179,0
288,--gvn --instcombine --sccp --licm --iv-users ,6.491900000000002,0
289,--gvn --instcombine --ipsccp --licm --iv-users ,6.5491,0
290,--gvn --inline --jump-threading --simplifycfg --sccp ,3.6781000000000015,0
291,--gvn --inline --jump-threading --simplifycfg --ipsccp ,3.762100000000002,0
292,--gvn --inline --jump-threading --simplifycfg --licm ,4.020200000000003,0
293,--gvn --inline --jump-threading --simplifycfg --iv-users ,4.2267,0
294,--gvn --inline --jump-threading --sccp --ipsccp ,3.8549000000000007,0
295,--gvn --inline --jump-threading --sccp --licm ,4.144399999999999,0
296,--gvn --inline --jump-threading --sccp --iv-users ,4.273300000000001,0
297,--gvn --inline --jump-threading --ipsccp --licm ,4.1718,0
298,--gvn --inline --jump-threading --ipsccp --iv-users ,4.408700000000001,0
299,--gvn --inline --jump-threading --licm --iv-users ,4.6138,0
300,--gvn --inline --simplifycfg --sccp --ipsccp ,3.8137,0
301,--gvn --inline --simplifycfg --sccp --licm ,4.0969,0
302,--gvn --inline --simplifycfg --sccp --iv-users ,4.230100000000001,0
303,--gvn --inline --simplifycfg --ipsccp --licm ,4.107800000000002,0
304,--gvn --inline --simplifycfg --ipsccp --iv-users ,4.2775,0
305,--gvn --inline --simplifycfg --licm --iv-users ,4.519099999999999,0
306,--gvn --inline --sccp --ipsccp --licm ,4.1663000000000014,0
307,--gvn --inline --sccp --ipsccp --iv-users ,4.384400000000002,0
308,--gvn --inline --sccp --licm --iv-users ,4.6317,0
309,--gvn --inline --ipsccp --licm --iv-users ,4.680300000000003,0
310,--gvn --jump-threading --simplifycfg --sccp --ipsccp ,3.8331,0
311,--gvn --jump-threading --simplifycfg --sccp --licm ,4.111400000000001,0
312,--gvn --jump-threading --simplifycfg --sccp --iv-users ,4.309899999999999,0
313,--gvn --jump-threading --simplifycfg --ipsccp --licm ,4.152100000000001,0
314,--gvn --jump-threading --simplifycfg --ipsccp --iv-users ,4.3611,0
315,--gvn --jump-threading --simplifycfg --licm --iv-users ,4.647500000000001,0
316,--gvn --jump-threading --sccp --ipsccp --licm ,4.285300000000002,0
317,--gvn --jump-threading --sccp --ipsccp --iv-users ,4.5312,0
318,--gvn --jump-threading --sccp --licm --iv-users ,4.740500000000001,0
319,--gvn --jump-threading --ipsccp --licm --iv-users ,4.758200000000001,0
320,--gvn --simplifycfg --sccp --ipsccp --licm ,4.237400000000002,0
321,--gvn --simplifycfg --sccp --ipsccp --iv-users ,4.391700000000001,0
322,--gvn --simplifycfg --sccp --licm --iv-users ,4.609300000000002,0
323,--gvn --simplifycfg --ipsccp --licm --iv-users ,4.677200000000002,0
324,--gvn --sccp --ipsccp --licm --iv-users ,4.8171,0
325,--instcombine --inline --jump-threading --simplifycfg --sccp ,4.242600000000002,0
326,--instcombine --inline --jump-threading --simplifycfg --ipsccp ,4.278500000000002,0
327,--instcombine --inline --jump-threading --simplifycfg --licm ,4.586199999999999,0
328,--instcombine --inline --jump-threading --simplifycfg --iv-users ,4.9453000000000005,0
329,--instcombine --inline --jump-threading --sccp --ipsccp ,4.462000000000001,0
330,--instcombine --inline --jump-threading --sccp --licm ,4.7288,0
331,--instcombine --inline --jump-threading --sccp --iv-users ,5.132599999999997,0
332,--instcombine --inline --jump-threading --ipsccp --licm ,4.791900000000003,0
333,--instcombine --inline --jump-threading --ipsccp --iv-users ,5.129999999999999,0
334,--instcombine --inline --jump-threading --licm --iv-users ,5.432999999999999,0
335,--instcombine --inline --simplifycfg --sccp --ipsccp ,4.427900000000001,0
336,--instcombine --inline --simplifycfg --sccp --licm ,4.701700000000001,0
337,--instcombine --inline --simplifycfg --sccp --iv-users ,5.052300000000001,0
338,--instcombine --inline --simplifycfg --ipsccp --licm ,4.7341000000000015,0
