,config,time
0,../x264/x264 --rc-lookahead 20 --ref 1 ,5.797934327000007
1,../x264/x264 --rc-lookahead 20 --ref 5 ,7.697680950500001
2,../x264/x264 --rc-lookahead 20 --ref 9 ,10.002904117499995
3,../x264/x264 --rc-lookahead 40 --ref 1 ,5.978657602999959
4,../x264/x264 --rc-lookahead 40 --ref 5 ,7.896281249500021
5,../x264/x264 --rc-lookahead 40 --ref 9 ,10.203351259499982
6,../x264/x264 --no-weightb --rc-lookahead 20 --ref 1 ,5.779909440500006
7,../x264/x264 --no-weightb --rc-lookahead 20 --ref 5 ,7.704166751000031
8,../x264/x264 --no-weightb --rc-lookahead 20 --ref 9 ,10.190925944000014
9,../x264/x264 --no-weightb --rc-lookahead 40 --ref 1 ,5.990445637999983
10,../x264/x264 --no-weightb --rc-lookahead 40 --ref 5 ,8.019474786999979
11,../x264/x264 --no-weightb --rc-lookahead 40 --ref 9 ,10.28321641049996
12,../x264/x264 --no-mixed-refs --rc-lookahead 20 --ref 1 ,5.896883745000025
13,../x264/x264 --no-mixed-refs --rc-lookahead 20 --ref 5 ,6.91331952850004
14,../x264/x264 --no-mixed-refs --rc-lookahead 20 --ref 9 ,8.256448191000004
15,../x264/x264 --no-mixed-refs --rc-lookahead 40 --ref 1 ,6.043234665499995
16,../x264/x264 --no-mixed-refs --rc-lookahead 40 --ref 5 ,6.937250193000011
17,../x264/x264 --no-mixed-refs --rc-lookahead 40 --ref 9 ,8.433155101500006
18,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 1 ,5.843643216999965
19,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 5 ,6.752811379500031
20,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 9 ,8.227050855499954
21,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 1 ,5.999837279000019
22,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 5 ,6.925022109500048
23,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 9 ,8.446659538999995
24,../x264/x264 --no-mbtree --rc-lookahead 20 --ref 1 ,6.281090710499996
25,../x264/x264 --no-mbtree --rc-lookahead 20 --ref 5 ,8.611770558499984
26,../x264/x264 --no-mbtree --rc-lookahead 20 --ref 9 ,11.25277838750003
27,../x264/x264 --no-mbtree --rc-lookahead 40 --ref 1 ,6.256730162500048
28,../x264/x264 --no-mbtree --rc-lookahead 40 --ref 5 ,8.577881768999987
29,../x264/x264 --no-mbtree --rc-lookahead 40 --ref 9 ,11.313947346499958
