,config,time
0,../x264/x264 --rc-lookahead 20 --ref 1 ,5.808107633999995
1,../x264/x264 --rc-lookahead 20 --ref 5 ,7.804128089999992
2,../x264/x264 --rc-lookahead 20 --ref 9 ,10.224627744500026
3,../x264/x264 --rc-lookahead 40 --ref 1 ,6.033975150999993
4,../x264/x264 --rc-lookahead 40 --ref 5 ,8.018793470499986
5,../x264/x264 --rc-lookahead 40 --ref 9 ,10.379152882
6,../x264/x264 --no-weightb --rc-lookahead 20 --ref 1 ,5.796089982500007
7,../x264/x264 --no-weightb --rc-lookahead 20 --ref 5 ,7.819950667499995
8,../x264/x264 --no-weightb --rc-lookahead 20 --ref 9 ,10.19758742800002
9,../x264/x264 --no-weightb --rc-lookahead 40 --ref 1 ,6.00399090199997
10,../x264/x264 --no-weightb --rc-lookahead 40 --ref 5 ,7.972355082000007
11,../x264/x264 --no-weightb --rc-lookahead 40 --ref 9 ,10.36613063850001
12,../x264/x264 --no-mixed-refs --rc-lookahead 20 --ref 1 ,5.809090862000005
13,../x264/x264 --no-mixed-refs --rc-lookahead 20 --ref 5 ,6.7203129279999985
14,../x264/x264 --no-mixed-refs --rc-lookahead 20 --ref 9 ,8.243894232999992
15,../x264/x264 --no-mixed-refs --rc-lookahead 40 --ref 1 ,6.018020733000014
16,../x264/x264 --no-mixed-refs --rc-lookahead 40 --ref 5 ,6.919320502500057
17,../x264/x264 --no-mixed-refs --rc-lookahead 40 --ref 9 ,8.44234707000004
18,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 1 ,5.797732974999974
19,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 5 ,6.73121804099992
20,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 9 ,8.24519953600003
21,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 1 ,6.018579336000016
22,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 5 ,6.924531661500055
23,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 9 ,8.416671142500036
24,../x264/x264 --no-mbtree --rc-lookahead 20 --ref 1 ,6.244434252500014
25,../x264/x264 --no-mbtree --rc-lookahead 20 --ref 5 ,8.553246573000024
26,../x264/x264 --no-mbtree --rc-lookahead 20 --ref 9 ,11.2663675915
27,../x264/x264 --no-mbtree --rc-lookahead 40 --ref 1 ,6.245443192999915
28,../x264/x264 --no-mbtree --rc-lookahead 40 --ref 5 ,8.509197073999871
29,../x264/x264 --no-mbtree --rc-lookahead 40 --ref 9 ,11.26943528749996
30,../x264/x264 --no-mbtree --no-weightb --rc-lookahead 20 --ref 1 ,6.300346404000038
31,../x264/x264 --no-mbtree --no-weightb --rc-lookahead 20 --ref 5 ,8.589088025000024
32,../x264/x264 --no-mbtree --no-weightb --rc-lookahead 20 --ref 9 ,11.296496538999918
33,../x264/x264 --no-mbtree --no-weightb --rc-lookahead 40 --ref 1 ,6.303033468499962
34,../x264/x264 --no-mbtree --no-weightb --rc-lookahead 40 --ref 5 ,8.585753928499912
35,../x264/x264 --no-mbtree --no-weightb --rc-lookahead 40 --ref 9 ,11.322021462499947
36,../x264/x264 --no-mbtree --no-mixed-refs --rc-lookahead 20 --ref 1 ,6.233781728000054
37,../x264/x264 --no-mbtree --no-mixed-refs --rc-lookahead 20 --ref 5 ,7.250701674500078
38,../x264/x264 --no-mbtree --no-mixed-refs --rc-lookahead 20 --ref 9 ,8.896769601500068
39,../x264/x264 --no-mbtree --no-mixed-refs --rc-lookahead 40 --ref 1 ,6.255758958499996
40,../x264/x264 --no-mbtree --no-mixed-refs --rc-lookahead 40 --ref 5 ,7.251487489499937
41,../x264/x264 --no-mbtree --no-mixed-refs --rc-lookahead 40 --ref 9 ,8.91192269399994
42,../x264/x264 --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 1 ,6.287766433000115
43,../x264/x264 --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 5 ,7.264612447500099
44,../x264/x264 --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 9 ,8.91122860300004
45,../x264/x264 --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 1 ,6.281512402999965
46,../x264/x264 --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 5 ,7.268431876000022
47,../x264/x264 --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 9 ,8.893739072000017
48,../x264/x264 --no-fast-pskip --rc-lookahead 20 --ref 1 ,5.8759970389999125
49,../x264/x264 --no-fast-pskip --rc-lookahead 20 --ref 5 ,8.179975111500084
50,../x264/x264 --no-fast-pskip --rc-lookahead 20 --ref 9 ,10.882361926000044
51,../x264/x264 --no-fast-pskip --rc-lookahead 40 --ref 1 ,6.063171975000046
52,../x264/x264 --no-fast-pskip --rc-lookahead 40 --ref 5 ,8.35778418699988
53,../x264/x264 --no-fast-pskip --rc-lookahead 40 --ref 9 ,11.03243831199984
54,../x264/x264 --no-fast-pskip --no-weightb --rc-lookahead 20 --ref 1 ,5.859242923000011
55,../x264/x264 --no-fast-pskip --no-weightb --rc-lookahead 20 --ref 5 ,8.183832429500058
56,../x264/x264 --no-fast-pskip --no-weightb --rc-lookahead 20 --ref 9 ,10.867313638499922
57,../x264/x264 --no-fast-pskip --no-weightb --rc-lookahead 40 --ref 1 ,6.068173700999978
58,../x264/x264 --no-fast-pskip --no-weightb --rc-lookahead 40 --ref 5 ,8.352502438499982
59,../x264/x264 --no-fast-pskip --no-weightb --rc-lookahead 40 --ref 9 ,11.057519734000152
