,config,time
0,../x264/x264 --rc-lookahead 20 --ref 1 ,5.9755841704999995
1,../x264/x264 --rc-lookahead 20 --ref 5 ,7.941098982
2,../x264/x264 --rc-lookahead 20 --ref 9 ,10.302469675999987
3,../x264/x264 --rc-lookahead 40 --ref 1 ,6.168282250000004
4,../x264/x264 --rc-lookahead 40 --ref 5 ,8.122883526499976
5,../x264/x264 --rc-lookahead 40 --ref 9 ,10.46502472649999
6,../x264/x264 --no-weightb --rc-lookahead 20 --ref 1 ,5.963242220499978
7,../x264/x264 --no-weightb --rc-lookahead 20 --ref 5 ,7.9237351529999955
8,../x264/x264 --no-weightb --rc-lookahead 20 --ref 9 ,10.292158819500031
9,../x264/x264 --no-weightb --rc-lookahead 40 --ref 1 ,6.165792847500001
10,../x264/x264 --no-weightb --rc-lookahead 40 --ref 5 ,8.102692857000022
11,../x264/x264 --no-weightb --rc-lookahead 40 --ref 9 ,10.441065128499929
12,../x264/x264 --no-mixed-refs --rc-lookahead 20 --ref 1 ,5.966028569000002
13,../x264/x264 --no-mixed-refs --rc-lookahead 20 --ref 5 ,6.8558899545000145
14,../x264/x264 --no-mixed-refs --rc-lookahead 20 --ref 9 ,8.331257227500032
15,../x264/x264 --no-mixed-refs --rc-lookahead 40 --ref 1 ,6.182407505500009
16,../x264/x264 --no-mixed-refs --rc-lookahead 40 --ref 5 ,7.064735569999982
17,../x264/x264 --no-mixed-refs --rc-lookahead 40 --ref 9 ,8.510308320499973
18,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 1 ,5.953273039999999
19,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 5 ,6.834901235000018
20,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 9 ,8.29292390550006
21,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 1 ,6.155982999999992
22,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 5 ,7.039152334999983
23,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 9 ,8.475119807999988
24,../x264/x264 --no-mbtree --rc-lookahead 20 --ref 1 ,6.398342679999985
25,../x264/x264 --no-mbtree --rc-lookahead 20 --ref 5 ,8.645582889000025
26,../x264/x264 --no-mbtree --rc-lookahead 20 --ref 9 ,11.314061775500022
27,../x264/x264 --no-mbtree --rc-lookahead 40 --ref 1 ,6.398793581000064
28,../x264/x264 --no-mbtree --rc-lookahead 40 --ref 5 ,8.666927988999987
29,../x264/x264 --no-mbtree --rc-lookahead 40 --ref 9 ,11.30222893149994
30,../x264/x264 --no-mbtree --no-weightb --rc-lookahead 20 --ref 1 ,6.447265939500085
31,../x264/x264 --no-mbtree --no-weightb --rc-lookahead 20 --ref 5 ,8.716036630999952
32,../x264/x264 --no-mbtree --no-weightb --rc-lookahead 20 --ref 9 ,11.34977027299999
33,../x264/x264 --no-mbtree --no-weightb --rc-lookahead 40 --ref 1 ,6.448713077999855
34,../x264/x264 --no-mbtree --no-weightb --rc-lookahead 40 --ref 5 ,8.710082374500075
35,../x264/x264 --no-mbtree --no-weightb --rc-lookahead 40 --ref 9 ,11.350180158999933
36,../x264/x264 --no-mbtree --no-mixed-refs --rc-lookahead 20 --ref 1 ,6.407929791499896
37,../x264/x264 --no-mbtree --no-mixed-refs --rc-lookahead 20 --ref 5 ,7.3578121215000465
38,../x264/x264 --no-mbtree --no-mixed-refs --rc-lookahead 20 --ref 9 ,8.930116195499977
39,../x264/x264 --no-mbtree --no-mixed-refs --rc-lookahead 40 --ref 1 ,6.3923855324999295
40,../x264/x264 --no-mbtree --no-mixed-refs --rc-lookahead 40 --ref 5 ,7.3485438604999445
41,../x264/x264 --no-mbtree --no-mixed-refs --rc-lookahead 40 --ref 9 ,8.94129425050005
42,../x264/x264 --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 1 ,6.4542897205000145
43,../x264/x264 --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 5 ,7.363251531999936
44,../x264/x264 --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 9 ,8.95211523450007
45,../x264/x264 --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 1 ,6.449551653499952
46,../x264/x264 --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 5 ,7.390160157499963
47,../x264/x264 --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 9 ,8.957353796500115
48,../x264/x264 --no-fast-pskip --rc-lookahead 20 --ref 1 ,6.009522280499937
49,../x264/x264 --no-fast-pskip --rc-lookahead 20 --ref 5 ,8.276440337499935
50,../x264/x264 --no-fast-pskip --rc-lookahead 20 --ref 9 ,10.915367403499886
51,../x264/x264 --no-fast-pskip --rc-lookahead 40 --ref 1 ,6.220688949500072
52,../x264/x264 --no-fast-pskip --rc-lookahead 40 --ref 5 ,8.454057153000008
53,../x264/x264 --no-fast-pskip --rc-lookahead 40 --ref 9 ,11.114798711500043
54,../x264/x264 --no-fast-pskip --no-weightb --rc-lookahead 20 --ref 1 ,6.070804759499879
55,../x264/x264 --no-fast-pskip --no-weightb --rc-lookahead 20 --ref 5 ,8.275931818499998
56,../x264/x264 --no-fast-pskip --no-weightb --rc-lookahead 20 --ref 9 ,10.973793913500003
57,../x264/x264 --no-fast-pskip --no-weightb --rc-lookahead 40 --ref 1 ,6.202136950000181
58,../x264/x264 --no-fast-pskip --no-weightb --rc-lookahead 40 --ref 5 ,8.475176035000004
59,../x264/x264 --no-fast-pskip --no-weightb --rc-lookahead 40 --ref 9 ,11.115251808000039
60,../x264/x264 --no-fast-pskip --no-mixed-refs --rc-lookahead 20 --ref 1 ,6.036832766999851
61,../x264/x264 --no-fast-pskip --no-mixed-refs --rc-lookahead 20 --ref 5 ,7.120519335999916
62,../x264/x264 --no-fast-pskip --no-mixed-refs --rc-lookahead 20 --ref 9 ,8.849271302999796
63,../x264/x264 --no-fast-pskip --no-mixed-refs --rc-lookahead 40 --ref 1 ,6.208933589000026
64,../x264/x264 --no-fast-pskip --no-mixed-refs --rc-lookahead 40 --ref 5 ,7.306705840000177
65,../x264/x264 --no-fast-pskip --no-mixed-refs --rc-lookahead 40 --ref 9 ,9.045931984000163
66,../x264/x264 --no-fast-pskip --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 1 ,6.01127879149999
67,../x264/x264 --no-fast-pskip --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 5 ,7.108877269499999
68,../x264/x264 --no-fast-pskip --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 9 ,8.862950330000103
69,../x264/x264 --no-fast-pskip --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 1 ,6.204732097000033
70,../x264/x264 --no-fast-pskip --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 5 ,7.323984204499993
71,../x264/x264 --no-fast-pskip --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 9 ,9.010924906500122
72,../x264/x264 --no-fast-pskip --no-mbtree --rc-lookahead 20 --ref 1 ,6.42153137650007
73,../x264/x264 --no-fast-pskip --no-mbtree --rc-lookahead 20 --ref 5 ,8.908975165499896
74,../x264/x264 --no-fast-pskip --no-mbtree --rc-lookahead 20 --ref 9 ,11.813153387000057
75,../x264/x264 --no-fast-pskip --no-mbtree --rc-lookahead 40 --ref 1 ,6.43246477300022
76,../x264/x264 --no-fast-pskip --no-mbtree --rc-lookahead 40 --ref 5 ,8.916837825500124
77,../x264/x264 --no-fast-pskip --no-mbtree --rc-lookahead 40 --ref 9 ,11.80911193750012
78,../x264/x264 --no-fast-pskip --no-mbtree --no-weightb --rc-lookahead 20 --ref 1 ,6.477976325500094
79,../x264/x264 --no-fast-pskip --no-mbtree --no-weightb --rc-lookahead 20 --ref 5 ,8.997420927499888
80,../x264/x264 --no-fast-pskip --no-mbtree --no-weightb --rc-lookahead 20 --ref 9 ,11.889011739499892
81,../x264/x264 --no-fast-pskip --no-mbtree --no-weightb --rc-lookahead 40 --ref 1 ,6.471174161000135
82,../x264/x264 --no-fast-pskip --no-mbtree --no-weightb --rc-lookahead 40 --ref 5 ,8.982528567999907
83,../x264/x264 --no-fast-pskip --no-mbtree --no-weightb --rc-lookahead 40 --ref 9 ,11.868270694999865
84,../x264/x264 --no-fast-pskip --no-mbtree --no-mixed-refs --rc-lookahead 20 --ref 1 ,6.43692498449991
85,../x264/x264 --no-fast-pskip --no-mbtree --no-mixed-refs --rc-lookahead 20 --ref 5 ,7.577772163499958
86,../x264/x264 --no-fast-pskip --no-mbtree --no-mixed-refs --rc-lookahead 20 --ref 9 ,9.389649833500016
87,../x264/x264 --no-fast-pskip --no-mbtree --no-mixed-refs --rc-lookahead 40 --ref 1 ,6.427768349999951
88,../x264/x264 --no-fast-pskip --no-mbtree --no-mixed-refs --rc-lookahead 40 --ref 5 ,7.591653317000009
89,../x264/x264 --no-fast-pskip --no-mbtree --no-mixed-refs --rc-lookahead 40 --ref 9 ,9.403362003500206
90,../x264/x264 --no-fast-pskip --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 1 ,6.476628706500151
91,../x264/x264 --no-fast-pskip --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 5 ,7.620870813500005
92,../x264/x264 --no-fast-pskip --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 9 ,9.422674062499937
93,../x264/x264 --no-fast-pskip --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 1 ,6.459164537000106
94,../x264/x264 --no-fast-pskip --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 5 ,7.623180686000069
95,../x264/x264 --no-fast-pskip --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 9 ,9.433196283999678
96,../x264/x264 --no-deblock --rc-lookahead 20 --ref 1 ,5.973999788000128
97,../x264/x264 --no-deblock --rc-lookahead 20 --ref 5 ,7.958448900500116
98,../x264/x264 --no-deblock --rc-lookahead 20 --ref 9 ,10.341823213499765
