,config,time
0,../x264/x264 --rc-lookahead 20 --ref 1 ,5.945079885499993
1,../x264/x264 --rc-lookahead 20 --ref 5 ,7.900013722000011
2,../x264/x264 --rc-lookahead 20 --ref 9 ,10.218696570999995
3,../x264/x264 --rc-lookahead 40 --ref 1 ,6.134383411000016
4,../x264/x264 --rc-lookahead 40 --ref 5 ,8.06368669599999
5,../x264/x264 --rc-lookahead 40 --ref 9 ,10.428810517000016
6,../x264/x264 --no-weightb --rc-lookahead 20 --ref 1 ,5.92070827400002
7,../x264/x264 --no-weightb --rc-lookahead 20 --ref 5 ,7.891644865500012
8,../x264/x264 --no-weightb --rc-lookahead 20 --ref 9 ,10.215775317999999
9,../x264/x264 --no-weightb --rc-lookahead 40 --ref 1 ,6.124870596999983
10,../x264/x264 --no-weightb --rc-lookahead 40 --ref 5 ,8.069635739499972
11,../x264/x264 --no-weightb --rc-lookahead 40 --ref 9 ,10.415674686499983
12,../x264/x264 --no-mixed-refs --rc-lookahead 20 --ref 1 ,5.946409292499993
13,../x264/x264 --no-mixed-refs --rc-lookahead 20 --ref 5 ,6.808875487999956
14,../x264/x264 --no-mixed-refs --rc-lookahead 20 --ref 9 ,8.266251431499938
15,../x264/x264 --no-mixed-refs --rc-lookahead 40 --ref 1 ,6.148003749000054
16,../x264/x264 --no-mixed-refs --rc-lookahead 40 --ref 5 ,7.006595677000007
17,../x264/x264 --no-mixed-refs --rc-lookahead 40 --ref 9 ,8.458397643999945
18,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 1 ,5.942252068499954
19,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 5 ,6.784346622000044
20,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 9 ,8.265952079000044
21,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 1 ,6.121825154500016
22,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 5 ,6.967328084500025
23,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 9 ,8.459494106000022
24,../x264/x264 --no-mbtree --rc-lookahead 20 --ref 1 ,6.363252842500003
25,../x264/x264 --no-mbtree --rc-lookahead 20 --ref 5 ,8.577072382999972
26,../x264/x264 --no-mbtree --rc-lookahead 20 --ref 9 ,11.28821369550002
27,../x264/x264 --no-mbtree --rc-lookahead 40 --ref 1 ,6.366377051999962
