,config,time
0,../x264/x264 --rc-lookahead 20 --ref 1 ,5.855617864999999
1,../x264/x264 --rc-lookahead 20 --ref 5 ,7.778456300500011
2,../x264/x264 --rc-lookahead 20 --ref 9 ,10.119848931000007
3,../x264/x264 --rc-lookahead 40 --ref 1 ,6.063342381000012
4,../x264/x264 --rc-lookahead 40 --ref 5 ,7.98963532099998
5,../x264/x264 --rc-lookahead 40 --ref 9 ,10.267192823499983
6,../x264/x264 --no-weightb --rc-lookahead 20 --ref 1 ,5.878382665999993
7,../x264/x264 --no-weightb --rc-lookahead 20 --ref 5 ,7.795782326499989
8,../x264/x264 --no-weightb --rc-lookahead 20 --ref 9 ,10.215668156500016
9,../x264/x264 --no-weightb --rc-lookahead 40 --ref 1 ,6.064160352499954
10,../x264/x264 --no-weightb --rc-lookahead 40 --ref 5 ,7.950454439500049
11,../x264/x264 --no-weightb --rc-lookahead 40 --ref 9 ,10.264847149500042
12,../x264/x264 --no-mixed-refs --rc-lookahead 20 --ref 1 ,5.863435589500057
13,../x264/x264 --no-mixed-refs --rc-lookahead 20 --ref 5 ,6.71635908899998
14,../x264/x264 --no-mixed-refs --rc-lookahead 20 --ref 9 ,8.252534850000018
15,../x264/x264 --no-mixed-refs --rc-lookahead 40 --ref 1 ,6.099122836000049
16,../x264/x264 --no-mixed-refs --rc-lookahead 40 --ref 5 ,6.896985682000036
17,../x264/x264 --no-mixed-refs --rc-lookahead 40 --ref 9 ,8.455786957999976
18,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 1 ,5.826123012000039
19,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 5 ,6.720489101999931
20,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 9 ,8.252204616500023
21,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 1 ,6.005153338000014
22,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 5 ,6.879381625000008
23,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 9 ,8.30303587800006
24,../x264/x264 --no-mbtree --rc-lookahead 20 --ref 1 ,6.25585756549998
25,../x264/x264 --no-mbtree --rc-lookahead 20 --ref 5 ,8.475621235499943
26,../x264/x264 --no-mbtree --rc-lookahead 20 --ref 9 ,11.100870953000083
27,../x264/x264 --no-mbtree --rc-lookahead 40 --ref 1 ,6.2616895460000705
