,config,time
0,../x264/x264 --rc-lookahead 20 --ref 1 ,5.791949303500019
1,../x264/x264 --rc-lookahead 20 --ref 5 ,7.701980160000005
2,../x264/x264 --rc-lookahead 20 --ref 9 ,10.052676297000005
3,../x264/x264 --rc-lookahead 40 --ref 1 ,6.0339554354999905
4,../x264/x264 --rc-lookahead 40 --ref 5 ,7.941186051499983
5,../x264/x264 --rc-lookahead 40 --ref 9 ,10.236729631000003
6,../x264/x264 --no-weightb --rc-lookahead 20 --ref 1 ,5.820814272500002
7,../x264/x264 --no-weightb --rc-lookahead 20 --ref 5 ,7.7202553305000094
8,../x264/x264 --no-weightb --rc-lookahead 20 --ref 9 ,10.085055352999973
9,../x264/x264 --no-weightb --rc-lookahead 40 --ref 1 ,6.021582684500032
10,../x264/x264 --no-weightb --rc-lookahead 40 --ref 5 ,7.925234529000022
11,../x264/x264 --no-weightb --rc-lookahead 40 --ref 9 ,10.283491747000028
12,../x264/x264 --no-mixed-refs --rc-lookahead 20 --ref 1 ,5.823005781999996
13,../x264/x264 --no-mixed-refs --rc-lookahead 20 --ref 5 ,6.727553786500039
14,../x264/x264 --no-mixed-refs --rc-lookahead 20 --ref 9 ,8.15505421849997
15,../x264/x264 --no-mixed-refs --rc-lookahead 40 --ref 1 ,6.038152866500013
16,../x264/x264 --no-mixed-refs --rc-lookahead 40 --ref 5 ,6.896378148999986
17,../x264/x264 --no-mixed-refs --rc-lookahead 40 --ref 9 ,8.361942823500044
18,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 1 ,5.889500279999993
19,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 5 ,6.683071756499999
20,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 9 ,8.161089983500005
21,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 1 ,6.015717509500007
22,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 5 ,6.862142107500006
23,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 9 ,8.301700281000024
24,../x264/x264 --no-mbtree --rc-lookahead 20 --ref 1 ,6.275499071500008
25,../x264/x264 --no-mbtree --rc-lookahead 20 --ref 5 ,8.490331847500045
26,../x264/x264 --no-mbtree --rc-lookahead 20 --ref 9 ,11.126641229000029
27,../x264/x264 --no-mbtree --rc-lookahead 40 --ref 1 ,6.22917345399992
28,../x264/x264 --no-mbtree --rc-lookahead 40 --ref 5 ,8.452402417500139
29,../x264/x264 --no-mbtree --rc-lookahead 40 --ref 9 ,11.231175682000071
30,../x264/x264 --no-mbtree --no-weightb --rc-lookahead 20 --ref 1 ,6.282515772500119
31,../x264/x264 --no-mbtree --no-weightb --rc-lookahead 20 --ref 5 ,8.518213384500086
32,../x264/x264 --no-mbtree --no-weightb --rc-lookahead 20 --ref 9 ,11.277334215999986
33,../x264/x264 --no-mbtree --no-weightb --rc-lookahead 40 --ref 1 ,6.310204693999935
34,../x264/x264 --no-mbtree --no-weightb --rc-lookahead 40 --ref 5 ,8.597102570499942
35,../x264/x264 --no-mbtree --no-weightb --rc-lookahead 40 --ref 9 ,11.274517168000102
36,../x264/x264 --no-mbtree --no-mixed-refs --rc-lookahead 20 --ref 1 ,6.241779511000004
37,../x264/x264 --no-mbtree --no-mixed-refs --rc-lookahead 20 --ref 5 ,7.195417287499936
38,../x264/x264 --no-mbtree --no-mixed-refs --rc-lookahead 20 --ref 9 ,8.769008726500033
39,../x264/x264 --no-mbtree --no-mixed-refs --rc-lookahead 40 --ref 1 ,6.28558841749998
40,../x264/x264 --no-mbtree --no-mixed-refs --rc-lookahead 40 --ref 5 ,7.191338580500087
41,../x264/x264 --no-mbtree --no-mixed-refs --rc-lookahead 40 --ref 9 ,8.762734318499952
42,../x264/x264 --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 1 ,6.279234240499932
43,../x264/x264 --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 5 ,7.2049775420000515
44,../x264/x264 --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 9 ,8.764572281000028
45,../x264/x264 --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 1 ,6.441968971499932
46,../x264/x264 --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 5 ,7.216669869999919
47,../x264/x264 --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 9 ,8.780639062500086
48,../x264/x264 --no-fast-pskip --rc-lookahead 20 --ref 1 ,5.85975111350001
49,../x264/x264 --no-fast-pskip --rc-lookahead 20 --ref 5 ,8.046904407500051
50,../x264/x264 --no-fast-pskip --rc-lookahead 20 --ref 9 ,10.683290657000043
51,../x264/x264 --no-fast-pskip --rc-lookahead 40 --ref 1 ,6.077714025499972
52,../x264/x264 --no-fast-pskip --rc-lookahead 40 --ref 5 ,8.24099278150004
53,../x264/x264 --no-fast-pskip --rc-lookahead 40 --ref 9 ,10.87831501900007
54,../x264/x264 --no-fast-pskip --no-weightb --rc-lookahead 20 --ref 1 ,5.911728140499918
55,../x264/x264 --no-fast-pskip --no-weightb --rc-lookahead 20 --ref 5 ,8.10330083800011
56,../x264/x264 --no-fast-pskip --no-weightb --rc-lookahead 20 --ref 9 ,10.787322804500036
57,../x264/x264 --no-fast-pskip --no-weightb --rc-lookahead 40 --ref 1 ,6.086091053000132
58,../x264/x264 --no-fast-pskip --no-weightb --rc-lookahead 40 --ref 5 ,8.305277609499853
59,../x264/x264 --no-fast-pskip --no-weightb --rc-lookahead 40 --ref 9 ,11.046127661000128
60,../x264/x264 --no-fast-pskip --no-mixed-refs --rc-lookahead 20 --ref 1 ,5.878676377999909
61,../x264/x264 --no-fast-pskip --no-mixed-refs --rc-lookahead 20 --ref 5 ,6.996451633500101
62,../x264/x264 --no-fast-pskip --no-mixed-refs --rc-lookahead 20 --ref 9 ,8.692991935500231
63,../x264/x264 --no-fast-pskip --no-mixed-refs --rc-lookahead 40 --ref 1 ,6.094952856499958
64,../x264/x264 --no-fast-pskip --no-mixed-refs --rc-lookahead 40 --ref 5 ,7.161546626500012
65,../x264/x264 --no-fast-pskip --no-mixed-refs --rc-lookahead 40 --ref 9 ,8.846994071999916
66,../x264/x264 --no-fast-pskip --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 1 ,5.883549257999903
67,../x264/x264 --no-fast-pskip --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 5 ,6.9657540135001454
68,../x264/x264 --no-fast-pskip --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 9 ,8.767329051499928
69,../x264/x264 --no-fast-pskip --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 1 ,6.062877402500135
70,../x264/x264 --no-fast-pskip --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 5 ,7.1372654814999805
71,../x264/x264 --no-fast-pskip --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 9 ,8.850393102000226
72,../x264/x264 --no-fast-pskip --no-mbtree --rc-lookahead 20 --ref 1 ,6.269114036000019
73,../x264/x264 --no-fast-pskip --no-mbtree --rc-lookahead 20 --ref 5 ,8.720162059999893
74,../x264/x264 --no-fast-pskip --no-mbtree --rc-lookahead 20 --ref 9 ,11.597623098999975
75,../x264/x264 --no-fast-pskip --no-mbtree --rc-lookahead 40 --ref 1 ,6.266814250500147
76,../x264/x264 --no-fast-pskip --no-mbtree --rc-lookahead 40 --ref 5 ,8.737829319499951
77,../x264/x264 --no-fast-pskip --no-mbtree --rc-lookahead 40 --ref 9 ,11.577793863000124
78,../x264/x264 --no-fast-pskip --no-mbtree --no-weightb --rc-lookahead 20 --ref 1 ,6.3338665290000336
79,../x264/x264 --no-fast-pskip --no-mbtree --no-weightb --rc-lookahead 20 --ref 5 ,8.816591089500207
80,../x264/x264 --no-fast-pskip --no-mbtree --no-weightb --rc-lookahead 20 --ref 9 ,11.660170896499949
