,config,time
0,../x264/x264 --rc-lookahead 20 --ref 1 ,5.828175149000003
1,../x264/x264 --rc-lookahead 20 --ref 5 ,7.835423724999998
2,../x264/x264 --rc-lookahead 20 --ref 9 ,10.132233399499995
3,../x264/x264 --rc-lookahead 40 --ref 1 ,6.041808573499992
4,../x264/x264 --rc-lookahead 40 --ref 5 ,7.9571224710000195
5,../x264/x264 --rc-lookahead 40 --ref 9 ,10.308440059499986
6,../x264/x264 --no-weightb --rc-lookahead 20 --ref 1 ,5.831868663499989
7,../x264/x264 --no-weightb --rc-lookahead 20 --ref 5 ,7.8028410135
8,../x264/x264 --no-weightb --rc-lookahead 20 --ref 9 ,10.153085472999976
9,../x264/x264 --no-weightb --rc-lookahead 40 --ref 1 ,6.031863878000024
10,../x264/x264 --no-weightb --rc-lookahead 40 --ref 5 ,8.01924299250004
11,../x264/x264 --no-weightb --rc-lookahead 40 --ref 9 ,10.362991634499963
12,../x264/x264 --no-mixed-refs --rc-lookahead 20 --ref 1 ,5.828014948000032
13,../x264/x264 --no-mixed-refs --rc-lookahead 20 --ref 5 ,6.715070690499942
14,../x264/x264 --no-mixed-refs --rc-lookahead 20 --ref 9 ,8.190117433000012
15,../x264/x264 --no-mixed-refs --rc-lookahead 40 --ref 1 ,6.039726200000018
16,../x264/x264 --no-mixed-refs --rc-lookahead 40 --ref 5 ,6.980412485499983
17,../x264/x264 --no-mixed-refs --rc-lookahead 40 --ref 9 ,8.334604534500045
18,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 1 ,5.902195002000042
19,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 5 ,6.696634131499934
20,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 9 ,8.140926004499988
21,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 1 ,6.132563669499973
22,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 5 ,6.916797862999999
23,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 9 ,8.316720889500004
24,../x264/x264 --no-mbtree --rc-lookahead 20 --ref 1 ,6.319089980499939
25,../x264/x264 --no-mbtree --rc-lookahead 20 --ref 5 ,8.492005701500034
26,../x264/x264 --no-mbtree --rc-lookahead 20 --ref 9 ,11.201248579500032
27,../x264/x264 --no-mbtree --rc-lookahead 40 --ref 1 ,6.284653637500014
28,../x264/x264 --no-mbtree --rc-lookahead 40 --ref 5 ,8.463892637500066
29,../x264/x264 --no-mbtree --rc-lookahead 40 --ref 9 ,11.1319757535
30,../x264/x264 --no-mbtree --no-weightb --rc-lookahead 20 --ref 1 ,6.324222780500008
31,../x264/x264 --no-mbtree --no-weightb --rc-lookahead 20 --ref 5 ,8.622835997999914
32,../x264/x264 --no-mbtree --no-weightb --rc-lookahead 20 --ref 9 ,11.172450122999976
33,../x264/x264 --no-mbtree --no-weightb --rc-lookahead 40 --ref 1 ,6.300070397999889
34,../x264/x264 --no-mbtree --no-weightb --rc-lookahead 40 --ref 5 ,8.579156759000057
35,../x264/x264 --no-mbtree --no-weightb --rc-lookahead 40 --ref 9 ,11.177525219500012
36,../x264/x264 --no-mbtree --no-mixed-refs --rc-lookahead 20 --ref 1 ,6.2867911609999965
37,../x264/x264 --no-mbtree --no-mixed-refs --rc-lookahead 20 --ref 5 ,7.1912796459998845
38,../x264/x264 --no-mbtree --no-mixed-refs --rc-lookahead 20 --ref 9 ,8.808512725500009
39,../x264/x264 --no-mbtree --no-mixed-refs --rc-lookahead 40 --ref 1 ,6.264388355999927
40,../x264/x264 --no-mbtree --no-mixed-refs --rc-lookahead 40 --ref 5 ,7.338244736499973
41,../x264/x264 --no-mbtree --no-mixed-refs --rc-lookahead 40 --ref 9 ,8.808451214999991
42,../x264/x264 --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 1 ,6.298150590999967
43,../x264/x264 --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 5 ,7.2517044754999915
44,../x264/x264 --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 9 ,8.813542353999992
45,../x264/x264 --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 1 ,6.313976313000126
46,../x264/x264 --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 5 ,7.351837130499916
47,../x264/x264 --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 9 ,8.788018537000085
48,../x264/x264 --no-fast-pskip --rc-lookahead 20 --ref 1 ,5.883265777500014
