,config,time
0,../x264/x264 --rc-lookahead 20 --ref 1 ,5.859246968999997
1,../x264/x264 --rc-lookahead 20 --ref 5 ,7.798937269499987
2,../x264/x264 --rc-lookahead 20 --ref 9 ,10.120823666500002
3,../x264/x264 --rc-lookahead 40 --ref 1 ,6.061500514500011
4,../x264/x264 --rc-lookahead 40 --ref 5 ,7.983503844999973
5,../x264/x264 --rc-lookahead 40 --ref 9 ,10.346609072999996
6,../x264/x264 --no-weightb --rc-lookahead 20 --ref 1 ,5.851816338499987
7,../x264/x264 --no-weightb --rc-lookahead 20 --ref 5 ,7.827263950500026
8,../x264/x264 --no-weightb --rc-lookahead 20 --ref 9 ,10.128736714500008
9,../x264/x264 --no-weightb --rc-lookahead 40 --ref 1 ,6.0292716149999706
10,../x264/x264 --no-weightb --rc-lookahead 40 --ref 5 ,7.985380265999993
11,../x264/x264 --no-weightb --rc-lookahead 40 --ref 9 ,10.289178522999975
12,../x264/x264 --no-mixed-refs --rc-lookahead 20 --ref 1 ,5.881789785500018
13,../x264/x264 --no-mixed-refs --rc-lookahead 20 --ref 5 ,6.733628462500008
14,../x264/x264 --no-mixed-refs --rc-lookahead 20 --ref 9 ,8.172696151000025
15,../x264/x264 --no-mixed-refs --rc-lookahead 40 --ref 1 ,6.075318072500011
16,../x264/x264 --no-mixed-refs --rc-lookahead 40 --ref 5 ,6.9089215034999825
17,../x264/x264 --no-mixed-refs --rc-lookahead 40 --ref 9 ,8.382920598499993
18,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 1 ,5.856987747000005
19,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 5 ,6.698644723500024
20,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 9 ,8.15302247400001
21,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 1 ,6.103207079499953
22,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 5 ,6.874167545000034
23,../x264/x264 --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 9 ,8.316266146500027
24,../x264/x264 --no-mbtree --rc-lookahead 20 --ref 1 ,6.289854633999994
25,../x264/x264 --no-mbtree --rc-lookahead 20 --ref 5 ,8.546716039499984
26,../x264/x264 --no-mbtree --rc-lookahead 20 --ref 9 ,11.22654360550007
27,../x264/x264 --no-mbtree --rc-lookahead 40 --ref 1 ,6.3586045749999585
28,../x264/x264 --no-mbtree --rc-lookahead 40 --ref 5 ,8.522498693999978
29,../x264/x264 --no-mbtree --rc-lookahead 40 --ref 9 ,11.130683977999979
30,../x264/x264 --no-mbtree --no-weightb --rc-lookahead 20 --ref 1 ,6.329841593999959
31,../x264/x264 --no-mbtree --no-weightb --rc-lookahead 20 --ref 5 ,8.624256165500015
32,../x264/x264 --no-mbtree --no-weightb --rc-lookahead 20 --ref 9 ,11.232184922500096
33,../x264/x264 --no-mbtree --no-weightb --rc-lookahead 40 --ref 1 ,6.308339062499954
34,../x264/x264 --no-mbtree --no-weightb --rc-lookahead 40 --ref 5 ,8.578254876500068
35,../x264/x264 --no-mbtree --no-weightb --rc-lookahead 40 --ref 9 ,11.210367714999961
36,../x264/x264 --no-mbtree --no-mixed-refs --rc-lookahead 20 --ref 1 ,6.286205816000006
37,../x264/x264 --no-mbtree --no-mixed-refs --rc-lookahead 20 --ref 5 ,7.2313159455000005
38,../x264/x264 --no-mbtree --no-mixed-refs --rc-lookahead 20 --ref 9 ,8.783993518999978
39,../x264/x264 --no-mbtree --no-mixed-refs --rc-lookahead 40 --ref 1 ,6.28552885199997
40,../x264/x264 --no-mbtree --no-mixed-refs --rc-lookahead 40 --ref 5 ,7.214078416500001
41,../x264/x264 --no-mbtree --no-mixed-refs --rc-lookahead 40 --ref 9 ,8.806731991499987
42,../x264/x264 --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 1 ,6.33507430450004
43,../x264/x264 --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 5 ,7.305144119999909
44,../x264/x264 --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 20 --ref 9 ,8.795014674999948
45,../x264/x264 --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 1 ,6.408672830499995
46,../x264/x264 --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 5 ,7.281737637000106
47,../x264/x264 --no-mbtree --no-mixed-refs --no-weightb --rc-lookahead 40 --ref 9 ,8.785901999999965
48,../x264/x264 --no-fast-pskip --rc-lookahead 20 --ref 1 ,5.900030259999994
49,../x264/x264 --no-fast-pskip --rc-lookahead 20 --ref 5 ,8.110198359499918
50,../x264/x264 --no-fast-pskip --rc-lookahead 20 --ref 9 ,10.739658142999929
