,commit,time,command,running_time
0,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 1,742.92
1,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 2,423.04
2,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 3,370.27
3,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 4,341.65
4,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 1,737.55
5,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 2,427.43
6,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 3,373.9
7,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 4,339.4
8,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 1,737.83
9,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 2,422.05
10,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 3,380.71
11,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 4,345.3
12,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 1,736.42
13,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 2,414.83
14,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 3,379.83
15,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 4,343.76
16,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 1,736.3
17,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 2,420.83
18,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 3,377.03
19,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 4,341.43
20,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 1,841.23
21,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 2,467.4
22,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 3,407.25
23,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 4,380.02
24,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 21 -N -12 -p 1,841.65
25,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 21 -N -12 -p 2,465.85
26,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 21 -N -12 -p 3,406.9
27,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 21 -N -12 -p 4,380.28
28,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 21 -N -4 -p 1,838.28
29,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 21 -N -4 -p 2,468.19
30,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 21 -N -4 -p 3,417.9
31,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 21 -N -4 -p 4,379.21
32,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 21 -N 4 -p 1,840.91
33,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 21 -N 4 -p 2,467.59
34,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 21 -N 4 -p 3,397.96
35,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 21 -N 4 -p 4,375.9
36,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 21 -N 12 -p 1,842.52
37,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 21 -N 12 -p 2,460.96
38,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 21 -N 12 -p 3,403.17
39,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 21 -N 12 -p 4,377.86
40,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 41 -N -20 -p 1,840.02
41,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 41 -N -20 -p 2,473.77
42,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 41 -N -20 -p 3,395.43
43,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 41 -N -20 -p 4,375.07
44,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 41 -N -12 -p 1,844.86
45,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 41 -N -12 -p 2,471.73
46,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 41 -N -12 -p 3,414.29
47,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 41 -N -12 -p 4,372.9
48,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 41 -N -4 -p 1,842.34
49,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 41 -N -4 -p 2,465.5
50,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 41 -N -4 -p 3,390.39
51,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 41 -N -4 -p 4,370.01
52,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 41 -N 4 -p 1,834.64
53,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 41 -N 4 -p 2,462.85
54,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 41 -N 4 -p 3,410.68
55,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 41 -N 4 -p 4,372.96
56,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 41 -N 12 -p 1,833.48
57,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 41 -N 12 -p 2,468.41
58,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 41 -N 12 -p 3,395.87
59,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 41 -N 12 -p 4,370.51
60,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 61 -N -20 -p 1,835.92
61,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 61 -N -20 -p 2,456.5
62,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 61 -N -20 -p 3,411.42
63,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 61 -N -20 -p 4,367.13
64,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 61 -N -12 -p 1,833.49
65,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 61 -N -12 -p 2,476.12
66,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 61 -N -12 -p 3,390.32
67,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 61 -N -12 -p 4,371.68
68,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 61 -N -4 -p 1,836.46
69,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 61 -N -4 -p 2,466.43
70,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 61 -N -4 -p 3,391.13
71,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 61 -N -4 -p 4,372.83
72,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 61 -N 4 -p 1,834.28
73,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 61 -N 4 -p 2,466.29
74,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 61 -N 4 -p 3,397.19
75,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 61 -N 4 -p 4,373.79
76,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 61 -N 12 -p 1,834.15
77,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 61 -N 12 -p 2,465.54
78,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 61 -N 12 -p 3,404.55
79,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 61 -N 12 -p 4,373.41
80,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 81 -N -20 -p 1,863.96
81,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 81 -N -20 -p 2,465.83
82,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 81 -N -20 -p 3,392.59
83,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 81 -N -20 -p 4,368.54
84,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 81 -N -12 -p 1,835.43
85,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 81 -N -12 -p 2,461.89
86,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 81 -N -12 -p 3,393.76
87,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 81 -N -12 -p 4,368.08
88,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 81 -N -4 -p 1,830.69
89,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 81 -N -4 -p 2,466.06
90,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 81 -N -4 -p 3,398.51
91,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 81 -N -4 -p 4,368.99
92,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 81 -N 4 -p 1,832.69
93,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 81 -N 4 -p 2,459.92
94,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 81 -N 4 -p 3,404.33
95,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 81 -N 4 -p 4,370.08
96,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 81 -N 12 -p 1,831.46
97,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 81 -N 12 -p 2,460.21
98,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 81 -N 12 -p 3,394.91
99,58d3110407e86a8502cac5bcef754614d536dfe8,0,sudo lrzip -z -L 8 -w 81 -N 12 -p 4,371.01
