,commit,time,command,running_time
0,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 1,702.65
1,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 2,399.57
2,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 3,354.84
3,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 4,334.66
4,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 1,687.41
5,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 2,401.52
6,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 3,386.3
7,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 4,329.98
8,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 1,715.27
9,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 2,395.56
10,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 3,360.02
11,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 4,322.58
12,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 1,689.48
13,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 2,390.93
14,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 3,358.57
15,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 4,320.13
16,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 1,688.73
17,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 2,396.98
18,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 3,349.71
19,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 4,322.62
20,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 1,797.37
21,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 2,438.01
22,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 3,379.86
23,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 4,349.87
24,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 21 -N -12 -p 1,804.7
25,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 21 -N -12 -p 2,443.0
26,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 21 -N -12 -p 3,371.13
27,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 21 -N -12 -p 4,354.23
28,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 21 -N -4 -p 1,796.01
29,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 21 -N -4 -p 2,449.05
30,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 21 -N -4 -p 3,374.2
31,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 21 -N -4 -p 4,349.71
32,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 21 -N 4 -p 1,794.55
33,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 21 -N 4 -p 2,439.33
34,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 21 -N 4 -p 3,375.44
35,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 21 -N 4 -p 4,350.06
36,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 21 -N 12 -p 1,795.08
37,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 21 -N 12 -p 2,444.69
38,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 21 -N 12 -p 3,377.09
39,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 21 -N 12 -p 4,354.15
40,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 41 -N -20 -p 1,794.29
41,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 41 -N -20 -p 2,445.86
42,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 41 -N -20 -p 3,371.68
43,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 41 -N -20 -p 4,351.19
44,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 41 -N -12 -p 1,793.61
45,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 41 -N -12 -p 2,443.72
46,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 41 -N -12 -p 3,377.94
47,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 41 -N -12 -p 4,353.13
48,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 41 -N -4 -p 1,803.56
49,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 41 -N -4 -p 2,457.79
50,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 41 -N -4 -p 3,370.98
51,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 41 -N -4 -p 4,353.62
52,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 41 -N 4 -p 1,794.7
53,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 41 -N 4 -p 2,443.92
54,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 41 -N 4 -p 3,376.02
55,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 41 -N 4 -p 4,349.34
56,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 41 -N 12 -p 1,798.03
57,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 41 -N 12 -p 2,450.41
58,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 41 -N 12 -p 3,381.23
59,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 41 -N 12 -p 4,349.86
60,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 61 -N -20 -p 1,798.71
61,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 61 -N -20 -p 2,444.03
62,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 61 -N -20 -p 3,368.65
63,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 61 -N -20 -p 4,351.42
64,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 61 -N -12 -p 1,803.83
65,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 61 -N -12 -p 2,441.91
66,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 61 -N -12 -p 3,368.7
67,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 61 -N -12 -p 4,356.89
68,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 61 -N -4 -p 1,797.83
69,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 61 -N -4 -p 2,451.46
70,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 61 -N -4 -p 3,378.76
71,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 61 -N -4 -p 4,352.38
72,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 61 -N 4 -p 1,800.51
73,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 61 -N 4 -p 2,444.79
74,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 61 -N 4 -p 3,371.03
75,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 61 -N 4 -p 4,354.68
76,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 61 -N 12 -p 1,796.79
77,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 61 -N 12 -p 2,439.61
78,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 61 -N 12 -p 3,373.61
79,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 61 -N 12 -p 4,357.19
80,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 81 -N -20 -p 1,796.91
81,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 81 -N -20 -p 2,438.71
82,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 81 -N -20 -p 3,382.4
83,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 81 -N -20 -p 4,351.96
84,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 81 -N -12 -p 1,798.76
85,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 81 -N -12 -p 2,442.85
86,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 81 -N -12 -p 3,373.59
87,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 81 -N -12 -p 4,354.52
88,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 81 -N -4 -p 1,804.34
89,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 81 -N -4 -p 2,452.41
90,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 81 -N -4 -p 3,375.05
91,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 81 -N -4 -p 4,353.19
92,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 81 -N 4 -p 1,803.65
93,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 81 -N 4 -p 2,444.1
94,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 81 -N 4 -p 3,381.27
95,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 81 -N 4 -p 4,356.95
96,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 81 -N 12 -p 1,798.07
97,f27facbb16a3c8838c9721ffc3cfc5eebdaf32c5,0,sudo lrzip -z -L 8 -w 81 -N 12 -p 2,444.25
