,commit,time,command,running_time
0,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 1,723.64
1,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 2,410.94
2,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 3,360.72
3,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 4,350.91
4,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 1,715.49
5,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 2,411.58
6,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 3,360.91
7,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 4,324.55
8,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 1,714.69
9,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 2,403.02
10,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 3,361.93
11,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 4,338.01
12,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 1,716.39
13,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 2,403.32
14,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 3,360.77
15,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 4,348.2
16,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 1,716.17
17,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 2,411.3
18,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 3,367.7
19,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 4,335.88
20,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 1,827.35
21,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 2,464.84
22,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 3,395.46
23,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 4,370.75
24,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 21 -N -12 -p 1,826.11
25,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 21 -N -12 -p 2,463.03
26,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 21 -N -12 -p 3,397.12
27,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 21 -N -12 -p 4,363.16
28,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 21 -N -4 -p 1,829.22
29,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 21 -N -4 -p 2,454.16
30,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 21 -N -4 -p 3,392.97
31,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 21 -N -4 -p 4,360.78
32,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 21 -N 4 -p 1,823.05
33,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 21 -N 4 -p 2,459.6
34,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 21 -N 4 -p 3,401.19
35,d877d114688aeeee6fa79e54ea0f94966f967669,0,sudo lrzip -z -L 8 -w 21 -N 4 -p 4,366.76
