,commit,time,command,running_time
0,dd58a58692683ff7db568d3a15acd559bdad4934,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 1,708.07
1,dd58a58692683ff7db568d3a15acd559bdad4934,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 2,396.65
2,dd58a58692683ff7db568d3a15acd559bdad4934,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 3,358.9
3,dd58a58692683ff7db568d3a15acd559bdad4934,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 4,324.71
4,dd58a58692683ff7db568d3a15acd559bdad4934,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 1,703.55
5,dd58a58692683ff7db568d3a15acd559bdad4934,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 2,407.53
6,dd58a58692683ff7db568d3a15acd559bdad4934,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 3,358.01
7,dd58a58692683ff7db568d3a15acd559bdad4934,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 4,325.07
8,dd58a58692683ff7db568d3a15acd559bdad4934,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 1,716.78
9,dd58a58692683ff7db568d3a15acd559bdad4934,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 2,421.68
10,dd58a58692683ff7db568d3a15acd559bdad4934,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 3,363.72
11,dd58a58692683ff7db568d3a15acd559bdad4934,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 4,333.14
12,dd58a58692683ff7db568d3a15acd559bdad4934,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 1,704.74
13,dd58a58692683ff7db568d3a15acd559bdad4934,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 2,399.88
14,dd58a58692683ff7db568d3a15acd559bdad4934,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 3,374.44
15,dd58a58692683ff7db568d3a15acd559bdad4934,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 4,335.94
16,dd58a58692683ff7db568d3a15acd559bdad4934,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 1,704.42
17,dd58a58692683ff7db568d3a15acd559bdad4934,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 2,409.15
