,commit,time,command,running_time
0,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 1,697.15
1,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 2,394.16
2,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 3,366.56
3,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 4,327.66
4,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 1,691.82
5,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 2,393.84
6,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 3,394.82
7,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 4,338.07
8,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 1,692.05
9,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 2,391.56
10,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 3,379.06
11,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 4,327.41
12,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 1,690.34
13,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 2,386.91
14,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 3,360.94
15,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 4,335.63
16,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 1,693.49
17,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 2,397.2
18,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 3,375.79
19,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 4,345.74
20,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 1,801.56
21,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 2,450.83
22,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 3,383.64
23,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 4,363.81
24,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 21 -N -12 -p 1,798.84
25,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 21 -N -12 -p 2,453.4
26,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 21 -N -12 -p 3,384.86
27,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 21 -N -12 -p 4,359.97
28,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 21 -N -4 -p 1,798.4
29,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 21 -N -4 -p 2,453.1
30,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 21 -N -4 -p 3,397.34
31,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 21 -N -4 -p 4,352.12
32,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 21 -N 4 -p 1,798.88
33,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 21 -N 4 -p 2,450.06
34,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 21 -N 4 -p 3,383.2
35,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 21 -N 4 -p 4,353.99
36,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 21 -N 12 -p 1,799.58
37,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 21 -N 12 -p 2,451.7
38,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 21 -N 12 -p 3,384.86
39,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 21 -N 12 -p 4,355.56
40,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 41 -N -20 -p 1,807.41
41,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 41 -N -20 -p 2,449.7
42,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 41 -N -20 -p 3,388.14
43,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 41 -N -20 -p 4,356.97
44,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 41 -N -12 -p 1,804.23
45,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 41 -N -12 -p 2,439.15
46,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 41 -N -12 -p 3,391.06
47,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 41 -N -12 -p 4,354.91
48,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 41 -N -4 -p 1,799.26
49,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 41 -N -4 -p 2,457.6
50,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 41 -N -4 -p 3,394.51
51,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 41 -N -4 -p 4,352.33
52,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 41 -N 4 -p 1,803.22
53,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 41 -N 4 -p 2,450.59
54,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 41 -N 4 -p 3,376.18
55,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 41 -N 4 -p 4,357.39
56,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 41 -N 12 -p 1,802.13
57,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 41 -N 12 -p 2,440.83
58,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 41 -N 12 -p 3,384.36
59,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 41 -N 12 -p 4,360.45
60,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 61 -N -20 -p 1,802.94
61,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 61 -N -20 -p 2,438.99
62,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 61 -N -20 -p 3,383.76
63,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 61 -N -20 -p 4,354.72
64,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 61 -N -12 -p 1,802.41
65,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 61 -N -12 -p 2,453.57
66,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 61 -N -12 -p 3,381.93
67,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 61 -N -12 -p 4,357.2
68,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 61 -N -4 -p 1,803.19
69,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 61 -N -4 -p 2,447.31
70,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 61 -N -4 -p 3,397.02
71,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 61 -N -4 -p 4,352.22
72,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 61 -N 4 -p 1,800.34
73,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 61 -N 4 -p 2,440.2
74,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 61 -N 4 -p 3,378.37
75,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 61 -N 4 -p 4,357.63
76,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 61 -N 12 -p 1,803.67
77,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 61 -N 12 -p 2,448.07
78,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 61 -N 12 -p 3,399.4
79,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 61 -N 12 -p 4,352.78
80,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 81 -N -20 -p 1,800.94
81,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 81 -N -20 -p 2,452.73
82,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 81 -N -20 -p 3,393.75
83,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 81 -N -20 -p 4,354.63
84,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 81 -N -12 -p 1,802.79
85,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 81 -N -12 -p 2,448.85
86,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 81 -N -12 -p 3,380.49
87,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 81 -N -12 -p 4,358.45
88,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 81 -N -4 -p 1,801.76
89,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 81 -N -4 -p 2,450.55
90,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 81 -N -4 -p 3,383.55
91,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 81 -N -4 -p 4,363.17
92,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 81 -N 4 -p 1,803.76
93,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 81 -N 4 -p 2,452.76
94,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 81 -N 4 -p 3,390.67
95,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 81 -N 4 -p 4,361.07
96,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 81 -N 12 -p 1,801.46
97,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 81 -N 12 -p 2,456.31
98,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 81 -N 12 -p 3,381.52
99,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 8 -w 81 -N 12 -p 4,358.13
100,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 1 -N -20 -p 1,699.67
101,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 1 -N -20 -p 2,393.23
102,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 1 -N -20 -p 3,367.26
103,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 1 -N -20 -p 4,325.5
104,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 1 -N -12 -p 1,693.67
105,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 1 -N -12 -p 2,393.58
106,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 1 -N -12 -p 3,364.43
107,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 1 -N -12 -p 4,327.99
108,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 1 -N -4 -p 1,697.0
109,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 1 -N -4 -p 2,397.16
110,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 1 -N -4 -p 3,361.13
111,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 1 -N -4 -p 4,327.98
112,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 1 -N 4 -p 1,696.03
113,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 1 -N 4 -p 2,397.51
114,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 1 -N 4 -p 3,355.11
115,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 1 -N 4 -p 4,330.87
116,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 1 -N 12 -p 1,695.54
117,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 1 -N 12 -p 2,418.1
118,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 1 -N 12 -p 3,353.14
119,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 1 -N 12 -p 4,327.39
120,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 21 -N -20 -p 1,802.15
121,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 21 -N -20 -p 2,447.91
122,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 21 -N -20 -p 3,394.79
123,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 21 -N -20 -p 4,360.19
124,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 21 -N -12 -p 1,806.2
125,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 21 -N -12 -p 2,452.97
126,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 21 -N -12 -p 3,386.41
127,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 21 -N -12 -p 4,354.53
128,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 21 -N -4 -p 1,802.41
129,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 21 -N -4 -p 2,449.57
130,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 21 -N -4 -p 3,390.17
131,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 21 -N -4 -p 4,355.66
132,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 21 -N 4 -p 1,802.76
133,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 21 -N 4 -p 2,455.08
134,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 21 -N 4 -p 3,396.48
135,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 21 -N 4 -p 4,354.74
136,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 21 -N 12 -p 1,832.47
137,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 21 -N 12 -p 2,449.98
138,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 21 -N 12 -p 3,384.31
139,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 21 -N 12 -p 4,358.85
140,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 41 -N -20 -p 1,804.34
141,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 41 -N -20 -p 2,470.48
142,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 41 -N -20 -p 3,387.02
143,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 41 -N -20 -p 4,355.88
144,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 41 -N -12 -p 1,803.97
145,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 41 -N -12 -p 2,440.33
146,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 41 -N -12 -p 3,381.25
147,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 41 -N -12 -p 4,356.84
148,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 41 -N -4 -p 1,806.68
149,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 41 -N -4 -p 2,442.59
150,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 41 -N -4 -p 3,403.44
151,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 41 -N -4 -p 4,354.85
152,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 41 -N 4 -p 1,802.57
153,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 41 -N 4 -p 2,460.98
154,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 41 -N 4 -p 3,382.44
155,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 41 -N 4 -p 4,360.47
156,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 41 -N 12 -p 1,802.61
157,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 41 -N 12 -p 2,446.85
158,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 41 -N 12 -p 3,387.36
159,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 41 -N 12 -p 4,358.47
160,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 61 -N -20 -p 1,802.99
161,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 61 -N -20 -p 2,442.8
162,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 61 -N -20 -p 3,392.58
163,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 61 -N -20 -p 4,356.32
164,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 61 -N -12 -p 1,802.56
165,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 61 -N -12 -p 2,453.78
166,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 61 -N -12 -p 3,384.72
167,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 61 -N -12 -p 4,359.48
168,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 61 -N -4 -p 1,802.09
169,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 61 -N -4 -p 2,456.22
170,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 61 -N -4 -p 3,409.17
171,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 61 -N -4 -p 4,359.67
172,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 61 -N 4 -p 1,855.77
173,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 61 -N 4 -p 2,468.51
174,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 61 -N 4 -p 3,401.65
175,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 61 -N 4 -p 4,365.99
176,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 61 -N 12 -p 1,837.67
177,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 61 -N 12 -p 2,474.86
178,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 61 -N 12 -p 3,412.06
179,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 61 -N 12 -p 4,378.87
180,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 81 -N -20 -p 1,842.89
181,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 81 -N -20 -p 2,471.55
182,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 81 -N -20 -p 3,410.32
183,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 81 -N -20 -p 4,375.98
184,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 81 -N -12 -p 1,846.26
185,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 81 -N -12 -p 2,478.78
186,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 81 -N -12 -p 3,406.05
187,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 81 -N -12 -p 4,368.91
188,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 81 -N -4 -p 1,834.89
189,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 81 -N -4 -p 2,455.82
190,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 81 -N -4 -p 3,393.6
191,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 81 -N -4 -p 4,375.47
192,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 81 -N 4 -p 1,863.71
193,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 81 -N 4 -p 2,476.29
194,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 81 -N 4 -p 3,410.36
195,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 81 -N 4 -p 4,375.79
196,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 81 -N 12 -p 1,857.46
197,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 81 -N 12 -p 2,467.33
198,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 81 -N 12 -p 3,388.69
199,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -z -L 9 -w 81 -N 12 -p 4,368.52
200,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -b -L 8 -w 1 -N -20 -p 1,25.61
201,71bbbe9e3d8b09b4c255ecd0468b8621a92f25b1,0,sudo lrzip -b -L 8 -w 1 -N -20 -p 2,20.97
