,commit,time,command,running_time
0,867ba8d629811c23d7d4229c6a49762182d7b22f,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 1,702.73
1,867ba8d629811c23d7d4229c6a49762182d7b22f,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 2,397.31
2,867ba8d629811c23d7d4229c6a49762182d7b22f,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 3,357.06
3,867ba8d629811c23d7d4229c6a49762182d7b22f,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 4,326.35
4,867ba8d629811c23d7d4229c6a49762182d7b22f,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 1,699.27
5,867ba8d629811c23d7d4229c6a49762182d7b22f,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 2,397.26
6,867ba8d629811c23d7d4229c6a49762182d7b22f,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 3,375.05
7,867ba8d629811c23d7d4229c6a49762182d7b22f,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 4,325.21
8,867ba8d629811c23d7d4229c6a49762182d7b22f,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 1,698.14
9,867ba8d629811c23d7d4229c6a49762182d7b22f,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 2,405.63
10,867ba8d629811c23d7d4229c6a49762182d7b22f,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 3,369.73
11,867ba8d629811c23d7d4229c6a49762182d7b22f,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 4,328.85
12,867ba8d629811c23d7d4229c6a49762182d7b22f,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 1,704.79
13,867ba8d629811c23d7d4229c6a49762182d7b22f,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 2,406.39
14,867ba8d629811c23d7d4229c6a49762182d7b22f,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 3,353.73
15,867ba8d629811c23d7d4229c6a49762182d7b22f,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 4,327.61
16,867ba8d629811c23d7d4229c6a49762182d7b22f,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 1,695.75
17,867ba8d629811c23d7d4229c6a49762182d7b22f,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 2,398.22
18,867ba8d629811c23d7d4229c6a49762182d7b22f,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 3,360.72
19,867ba8d629811c23d7d4229c6a49762182d7b22f,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 4,330.11
20,867ba8d629811c23d7d4229c6a49762182d7b22f,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 1,804.55
21,867ba8d629811c23d7d4229c6a49762182d7b22f,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 2,463.06
