,commit,time,command,running_time
0,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 1,710.36
1,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 2,404.7
2,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 3,356.87
3,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 4,336.17
4,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 1,707.21
5,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 2,416.85
6,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 3,361.38
7,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 4,338.81
8,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 1,704.28
9,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 2,410.07
10,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 3,356.44
11,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 4,349.17
12,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 1,706.72
13,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 2,403.46
14,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 3,362.73
15,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 4,328.19
16,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 1,710.24
17,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 2,404.13
18,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 3,370.31
19,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 4,332.48
20,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 1,815.87
21,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 2,451.25
22,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 3,391.31
23,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 4,370.03
24,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 21 -N -12 -p 1,816.57
25,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 21 -N -12 -p 2,448.05
26,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 21 -N -12 -p 3,387.05
27,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 21 -N -12 -p 4,361.71
28,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 21 -N -4 -p 1,817.16
29,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 21 -N -4 -p 2,456.71
30,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 21 -N -4 -p 3,390.22
31,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 21 -N -4 -p 4,372.66
32,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 21 -N 4 -p 1,812.94
33,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 21 -N 4 -p 2,453.63
34,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 21 -N 4 -p 3,393.1
35,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 21 -N 4 -p 4,361.51
36,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 21 -N 12 -p 1,813.44
37,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 21 -N 12 -p 2,455.87
38,a80c0b5e209160c0899d8aeb0e28425e640268c9,0,sudo lrzip -z -L 8 -w 21 -N 12 -p 3,397.56
