,commit,time,command,running_time
0,a0bacc90eebd677ffb0ad123ba6ded3328d92995,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 1,722.73
1,a0bacc90eebd677ffb0ad123ba6ded3328d92995,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 2,398.04
2,a0bacc90eebd677ffb0ad123ba6ded3328d92995,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 3,374.29
3,a0bacc90eebd677ffb0ad123ba6ded3328d92995,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 4,354.51
4,a0bacc90eebd677ffb0ad123ba6ded3328d92995,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 1,708.27
5,a0bacc90eebd677ffb0ad123ba6ded3328d92995,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 2,429.76
6,a0bacc90eebd677ffb0ad123ba6ded3328d92995,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 3,381.38
7,a0bacc90eebd677ffb0ad123ba6ded3328d92995,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 4,330.85
8,a0bacc90eebd677ffb0ad123ba6ded3328d92995,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 1,708.28
9,a0bacc90eebd677ffb0ad123ba6ded3328d92995,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 2,402.7
10,a0bacc90eebd677ffb0ad123ba6ded3328d92995,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 3,377.53
11,a0bacc90eebd677ffb0ad123ba6ded3328d92995,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 4,346.65
12,a0bacc90eebd677ffb0ad123ba6ded3328d92995,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 1,712.0
13,a0bacc90eebd677ffb0ad123ba6ded3328d92995,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 2,414.97
14,a0bacc90eebd677ffb0ad123ba6ded3328d92995,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 3,368.48
15,a0bacc90eebd677ffb0ad123ba6ded3328d92995,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 4,349.64
16,a0bacc90eebd677ffb0ad123ba6ded3328d92995,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 1,715.23
17,a0bacc90eebd677ffb0ad123ba6ded3328d92995,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 2,402.34
18,a0bacc90eebd677ffb0ad123ba6ded3328d92995,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 3,373.75
